taxonID,kingdom,class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,Significant,Confidential,status,Endemicity,EPBC Status
7915,Plantae,Equisetopsida,Orchidaceae,Thelymitra angustifolia,,R.Br.,SL,Y,Y,Special least concern,Regional Endemic,
12677,Plantae,Equisetopsida,Orchidaceae,Thelymitra carnea,,R.Br.,SL,Y,Y,Special least concern,Intranational,
9199,Plantae,Equisetopsida,Orchidaceae,Thelymitra fragrans,,D.L.Jones & M.A.Clem.,SL,Y,Y,Special least concern,Intranational,
6207,Plantae,Equisetopsida,Orchidaceae,Thelymitra ixioides,,Sw.,SL,Y,Y,Special least concern,Intranational,
7917,Plantae,Equisetopsida,Orchidaceae,Thelymitra malvina,,"M.A.Clem., D.L.Jones & Molloy",SL,Y,Y,Special least concern,Intranational,
12675,Plantae,Equisetopsida,Orchidaceae,Thelymitra pauciflora,slender sun orchid,R.Br.,SL,Y,Y,Special least concern,Intranational,
7916,Plantae,Equisetopsida,Orchidaceae,Thelymitra purpurata,wallum sun orchid,Rupp,SL,Y,Y,Special least concern,Intranational,
29280,Plantae,Equisetopsida,Orchidaceae,Thelymitra queenslandica,,Jeanes,SL,Y,Y,Special least concern,Queensland Endemic,
29290,Plantae,Equisetopsida,Orchidaceae,Thelymitra x merraniae,,Nicholls,SL,Y,Y,Special least concern,Queensland Endemic,
22806,Plantae,Equisetopsida,Orchidaceae,Thrixspermum congestum,,(F.M.Bailey) Dockrill,SL,Y,Y,Special least concern,Queensland Endemic,
12678,Plantae,Equisetopsida,Orchidaceae,Thrixspermum platystachys,,(F.M.Bailey) Schltr.,SL,Y,Y,Special least concern,Queensland Endemic,
8182,Plantae,Equisetopsida,Orchidaceae,Trachoma speciosum,,"D.L.Jones, B.Gray, M.A.Clem. & J.J.Wood",SL,Y,Y,Special least concern,Queensland Endemic,
8183,Plantae,Equisetopsida,Orchidaceae,Trachoma stellatum,,"M.A.Clem., D.L.Jones, B.Gray & J.J.Wood",SL,Y,Y,Special least concern,Queensland Endemic,
34091,Plantae,Equisetopsida,Orchidaceae,Trachoma subluteum,,(Rupp) Garay,SL,Y,Y,Special least concern,Queensland Endemic,
11357,Plantae,Equisetopsida,Orchidaceae,Trichoglottis australiensis,,Dockrill,V,Y,Y,Vulnerable,Queensland Endemic,
12680,Plantae,Equisetopsida,Orchidaceae,Vanda hindsii,Cape York vanda,Lindl.,V,Y,Y,Vulnerable,Regional Endemic,Vulnerable
30794,Plantae,Equisetopsida,Orchidaceae,Vrydagzynea grayi,,D.L.Jones & M.A.Clem.,E,Y,Y,Endangered,Queensland Endemic,Endangered
15903,Plantae,Equisetopsida,Orchidaceae,Zeuxine oblonga,hairy jewel orchid,R.S.Rogers & C.T.White,SL,Y,Y,Special least concern,Not Endemic to Australia,
13909,Plantae,Equisetopsida,Orobanchaceae,Euphrasia bella,Lamington eyebright,S.T.Blake,E,Y,N,Endangered,Intranational,Vulnerable
13199,Plantae,Equisetopsida,Orobanchaceae,Euphrasia orthocheila subsp. orthocheila,,W.R.Barker,NT,Y,N,Near Threatened,Intranational,
13910,Plantae,Equisetopsida,Orobanchaceae,Euphrasia orthocheila subsp. peraspera,,W.R.Barker,NT,Y,N,Near Threatened,Queensland Endemic,
12683,Plantae,Equisetopsida,Pandanaceae,Freycinetia marginata,,Blume,V,Y,N,Vulnerable,Queensland Endemic,
12684,Plantae,Equisetopsida,Pandanaceae,Freycinetia percostata,,Merr. & L.M.Perry,V,Y,N,Vulnerable,Regional Endemic,
12755,Plantae,Equisetopsida,Pandanaceae,Pandanus zea,,H.St.John,NT,Y,N,Near Threatened,Queensland Endemic,
18491,Plantae,Equisetopsida,Phrymaceae,Microcarpaea agonis,,A.R.Bean,E,Y,N,Endangered,Queensland Endemic,Endangered
30539,Plantae,Equisetopsida,Phyllanthaceae,Actephila bella,,P.I.Forst.,V,Y,N,Vulnerable,Queensland Endemic,
30644,Plantae,Equisetopsida,Phyllanthaceae,Actephila championiae,,P.I.Forst.,V,Y,N,Vulnerable,Queensland Endemic,
11365,Plantae,Equisetopsida,Phyllanthaceae,Actephila foetida,,Domin,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
35596,Plantae,Equisetopsida,Phyllanthaceae,Breynia macrantha,,(Hassk.) Chakrab. & N.P.Balakr.,V,Y,N,Vulnerable,Regional Endemic,Vulnerable
9383,Plantae,Equisetopsida,Phyllanthaceae,Glochidion pruinosum,,Airy Shaw,E,Y,N,Endangered,Queensland Endemic,
11307,Plantae,Equisetopsida,Phyllanthaceae,Glochidion pungens,,Airy Shaw,NT,Y,N,Near Threatened,Queensland Endemic,
11315,Plantae,Equisetopsida,Phyllanthaceae,Margaritaria indica,,(Dalzell) Airy Shaw,NT,Y,N,Near Threatened,Regional Endemic,
11271,Plantae,Equisetopsida,Phyllanthaceae,Phyllanthus brassii,,C.T.White,V,Y,N,Vulnerable,Queensland Endemic,
6090,Plantae,Equisetopsida,Phyllanthaceae,Phyllanthus sp. (Bulburin P.I.Forster+ PIF16034),,,V,Y,N,Vulnerable,Queensland Endemic,
18198,Plantae,Equisetopsida,Picrodendraceae,Austrobuxus megacarpus,,P.I.Forst.,NT,Y,N,Near Threatened,Queensland Endemic,
18500,Plantae,Equisetopsida,Picrodendraceae,Dissiliaria tuckeri,,P.I.Forst.,V,Y,N,Vulnerable,Queensland Endemic,
11318,Plantae,Equisetopsida,Picrodendraceae,Neoroepera buxifolia,,Muell.Arg. & F.Muell.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
40642,Plantae,Equisetopsida,Picrodendraceae,Pseudanthus pauciflorus,,,NT,Y,N,Near Threatened,Queensland Endemic,
26350,Plantae,Equisetopsida,Picrodendraceae,Pseudanthus pauciflorus subsp. arenicola,,Halford & R.J.F.Hend.,NT,Y,N,Near Threatened,Queensland Endemic,
26349,Plantae,Equisetopsida,Picrodendraceae,Pseudanthus pauciflorus subsp. pauciflorus,,Halford & R.J.F.Hend.,NT,Y,N,Near Threatened,Intranational,
6233,Plantae,Equisetopsida,Picrodendraceae,Sankowskya stipularis,,P.I.Forst.,E,Y,N,Endangered,Queensland Endemic,Endangered
10909,Plantae,Equisetopsida,Picrodendraceae,Whyanbeelia terrae-reginae,,Airy Shaw & B.Hyland,NT,Y,N,Near Threatened,Queensland Endemic,
16448,Plantae,Equisetopsida,Piperaceae,Piper mestonii,long pepper,F.M.Bailey,NT,Y,N,Near Threatened,Regional Endemic,
2053,Plantae,Equisetopsida,Pittosporaceae,Bursaria reevesii,,"L.Cayzer, Crisp & I.Telford",V,Y,N,Vulnerable,Queensland Endemic,
13124,Plantae,Equisetopsida,Pittosporaceae,Pittosporum oreillyanum,thorny pittosporum,C.T.White,NT,Y,N,Near Threatened,Intranational,
9879,Plantae,Equisetopsida,Poaceae,Amphibromus whitei,,C.E.Hubb.,PE,Y,N,Extinct in the wild,Queensland Endemic,Extinct
11116,Plantae,Equisetopsida,Poaceae,Apluda mutica,,L.,V,Y,N,Vulnerable,Not Endemic to Australia,
10006,Plantae,Equisetopsida,Poaceae,Aristida annua,,B.K.Simon,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
6514,Plantae,Equisetopsida,Poaceae,Aristida forsteri,,B.K.Simon,E,Y,N,Endangered,Queensland Endemic,
9744,Plantae,Equisetopsida,Poaceae,Aristida granitica,,B.K.Simon,E,Y,N,Endangered,Queensland Endemic,Endangered
8037,Plantae,Equisetopsida,Poaceae,Aristida thompsonii,Thompson's wiregrass,B.K.Simon,E,Y,N,Endangered,Queensland Endemic,
41060,Plantae,Equisetopsida,Poaceae,Arthraxon australiensis,Cape York carpet grass,(B.K.Simon) E.J.Thomps.,V,Y,N,Vulnerable,Queensland Endemic,
9964,Plantae,Equisetopsida,Poaceae,Arthraxon hispidus,,(Thunb.) Makino,V,Y,N,Vulnerable,Not Endemic to Australia,Vulnerable
36661,Plantae,Equisetopsida,Poaceae,Arthraxon hispidus var. hispidus,,(Thunb.) Makino,V,Y,N,Vulnerable,Not Endemic to Australia,
14813,Plantae,Equisetopsida,Poaceae,Arundinella grevillensis,,B.K.Simon,V,Y,N,Vulnerable,Queensland Endemic,
9981,Plantae,Equisetopsida,Poaceae,Bothriochloa bunyensis,Bunya Mountains bluegrass,B.K.Simon,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
34709,Plantae,Equisetopsida,Poaceae,Calyptochloa gracillima subsp. ipsviciensis,,E.J.Thomps.,CR,Y,N,Critically Endangered,Queensland Endemic,
40958,Plantae,Equisetopsida,Poaceae,Chloris circumfontinalis,,Fahey & Fensham,E,Y,N,Endangered,Queensland Endemic,
9701,Plantae,Equisetopsida,Poaceae,Coix gasteenii,,B.K.Simon,E,Y,N,Endangered,Queensland Endemic,
8970,Plantae,Equisetopsida,Poaceae,Dallwatsonia felliana,,B.K.Simon,E,Y,N,Endangered,Queensland Endemic,
11064,Plantae,Equisetopsida,Poaceae,Dichanthium queenslandicum,,B.K.Simon,V,Y,N,Vulnerable,Queensland Endemic,Endangered
32462,Plantae,Equisetopsida,Poaceae,Digitaria basaltica,,B.K.Simon,CR,Y,N,Critically Endangered,Queensland Endemic,
14599,Plantae,Equisetopsida,Poaceae,Digitaria porrecta,,S.T.Blake,NT,Y,N,Near Threatened,Intranational,
33018,Plantae,Equisetopsida,Poaceae,Digitaria veldkampiana,,B.K.Simon,CR,Y,N,Critically Endangered,Queensland Endemic,
28740,Plantae,Equisetopsida,Poaceae,Eragrostis fenshamii,,B.K.Simon,V,Y,N,Vulnerable,Queensland Endemic,
10694,Plantae,Equisetopsida,Poaceae,Germainia capitata,,Balansa & Poitr.,V,Y,N,Vulnerable,Regional Endemic,Vulnerable
10582,Plantae,Equisetopsida,Poaceae,Homopholis belsonii,Belson's panic,C.E.Hubb.,E,Y,N,Endangered,Intranational,Vulnerable
27783,Plantae,Equisetopsida,Poaceae,Isachne sharpii,,B.K.Simon,E,Y,N,Endangered,Queensland Endemic,
10677,Plantae,Equisetopsida,Poaceae,Lepturus geminatus,,C.E.Hubb.,NT,Y,N,Near Threatened,Intranational,
28611,Plantae,Equisetopsida,Poaceae,Lepturus minutus,,B.K.Simon,V,Y,N,Vulnerable,Queensland Endemic,
10676,Plantae,Equisetopsida,Poaceae,Lepturus xerophilus,,Domin,NT,Y,N,Near Threatened,Intranational,
8976,Plantae,Equisetopsida,Poaceae,Panicum chillagoanum,,B.K.Simon,V,Y,N,Vulnerable,Queensland Endemic,
10258,Plantae,Equisetopsida,Poaceae,Paspalidium grandispiculatum,,B.K.Simon,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
10259,Plantae,Equisetopsida,Poaceae,Paspalidium udum,,S.T.Blake,V,Y,N,Vulnerable,Intranational,
10263,Plantae,Equisetopsida,Poaceae,Paspalum batianoffii,,B.K.Simon,PE,Y,N,Extinct in the wild,Queensland Endemic,Extinct
8997,Plantae,Equisetopsida,Poaceae,Paspalum multinodum,,B.K.Simon,V,Y,N,Vulnerable,Queensland Endemic,
9412,Plantae,Equisetopsida,Poaceae,Scrotochloa tararaensis,,(Jansen) Judz.,V,Y,N,Vulnerable,Regional Endemic,
10614,Plantae,Equisetopsida,Poaceae,Scrotochloa urceolata,,(Roxb.) Judz.,V,Y,N,Vulnerable,Regional Endemic,
8084,Plantae,Equisetopsida,Poaceae,Sporobolus pamelae,,B.K.Simon,E,Y,N,Endangered,Queensland Endemic,Endangered
41147,Plantae,Equisetopsida,Podocarpaceae,Pectinopitys ladei,,(F.M.Bailey) C.N.Page,NT,Y,N,Near Threatened,Queensland Endemic,
27914,Plantae,Equisetopsida,Podostemaceae,Cladopus queenslandicus,,(Domin) C.D.K.Cook & Rutish.,SL,Y,N,Special least concern,Regional Endemic,
36309,Plantae,Equisetopsida,Polygalaceae,Comesperma anemosmaragdinum,,A.J.Ford & Halford,E,Y,N,Endangered,Queensland Endemic,
12825,Plantae,Equisetopsida,Polygalaceae,Comesperma breviflorum,,Pedley,NT,Y,N,Near Threatened,Intranational,
12826,Plantae,Equisetopsida,Polygalaceae,Comesperma oblongatum,,(R.Br. ex Benth.) Pedley,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
12656,Plantae,Equisetopsida,Polygalaceae,Comesperma praecelsum,,F.Muell.,V,Y,N,Vulnerable,Queensland Endemic,
15931,Plantae,Equisetopsida,Polygalaceae,Xanthophyllum fragrans,,C.T.White,NT,Y,N,Near Threatened,Queensland Endemic,
13157,Plantae,Equisetopsida,Polygonaceae,Persicaria elatior,,(R.Br.) Sojak,V,Y,N,Vulnerable,Intranational,Vulnerable
8981,Plantae,Equisetopsida,Polypodiaceae,Calymmodon luerssenianus,,(Domin) Copel.,SL,Y,N,Special least concern,Queensland Endemic,
41542,Plantae,Equisetopsida,Polypodiaceae,Ctenopterella blechnoides,,(Grev.) Parris,V,Y,Y,Vulnerable,Regional Endemic,Vulnerable
41558,Plantae,Equisetopsida,Polypodiaceae,Ctenopterella gordonii,,(S.B.Andrews) Parris,SL,Y,N,Special least concern,Queensland Endemic,
41175,Plantae,Equisetopsida,Polypodiaceae,Dendroconche ampla,,"(F.Muell. ex Benth.) Testo, Sundue & A.R.Field",SL,Y,N,Special least concern,Queensland Endemic,
41176,Plantae,Equisetopsida,Polypodiaceae,Dendroconche sayeri,,"(F.Muell. ex Benth.) Testo, Sundue & A.R.Field",SL,Y,N,Special least concern,Queensland Endemic,
41173,Plantae,Equisetopsida,Polypodiaceae,Dendroconche scandens,,"(G.Forst.) Testo, Sundue & A.R.Field",SL,Y,N,Special least concern,Not Endemic to Australia,
17431,Plantae,Equisetopsida,Polypodiaceae,Dictymia brownii,strap fern,(Wikstr.) Copel.,SL,Y,N,Special least concern,Not Endemic to Australia,
17353,Plantae,Equisetopsida,Polypodiaceae,Drynaria quercifolia,,(L.) J.Sm.,SL,Y,N,Special least concern,Not Endemic to Australia,
17354,Plantae,Equisetopsida,Polypodiaceae,Drynaria rigidula,,(Sw.) Bedd.,SL,Y,N,Special least concern,Not Endemic to Australia,
17355,Plantae,Equisetopsida,Polypodiaceae,Drynaria sparsisora,,(Desv.) T.Moore,SL,Y,N,Special least concern,Regional Endemic,
21874,Plantae,Equisetopsida,Polypodiaceae,Drynaria x dumicola,,Bostock,V,Y,Y,Vulnerable,Queensland Endemic,
21867,Plantae,Equisetopsida,Polypodiaceae,Goniophlebium percussum,,(Cav.) W.H.Wagner & Grether,SL,Y,N,Special least concern,Regional Endemic,
21868,Plantae,Equisetopsida,Polypodiaceae,Goniophlebium subauriculatum,,(Blume) C.Presl,SL,Y,N,Special least concern,Regional Endemic,
17074,Plantae,Equisetopsida,Polypodiaceae,Grammitis stenophylla,,Parris,SL,Y,N,Special least concern,Intranational,
9634,Plantae,Equisetopsida,Polypodiaceae,Lecanopteris sinuosa,,(Wall. ex Hook.) Copel.,SL,Y,N,Special least concern,Regional Endemic,
11649,Plantae,Equisetopsida,Polypodiaceae,Lemmaphyllum accedens,,(Blume) Donk,PE,Y,Y,Extinct in the wild,Regional Endemic,Extinct
41606,Plantae,Equisetopsida,Polypodiaceae,Lepisorus mucronatus,,(Fee) Li Wang,SL,Y,N,Special least concern,Not Endemic to Australia,
21869,Plantae,Equisetopsida,Polypodiaceae,Microsorum australiense,,(F.M.Bailey) Bostock,SL,Y,N,Special least concern,Queensland Endemic,
16655,Plantae,Equisetopsida,Polypodiaceae,Microsorum grossum,,(Langsd. & Fisch.) S.B.Andrews,SL,Y,N,Special least concern,Not Endemic to Australia,
21830,Plantae,Equisetopsida,Polypodiaceae,Microsorum maximum,,(Brack.) Copel.,SL,Y,N,Special least concern,Queensland Endemic,
16625,Plantae,Equisetopsida,Polypodiaceae,Microsorum membranifolium,pimple fern,(R.Br.) Ching,NT,Y,Y,Near Threatened,Regional Endemic,
16626,Plantae,Equisetopsida,Polypodiaceae,Microsorum punctatum,,(L.) Copel.,SL,Y,N,Special least concern,Regional Endemic,
19421,Plantae,Equisetopsida,Polypodiaceae,Microsorum scolopendria,,(Burm.f.) Copel.,SL,Y,N,Special least concern,Regional Endemic,
34720,Plantae,Equisetopsida,Polypodiaceae,Notogrammitis billardierei,,(Willd.) Parris,SL,Y,N,Special least concern,Not Endemic to Australia,
41560,Plantae,Equisetopsida,Polypodiaceae,Oreogrammitis albosetosa,,(F.M.Bailey) Parris,V,Y,Y,Vulnerable,Queensland Endemic,
41570,Plantae,Equisetopsida,Polypodiaceae,Oreogrammitis leonardii,,(Parris) Parris,V,Y,Y,Vulnerable,Queensland Endemic,
41578,Plantae,Equisetopsida,Polypodiaceae,Oreogrammitis queenslandica,,(Parris) Parris,SL,Y,N,Special least concern,Queensland Endemic,
41726,Plantae,Equisetopsida,Polypodiaceae,Oreogrammitis reinwardtii,,(Blume) Parris,V,Y,Y,Vulnerable,Regional Endemic,Vulnerable
41577,Plantae,Equisetopsida,Polypodiaceae,Oreogrammitis wurunuran,,(Parris) Parris,SL,Y,N,Special least concern,Queensland Endemic,
11696,Plantae,Equisetopsida,Polypodiaceae,Platycerium bifurcatum,,(Cav.) C.Chr.,SL,Y,N,Special least concern,Intranational,
16423,Plantae,Equisetopsida,Polypodiaceae,Platycerium hillii,,T.Moore,SL,Y,N,Special least concern,Queensland Endemic,
11697,Plantae,Equisetopsida,Polypodiaceae,Platycerium superbum,staghorn fern,de Jonch. & Hennipman,SL,Y,N,Special least concern,Queensland Endemic,
11422,Plantae,Equisetopsida,Polypodiaceae,Platycerium veitchii,silver elkhorn,(Underw.) C.Chr.,SL,Y,N,Special least concern,Queensland Endemic,
8962,Plantae,Equisetopsida,Polypodiaceae,Prosaptia contigua,,(G.Forst.) C.Presl,SL,Y,N,Special least concern,Regional Endemic,
6224,Plantae,Equisetopsida,Polypodiaceae,Prosaptia fuscopilosa,,(F.Muell. & Baker) Parris,SL,Y,N,Special least concern,Queensland Endemic,
6225,Plantae,Equisetopsida,Polypodiaceae,Prosaptia maidenii,,(Watts) Parris,SL,Y,N,Special least concern,Queensland Endemic,
6668,Plantae,Equisetopsida,Polypodiaceae,Pyrrosia confluens,,(R.Br.) Ching,SL,Y,N,Special least concern,Intranational,
16314,Plantae,Equisetopsida,Polypodiaceae,Pyrrosia confluens var. confluens,,(R.Br.) Ching,SL,Y,N,Special least concern,Not Endemic to Australia,
6690,Plantae,Equisetopsida,Polypodiaceae,Pyrrosia confluens var. dielsii,,(C.Chr.) Hovenkamp,SL,Y,N,Special least concern,Queensland Endemic,
16315,Plantae,Equisetopsida,Polypodiaceae,Pyrrosia lanceolata,,(L.) Farw.,SL,Y,N,Special least concern,Regional Endemic,
16316,Plantae,Equisetopsida,Polypodiaceae,Pyrrosia longifolia,,(Burm.f.) C.V.Morton,SL,Y,N,Special least concern,Regional Endemic,
16317,Plantae,Equisetopsida,Polypodiaceae,Pyrrosia rupestris,rock felt fern,(R.Br.) Ching,SL,Y,N,Special least concern,Not Endemic to Australia,
16227,Plantae,Equisetopsida,Polypodiaceae,Scleroglossum wooroonooran,,(F.M.Bailey) C.Chr.,SL,Y,N,Special least concern,Intranational,
41604,Plantae,Equisetopsida,Polypodiaceae,Selliguea simplicissima,,(F.Muell.) Hovenkamp,SL,Y,N,Special least concern,Queensland Endemic,
41541,Plantae,Equisetopsida,Polypodiaceae,Tomophyllum walleri,,(Maiden & Betche) Parris,V,Y,Y,Vulnerable,Queensland Endemic,Vulnerable
41347,Plantae,Equisetopsida,Polypodiaceae,Zealandia pustulata subsp. pustulata,,(G.Forst.) Testo & A.R.Field,SL,Y,N,Special least concern,Not Endemic to Australia,
41227,Plantae,Equisetopsida,Potamogetonaceae,Althenia bilocularis,,(Kirk) Cockayne,SL,Y,N,Special least concern,Intranational,
12400,Plantae,Equisetopsida,Potamogetonaceae,Lepilaena australis,,J.Drumm. ex Harv.,SL,Y,N,Special least concern,Intranational,
13099,Plantae,Equisetopsida,Potamogetonaceae,Potamogeton crispus,curly pondweed,L.,SL,Y,N,Special least concern,Not Endemic to Australia,
14284,Plantae,Equisetopsida,Potamogetonaceae,Potamogeton ochreatus,blunt pondweed,Raoul,SL,Y,N,Special least concern,Not Endemic to Australia,
31010,Plantae,Equisetopsida,Potamogetonaceae,Potamogeton octandrus,,Poir.,SL,Y,N,Special least concern,Not Endemic to Australia,
14285,Plantae,Equisetopsida,Potamogetonaceae,Potamogeton perfoliatus,perfoliate pondweed,L.,SL,Y,N,Special least concern,Not Endemic to Australia,
34234,Plantae,Equisetopsida,Potamogetonaceae,Potamogeton sulcatus,,A.Benn.,SL,Y,N,Special least concern,Intranational,
13100,Plantae,Equisetopsida,Potamogetonaceae,Potamogeton tepperi,,A.Benn.,SL,Y,N,Special least concern,Intranational,
16361,Plantae,Equisetopsida,Potamogetonaceae,Potamogeton tricarinatus,floating pondweed,F.Muell. & A.Benn. ex A.Benn.,SL,Y,N,Special least concern,Intranational,
34205,Plantae,Equisetopsida,Potamogetonaceae,Stuckenia pectinata,,(L.) Boerner,SL,Y,N,Special least concern,Not Endemic to Australia,
41497,Plantae,Equisetopsida,Potamogetonaceae,Zannichellia palustris,,L.,SL,Y,N,Special least concern,Regional Endemic,
9346,Plantae,Equisetopsida,Proteaceae,Alloxylon flammeum,,P.H.Weston & Crisp,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
14337,Plantae,Equisetopsida,Proteaceae,Alloxylon pinnatum,,(Maiden & Betche) P.H.Weston & Crisp,NT,Y,N,Near Threatened,Intranational,
17921,Plantae,Equisetopsida,Proteaceae,Austromuellera trinervia,,C.T.White,NT,Y,N,Near Threatened,Queensland Endemic,
22215,Plantae,Equisetopsida,Proteaceae,Austromuellera valida,,B.Hyland,V,Y,N,Vulnerable,Queensland Endemic,
19751,Plantae,Equisetopsida,Proteaceae,Banksia conferta,,A.S.George,V,Y,N,Vulnerable,Queensland Endemic,
9792,Plantae,Equisetopsida,Proteaceae,Banksia plagiocarpa,,A.S.George,V,Y,N,Vulnerable,Intranational,
9296,Plantae,Equisetopsida,Proteaceae,Buckinghamia ferruginiflora,,Foreman & B.Hyland,V,Y,N,Vulnerable,Queensland Endemic,
17597,Plantae,Equisetopsida,Proteaceae,Conospermum burgessiorum,,L.A.S.Johnson & McGill.,NT,Y,N,Near Threatened,Intranational,
6059,Plantae,Equisetopsida,Proteaceae,Eidothea zoexylocarya,,A.W.Douglas & B.Hyland,V,Y,N,Vulnerable,Queensland Endemic,
13202,Plantae,Equisetopsida,Proteaceae,Floydia praealta,ball nut,(F.Muell.) L.A.S.Johnson & B.G.Briggs,V,Y,N,Vulnerable,Intranational,Vulnerable
13209,Plantae,Equisetopsida,Proteaceae,Grevillea glossadenia,,McGill.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
7052,Plantae,Equisetopsida,Proteaceae,Grevillea hockingsii,,Molyneux & Olde,V,Y,N,Vulnerable,Queensland Endemic,
6389,Plantae,Equisetopsida,Proteaceae,Grevillea hodgei,Coochin Hills grevillea,Olde & Marriott,CR,Y,N,Critically Endangered,Queensland Endemic,Critically Endangered
10699,Plantae,Equisetopsida,Proteaceae,Grevillea kennedyana,,F.Muell.,V,Y,N,Vulnerable,Intranational,Vulnerable
14533,Plantae,Equisetopsida,Proteaceae,Grevillea linsmithii,,McGill.,E,Y,N,Endangered,Intranational,
6963,Plantae,Equisetopsida,Proteaceae,Grevillea quadricauda,,Olde & Marriott,V,Y,N,Vulnerable,Intranational,Vulnerable
17042,Plantae,Equisetopsida,Proteaceae,Grevillea scortechinii subsp. scortechinii,black grevillea,F.Muell.,CR,Y,N,Critically Endangered,Queensland Endemic,Critically Endangered
13207,Plantae,Equisetopsida,Proteaceae,Grevillea venusta,grevillea,R.Br.,V,Y,N,Vulnerable,Queensland Endemic,
22355,Plantae,Equisetopsida,Proteaceae,Hakea maconochieana,,Haegi,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
5874,Plantae,Equisetopsida,Proteaceae,Hakea macrorrhyncha,,W.R.Barker,V,Y,N,Vulnerable,Intranational,
14536,Plantae,Equisetopsida,Proteaceae,Hakea trineura,,(F.Muell.) F.Muell.,V,Y,N,Vulnerable,Intranational,Vulnerable
14491,Plantae,Equisetopsida,Proteaceae,Helicia ferruginea,rusty oak,F.Muell.,V,Y,N,Vulnerable,Intranational,
13222,Plantae,Equisetopsida,Proteaceae,Helicia grayi,,Foreman,V,Y,N,Vulnerable,Queensland Endemic,
8946,Plantae,Equisetopsida,Proteaceae,Helicia lewisensis,,Foreman,V,Y,N,Vulnerable,Queensland Endemic,
13878,Plantae,Equisetopsida,Proteaceae,Hicksbeachia pinnatifolia,red bopple nut,F.Muell.,V,Y,N,Vulnerable,Intranational,Vulnerable
34711,Plantae,Equisetopsida,Proteaceae,Hollandaea porphyrocarpa,,A.J.Ford & P.H.Weston,CR,Y,N,Critically Endangered,Queensland Endemic,
6101,Plantae,Equisetopsida,Proteaceae,Hollandaea riparia,,B.Hyland,V,Y,N,Vulnerable,Intranational,
32251,Plantae,Equisetopsida,Proteaceae,Lasjia claudiensis,,(C.L.Gross & B.Hyland) P.H.Weston & A.R.Mast,V,Y,N,Vulnerable,Queensland Endemic,
32253,Plantae,Equisetopsida,Proteaceae,Lasjia grandis,,(C.L.Gross & B.Hyland) P.H.Weston & A.R.Mast,V,Y,N,Vulnerable,Queensland Endemic,
16746,Plantae,Equisetopsida,Proteaceae,Macadamia integrifolia,macadamia nut,Maiden & Betche,V,Y,N,Vulnerable,Intranational,Vulnerable
8185,Plantae,Equisetopsida,Proteaceae,Macadamia jansenii,,C.L.Gross & P.H.Weston,CR,Y,Y,Critically Endangered,Queensland Endemic,Endangered
16747,Plantae,Equisetopsida,Proteaceae,Macadamia ternifolia,bopple nut,F.Muell.,V,Y,N,Vulnerable,Queensland Endemic,Vulnerable
16748,Plantae,Equisetopsida,Proteaceae,Macadamia tetraphylla,,L.A.S.Johnson,V,Y,N,Vulnerable,Not Endemic to Australia,Vulnerable
6356,Plantae,Equisetopsida,Proteaceae,Megahertzia amplexicaulis,,A.S.George & B.Hyland,NT,Y,N,Near Threatened,Queensland Endemic,
10601,Plantae,Equisetopsida,Proteaceae,Persoonia daphnoides,,A.Cunn. ex R.Br.,NT,Y,N,Near Threatened,Intranational,
13162,Plantae,Equisetopsida,Proteaceae,Persoonia prostrata,,R.Br.,PE,Y,N,Extinct in the wild,Queensland Endemic,Extinct
9731,Plantae,Equisetopsida,Proteaceae,Stenocarpus cryptocarpus,giant-leaved stenocarpus,Foreman & B.Hyland,NT,Y,N,Near Threatened,Queensland Endemic,
8987,Plantae,Equisetopsida,Proteaceae,Stenocarpus davallioides,fern-leaved stenocarpus,Foreman & B.Hyland,V,Y,N,Vulnerable,Queensland Endemic,
13085,Plantae,Equisetopsida,Proteaceae,Triunia robusta,,(C.T.White) Foreman,E,Y,N,Endangered,Queensland Endemic,Endangered
16381,Plantae,Equisetopsida,Psilotaceae,Psilotum complanatum,flat fork fern,Sw.,SL,Y,N,Special least concern,Regional Endemic,
16382,Plantae,Equisetopsida,Psilotaceae,Psilotum nudum,skeleton fork fern,(L.) P.Beauv.,SL,Y,N,Special least concern,Not Endemic to Australia,
8486,Plantae,Equisetopsida,Psilotaceae,Tmesipteris lanceolata,,P.A.Dang.,PE,Y,Y,Extinct in the wild,Queensland Endemic,Extinct
15999,Plantae,Equisetopsida,Psilotaceae,Tmesipteris ovata,,N.A.Wakef.,SL,Y,N,Special least concern,Intranational,
12344,Plantae,Equisetopsida,Psilotaceae,Tmesipteris truncata,,(R.Br.) Desv.,SL,Y,N,Special least concern,Intranational,
12487,Plantae,Equisetopsida,Pteridaceae,Acrostichum aureum,golden mangrove fern,L.,SL,Y,N,Special least concern,Not Endemic to Australia,
