name,commonName_new,scientificName_new,status_new,listUpdate,commonName_old,scientificName_old,status_old
Hydrocotyle sp. Vigintimilia (P.G. Wilson 7940),,,,removed,,Hydrocotyle sp. Vigintimilia (P.G.Wilson 7940),Priority 1: Poorly-known species
Hydrocotyle sp. Warriedar (P.G. Wilson 12267),,,,removed,,Hydrocotyle sp. Warriedar (P.G.Wilson 12267),Priority 1: Poorly-known species
Hypocalymma puniceum subsp. Cadoux (H. Demarz 10533),,,,removed,,Hypocalymma puniceum subsp. Cadoux (H.Demarz 10533),Priority 1: Poorly-known species
Hypocalymma sp. Lake King (R.W. Purdie 3936) PN,,,,removed,,Hypocalymma sp. Lake King (R.W.Purdie 3936),Priority 1: Poorly-known species
Hypoxis sp. Prince Regent River (M.D. Barrett 924 B),,,,removed,,Pauridia sp. Prince Regent River (M.D.Barrett 924 B),Priority 2: Poorly-known species
Hysterobaeckea ochropetala,,,,removed,,Hysterobaeckea ochropetala,Priority 1: Poorly-known species
Indigofera sp. Bungaroo Creek (S. van Leeuwen 4301),,,,removed,,Indigofera sp. Bungaroo Creek (S.van Leeuwen 4301),Priority 3: Poorly-known species
Isolepis humillima,,,,removed,,Isolepis humillima,Priority 2: Poorly-known species
Isopogon drummondii,,,,removed,,Isopogon drummondii,Priority 3: Poorly-known species
Jacquemontia sp. Keep River (J.L. Egan 5051),,,,removed,,Jacquemontia,Priority 1: Poorly-known species
Josephinia sp. Marandoo (M.E. Trudgen 1554),,,,removed,,Josephinia sp. Marandoo (M.E.Trudgen 1554),Priority 1: Poorly-known species
Kunzea sp. Dragon Rocks (K. Kershaw KK 2184),,,,removed,,Kunzea sp. Dragon Rocks (K.Kershaw KK 2184),Priority 2: Poorly-known species
Lasiopetalum oldfieldii subsp. oldfieldii,,,,removed,,Lasiopetalum oldfieldii,Priority 3: Poorly-known species
Lasiopetalum sp. Badgingarra (E.A. Griffin 5278),,,,removed,,Lasiopetalum sp. Badgingarra (E.A.Griffin 5278),Priority 2: Poorly-known species
Lasiopetalum sp. Hill River (T.N. Stoate 5),,,,removed,,Lasiopetalum sp. Hill River (T.N.Stoate 5),Priority 1: Poorly-known species
Lasiopetalum sp. Mount Caroline (S.D. Hopper SDH 6381),,,,removed,,Lasiopetalum sp. Mount Caroline (S.D.Hopper SDH 6381),Priority 2: Poorly-known species
Lasiopetalum sp. Mount Lesueur (E.A. Griffin 1997),,,,removed,,Lasiopetalum sp. Mount Lesueur (E.A.Griffin 1997),Priority 2: Poorly-known species
Lasiopetalum sp. Toodyay (F. Hort 2689),,,,removed,,Lasiopetalum sp. Toodyay (F.Hort 2689),Priority 3: Poorly-known species
Latrobea colophona,,,,removed,,Latrobea colophona,Critically endangered
Laxmannia jamesii,,,,removed,James' Paperlily,Laxmannia jamesii,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Lechenaultia divaricata,,,,removed,Tangled Leschenaultia,Lechenaultia divaricata,Priority 1: Poorly-known species
Leptocarpus crassipes,,,,removed,,Leptocarpus crassipes,Priority 3: Poorly-known species
Leucopogon allittii,,,,removed,,Leucopogon allittii,Priority 3: Poorly-known species
Leucopogon blepharolepis,,,,removed,,Leucopogon blepharolepis,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Leucopogon cymbiformis,,,,removed,,Leucopogon cymbiformis,Priority 2: Poorly-known species
Leucopogon marginatus,,,,removed,Thick-margined Leucopogon,Leucopogon marginatus,Endangered
Leucopogon multiflorus,,,,removed,,Leucopogon multiflorus,Priority 2: Poorly-known species
Leucopogon obtectus,,,,removed,Hidden Beard-heath,Leucopogon obtectus,Endangered
Leucopogon pogonocalyx,,,,removed,,Leucopogon pogonocalyx,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Leucopogon psilopus,,,,removed,,Leucopogon psilopus,Priority 2: Poorly-known species
Leucopogon rotundifolius,,,,removed,,Leucopogon rotundifolius,Priority 3: Poorly-known species
Leucopogon sp. Badgingarra (R. Davis 421),,,,removed,,Leucopogon sp. Badgingarra (R.Davis 421),Priority 2: Poorly-known species
Leucopogon sp. Barren Range (A.S. George 10092),,,,removed,,Leucopogon sp. Barren Range (A.S.George 10092),Priority 2: Poorly-known species
Leucopogon sp. Bifid Eneabba (M. Hislop 1927) PN,,,,removed,,Leucopogon sp. Bifid Eneabba (M.Hislop 1927),Priority 3: Poorly-known species
Leucopogon sp. Bindoon (F. Hort 2766),,,,removed,,Leucopogon sp. Bindoon (F.Hort 2766),Priority 2: Poorly-known species
Leucopogon sp. Bonnie Hill (K.R. Newbey 9831),,,,removed,,Leucopogon sp. Bonnie Hill (K.R.Newbey 9831),Priority 1: Poorly-known species
Leucopogon sp. Bungulla (R.D. Royce 3435),,,,removed,,Leucopogon sp. Bungulla (R.D.Royce 3435),Priority 3: Poorly-known species
"Leucopogon sp. Flynn (F. Hort, J. Hort & A. Lowrie 859)",,,,removed,,"Leucopogon sp. Flynn (F.Hort, J.Hort & A.Lowrie 859)",Critically endangered
Leucopogon sp. Gingilup (N. Gibson & M. Lyons 590),,,,removed,,Leucopogon sp. Gingilup (N.Gibson & M.Lyons 590),Priority 2: Poorly-known species
Leucopogon sp. Kambalda (J. Williams s.n. PERTH 07305028),,,,removed,,Leucopogon sp. Kambalda (J.Williams s.n. PERTH 07305028),Priority 3: Poorly-known species
Leucopogon sp. Lake Tay (W.R. Archer 2104138),,,,removed,,Leucopogon sp. Lake Tay (W.R.Archer 2104138),Priority 1: Poorly-known species
Leucopogon sp. Murdoch (M. Hislop 1037) PN,,,,removed,,Leucopogon sp. Murdoch (M.Hislop 1037),Priority 3: Poorly-known species
Leucopogon sp. Ongerup (A.S. George 16682),,,,removed,,Leucopogon sp. Ongerup (A.S.George 16682),Endangered
Leucopogon sp. Varley (M. Hislop 3659) PN,,,,removed,,Leucopogon sp. Varley (M.Hislop 3659),Priority 2: Poorly-known species
Leucopogon sp. ciliate Eneabba (F. Obbens & C. Godden s.n. 3/7/2003),,,,removed,,Leucopogon,Vulnerable
Leucopogon tamminensis var. tamminensis,,,,removed,,Leucopogon tamminensis var. tamminensis,Priority 3: Poorly-known species
Liparis habenarina,,,,removed,Common Sphinx Orchid,Liparis habenarina,Priority 2: Poorly-known species
Lipocarpha chinensis,,,,removed,,Cyperus albescens,Priority 3: Poorly-known species
Marsdenia glandulifera,,,,removed,,Marsdenia glandulifera,Priority 1: Poorly-known species
Marsdenia hemiptera,,,,removed,Rusty Vine,Marsdenia hemiptera,Priority 1: Poorly-known species
Melaleuca ringens,,,,removed,,Melaleuca ringens,Priority 3: Poorly-known species
Merremia umbellata subsp. orientalis,,,,removed,,Merremia umbellata subsp. orientalis,Priority 1: Poorly-known species
Myriophyllum callitrichoides subsp. striatum,,,,removed,,Myriophyllum callitrichoides subsp. striatum,Priority 2: Poorly-known species
Myriophyllum sp. Harding Range (M.D. Barrett & R.L. Barrett MDB 1825),,,,removed,,Myriophyllum sp. Harding Range (M.D.Barrett & R.L.Barrett MDB 1825),Priority 3: Poorly-known species
Newcastelia insignis,,,,removed,,Newcastelia insignis,Priority 2: Poorly-known species
Nicotiana heterantha,,,,removed,Broome Tobacco,Nicotiana heterantha,Priority 1: Poorly-known species
Oldenlandia sp. Hamersley Station (A.A. Mitchell PRP 1479),,,,removed,,Oldenlandia sp. Hamersley Station (A.A.Mitchell PRP 1479),Priority 3: Poorly-known species
Opercularia rubioides,,,,removed,,Opercularia rubioides,Priority 3: Poorly-known species
Opercularia sp. Stirling Range (M. Hislop 2839),,,,removed,,Opercularia sp. Stirling Range (M.Hislop 2839),Priority 2: Poorly-known species
Ozothamnus sp. Northampton (J. Brooker & M. Weir 913),,,,removed,,Ozothamnus sp. Northampton (J.Brooker & M.Weir 913),Priority 1: Poorly-known species
Phebalium sp. Mt Gibbs (G.F. Craig 6658) PN,,,,removed,,Phebalium sp. Mt Gibbs (G.F.Craig 6658),Priority 1: Poorly-known species
Philotheca sp. Mukinbudin (M. Hancock s.n. 08/09/1999),,,,removed,,Philotheca sp. Mukinbudin (M.Hancock s.n. 08/09/1999),Priority 1: Poorly-known species
Phyllanthus baeckeoides,,,,removed,,Phyllanthus baeckeoides,Priority 3: Poorly-known species
Phyllanthus eremicus,,,,removed,Desert Phyllanthus,Phyllanthus eremicus,Priority 3: Poorly-known species
Phyllanthus fuernrohrii,,,,removed,Sand Spurge,Phyllanthus fuernrohrii,Priority 3: Poorly-known species
Phyllanthus indigoferoides,,,,removed,,Phyllanthus indigoferoides,Priority 1: Poorly-known species
Physopsis chrysotricha,,,,removed,,Physopsis chrysotricha,Priority 2: Poorly-known species
Pimelea sp. Tarin Rock (E.J. Croxford 2118),,,,removed,,Pimelea sp. Tarin Rock (E.J.Croxford 2118),Priority 1: Poorly-known species
Pityrodia sp. Marble Bar (G. Woodman & D. Coultas GWDC Opp 4),,,,removed,,Pityrodia sp. Marble Bar (G.Woodman & D.Coultas GWDC Opp 4),Endangered
Pleurocarpaea gracilis,,,,removed,,Pleurocarpaea gracilis,Priority 3: Poorly-known species
Prasophyllum paulineae,,,,removed,Pauline's Laughing Leek Orchid,Prasophyllum paulinae,Priority 1: Poorly-known species
Pterocaulon intermedium,,,,removed,,Pterocaulon intermedium,Priority 3: Poorly-known species
Pterostylis sp. laterite (D.L. Jones 3081 & M.A. Clements),,,,removed,,Pterostylis tryphera,Priority 1: Poorly-known species
Ptilotus daphne,,,,removed,,Ptilotus daphne,Priority 1: Poorly-known species
Pultenaea wudjariensis,,,,removed,,Pultenaea wudjariensis,Priority 1: Poorly-known species
Rhagodia sp. Yeelirrie Station (K.A. Shepherd et al. KS 1396),,,,removed,,Rhagodia sp. Yeelirrie Station (K.A. Shepherd et al. KS 1396),Priority 1: Poorly-known species
Ricinocarpos sp. Eastern Goldfields (A. Williams 3),,,,removed,,Ricinocarpos sp. Eastern Goldfields (A.Williams 3),Priority 1: Poorly-known species
Sarcocornia globosa,,,,removed,,Sarcocornia globosa,Priority 3: Poorly-known species
Sauropus arenosus,,,,removed,,Sauropus arenosus,Priority 3: Poorly-known species
Sauropus rigidulus,,,,removed,Shrubby Synostemon,Sauropus rigidulus,Priority 3: Poorly-known species
Schizachyrium mitchelliana,,,,removed,,Schizachyrium mitchelliana,Priority 1: Poorly-known species
Schoenus sp. Marble Bar (D. Coultas & S. Coultas DCSC-Opp 07),,,,removed,,Schoenus sp. Marble Bar (D.Coultas & S.Coultas DCSC-Opp 07),Priority 1: Poorly-known species
Scholtzia sp. Ajana (T.A. Halliday 137),,,,removed,,Scholtzia sp. Ajana (T.A.Halliday 137),Priority 3: Poorly-known species
Scholtzia sp. Binnu (M.E. Trudgen 2218),,,,removed,,Scholtzia sp. Binnu (M.E.Trudgen 2218),Priority 1: Poorly-known species
Scholtzia sp. Binnu East Road (M.E. Trudgen 12013),,,,removed,,Scholtzia sp. Binnu East Road (M.E.Trudgen 12013),Priority 1: Poorly-known species
Scholtzia sp. Bungabandi Creek (M. Quicke EURA 48),,,,removed,,Scholtzia sp. Bungabandi Creek (M.Quicke EURA 48),Priority 1: Poorly-known species
Scholtzia sp. Dongara (R. Hart 8401),,,,removed,,Scholtzia sp. Dongara (R.Hart 8401),Priority 1: Poorly-known species
Scholtzia sp. East Yuna (A.C. Burns 6),,,,removed,,Scholtzia sp. East Yuna (A.C.Burns 6),Priority 2: Poorly-known species
Scholtzia sp. Eradu (R.D. Royce 8016),,,,removed,,Scholtzia sp. Eradu (R.D.Royce 8016),Priority 2: Poorly-known species
Scholtzia sp. Eurardy (J.S. Beard 6886),,,,removed,,Scholtzia sp. Eurardy (J.S.Beard 6886),Priority 2: Poorly-known species
Scholtzia sp. Galena (W.E. Blackall 4728),,,,removed,,Scholtzia sp. Galena (W.E.Blackall 4728),Priority 2: Poorly-known species
Scholtzia sp. Gunyidi (J.D. Briggs 1721),,,,removed,,Scholtzia sp. Gunyidi (J.D.Briggs 1721),Priority 2: Poorly-known species
Scholtzia sp. Kojarena (A.M. Ashby 1904),,,,removed,,Scholtzia sp. Kojarena (A.M.Ashby 1904),Priority 1: Poorly-known species
Scholtzia sp. Murchison River (A.S. George 7908),,,,removed,,Scholtzia sp. Murchison River (A.S.George 7908),Priority 2: Poorly-known species
Scholtzia sp. Prowaka Springs (R.J. Cranfield & P. Spencer 8083),,,,removed,,Scholtzia sp. Prowaka Springs (R.J. Cranfield & P. Spencer 8083),Priority 1: Poorly-known species
Scholtzia sp. Ross Graham Lookout (S. Maley 6),,,,removed,,Scholtzia sp. Ross Graham Lookout (S.Maley 6),Priority 2: Poorly-known species
Scholtzia sp. Valentine Road (S. Patrick 2142),,,,removed,,Scholtzia sp. Valentine Road (S.J.Patrick 2142),Priority 1: Poorly-known species
Scholtzia sp. Yandanooka (R. Soullier 646),,,,removed,,Scholtzia sp. Yandanooka (R.Soullier 646),Priority 1: Poorly-known species
Scholtzia sp. Yuna (C.A. Gardner 14286),,,,removed,,Scholtzia sp. Yuna (C.A.Gardner 14286),Priority 1: Poorly-known species
Scholtzia sp. Z-Bend (Bellairs-Kalflora 912a),,,,removed,,Scholtzia sp. Z-Bend (Bellairs-Kalflora 912a),Priority 2: Poorly-known species
Selliera radicans,,,,removed,Raumangu,Selliera radicans,Priority 1: Poorly-known species
Seringia exastia,,,,removed,Fringed Fire-bush,Seringia exastia,Critically endangered
Seringia katatona,,,,removed,Red Dune Fire-bush,Seringia x katatona,Priority 3: Poorly-known species
Solanum octonum,,,,removed,,Solanum octonum,Priority 2: Poorly-known species
Stachystemon sp. Keysbrook (R. Archer 17/11/99),,,,removed,,Stachystemon sp. Keysbrook (R.Archer 17/11/99),Priority 1: Poorly-known species
Stylidium daphne,,,,removed,,Stylidium daphne,Priority 2: Poorly-known species
Stylidium perizostera,,,,removed,,Stylidium perizostera,Priority 3: Poorly-known species
Stylidium sp. Banovich Road (F. & J. Hort 1884),,,,removed,,Stylidium sp. Banovich Road (F. & J.Hort 1884),Priority 1: Poorly-known species
Stylidium sp. Bluff Knoll (S. Barrett s.n. 8/11/1994),,,,removed,,Stylidium sp. Bluff Knoll (S.Barrett s.n. 8/11/1994),Priority 2: Poorly-known species
Stylidium sp. Dewars Pool (K.F. Kenneally 11400),,,,removed,,Stylidium sp. Dewars Pool (K.F.Kenneally 11400),Priority 1: Poorly-known species
Stylidium sp. Glabrous inflorescence (R. Davis 7917),,,,removed,,Stylidium sp. Glabrous inflorescence (R.Davis 7917),Priority 1: Poorly-known species
Styphelia sp. Bullfinch (M. Hislop 3574),,,,removed,,Styphelia sp. Bullfinch (M.Hislop 3574),Priority 3: Poorly-known species
Styphelia sp. Great Victoria Desert (N. Murdock 44),,,,removed,,Styphelia sp. Great Victoria Desert (N.Murdock 44),Priority 2: Poorly-known species
Tecticornia sp. Little Sandy Desert (K.A. Shepherd & C. Wilkins KS 830),,,,removed,,Tecticornia sp. Little Sandy Desert (K.A.Shepherd & C.Wilkins KS 830),Priority 1: Poorly-known species
Tecticornia sp. Sunshine Lake (K.A. Shepherd et al. KS 867),,,,removed,,Tecticornia sp. Sunshine Lake (K.A.Shepherd et al. KS 867),Priority 1: Poorly-known species
Tephrosia sp. Saw Ranges (D. Kabay s.n. PERTH 06720544),,,,removed,,Tephrosia sp. Saw Ranges (D.Kabay s.n. PERTH 06720544),Priority 1: Poorly-known species
Tetraria australiensis,,,,removed,Southern Tetraria,Tetraria australiensis,Vulnerable
Tetraria sp. Blackwood River (A.R. Annels 3043),,,,removed,,Tetraria sp. Blackwood River (A.R.Annels 3043),Priority 3: Poorly-known species
Tetraria sp. Chandala (G.J. Keighery 17055),,,,removed,,Tetraria sp. Chandala (G.J.Keighery 17055),Priority 2: Poorly-known species
Tetraria sp. Nannup (P.A. Jurjevich 1133),,,,removed,,Tetraria sp. Nannup (P.A.Jurjevich 1133),Priority 1: Poorly-known species
Tetraria sp. Warren (M. McCallum Webster 23/2/1979),,,,removed,,Tetraria sp. Warren (M.McCallum Webster 23/2/1979),Priority 1: Poorly-known species
Tetratheca sp. Boonanarring (F. Hort 1509),,,,removed,,Tetratheca sp. Boonanarring (F.Hort 1509),Priority 2: Poorly-known species
Tetratheca sp. Granite (S. Patrick SP1224),,,,removed,,Tetratheca sp. Granite (S.Patrick SP1224),Priority 3: Poorly-known species
Teucrium sp. dwarf (R. Davis 8813),,,,removed,,Teucrium sp. dwarf (R.Davis 8813),Priority 1: Poorly-known species
Thomasia formosa,,,,removed,,Thomasia x formosa,Priority 1: Poorly-known species
Thomasia sp. Arthur River (H.F. & M. Broadbent 1409),,,,removed,,Thomasia sp. Arthur River (H.F. & M.Broadbent 1409),Priority 1: Poorly-known species
Thomasia sp. Toolbrunup (G.J. Keighery 9895),,,,removed,,Thomasia sp. Toolbrunup (G.J.Keighery 9895),"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Thryptomene sp. Hyden (B.J. Lepschi & L.A. Craven 4477) PN,,,,removed,,Thryptomene sp. Hyden (B.J.Lepschi & L.A.Craven 4477),Priority 1: Poorly-known species
Thryptomene sp. Londonderry (R.H. Kuchel 1763),,,,removed,,Thryptomene sp. Londonderry (R.H.Kuchel 1763),Priority 1: Poorly-known species
Thysanotus sp. Kalbarri (D. & B. Bellairs 1523 A),,,,removed,,Thysanotus sp. Kalbarri (D. & B.Bellairs 1523 A),Priority 2: Poorly-known species
Trachymene oleracea subsp. sedimenta,,,,removed,,Trachymene oleracea subsp. sedimenta,Priority 1: Poorly-known species
Tribonanthes sp. Lake Muir (G.J. Keighery & N. Gibson 2134),,,,removed,,Tribonanthes sp. Lake Muir (G.J.Keighery & N.Gibson 2134),Priority 3: Poorly-known species
Tricostularia sp. Lake King (A.M. Coates 2298),,,,removed,,Tricostularia sp. Lake King (A.M.Coates 2298),Priority 2: Poorly-known species
Triodia caelestialis,,,,removed,,Triodia caelestialis,Priority 3: Poorly-known species
Triodia sp. Pannawonica (B.M. Anderson & M.D. Barrett BMA 89),,,,removed,,Triodia mallota,Priority 1: Poorly-known species
Triodia sp. Robe River (M.E. Trudgen et al. MET 12367),,,,removed,,Triodia sp. Robe River (M.E.Trudgen et al. MET 12367),Priority 3: Poorly-known species
Tylophora benthamii,,,,removed,Coast Tylophora,Tylophora benthamii,Priority 1: Poorly-known species
Utricularia arnhemica,,,,removed,,Utricularia arnhemica,Priority 1: Poorly-known species
Utricularia dunstaniae,,,,removed,,Utricularia dunstaniae,Priority 1: Poorly-known species
Utricularia sp. Theda (M.D. Barrett MDB 2056),,,,removed,,Utricularia sp. Theda (M.D.Barrett MDB 2056),Priority 1: Poorly-known species
Velleia exigua,,,,removed,,Velleia exigua,Priority 2: Poorly-known species
Verreauxia verreauxii,,,,removed,Spindly Verreauxia,Verreauxia verreauxii,"Priority 4: Rare, Near Threatened and other species in need of monitoring"
Verticordia staminosa var. cylindracea,,,,removed,,Verticordia staminosa var. cylindracea,Vulnerable
Verticordia staminosa var. erecta,,,,removed,,Verticordia staminosa var. erecta,Critically endangered
