id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,Grouping,SPECIESTYPE,NSXCODE,vernacular name,Clarifier,Threaten a species/environment;,Threaten someones privacy;,Reason
24321,Caladenia sp. Monarto South (H.Goldsack 163 AD97708605A),,Caladenia sp. Monarto South (H.Goldsack 163 AD97708605A),https://id.biodiversity.org.au/taxon/apni/51399363,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E06266'}, {'key': 'vernacular name', 'value': 'Monarto Wispy Spider-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,E06266,Monarto Wispy Spider-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24353,Caladenia tensa,Erect Greencomb Spider Orchid,Caladenia tensa,https://id.biodiversity.org.au/taxon/apni/51399400,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'A05384'}, {'key': 'vernacular name', 'value': 'Inland Green-comb Spider-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,A05384,Inland Green-comb Spider-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24382,Caladenia valida,Robust Spider-orchid,Caladenia valida,https://id.biodiversity.org.au/taxon/apni/51399434,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S04265'}, {'key': 'vernacular name', 'value': 'Robust Spider-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,S04265,Robust Spider-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24314,Caladenia venusta,White Spider Orchid,Caladenia venusta,https://id.biodiversity.org.au/taxon/apni/51399441,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'C05149'}, {'key': 'vernacular name', 'value': 'Large White Spider-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,C05149,Large White Spider-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24303,Caladenia woolcockiorum,Woolcock's Spider-orchid,Caladenia woolcockiorum,https://id.biodiversity.org.au/taxon/apni/51399466,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'W05163'}, {'key': 'vernacular name', 'value': ""Woolcock's Spider-orchid""}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,W05163,Woolcock's Spider-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24378,Caladenia xantholeuca,White Rabbits,Caladenia xantholeuca,https://id.biodiversity.org.au/taxon/apni/51399472,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'C04841'}, {'key': 'vernacular name', 'value': 'Flinders Ranges White Caladenia'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,C04841,Flinders Ranges White Caladenia,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24309,Caleana major,Bee Orchid,Caleana major,https://id.biodiversity.org.au/taxon/apni/51399670,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'A00784'}, {'key': 'vernacular name', 'value': 'Large Duck-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,A00784,Large Duck-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24340,Calochilus cupreus,Copper Beard-orchid,Calochilus cupreus,https://id.biodiversity.org.au/taxon/apni/51400210,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'A05172'}, {'key': 'vernacular name', 'value': 'Copper Beard-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,A05172,Copper Beard-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24221,Calochilus paludosus,Red Beard Orchid,Calochilus paludosus,https://id.biodiversity.org.au/taxon/apni/51400229,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G00787'}, {'key': 'vernacular name', 'value': 'Red Beard-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,G00787,Red Beard-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24220,Chiloglottis cornuta,Green Bird-orchid,Chiloglottis cornuta,https://id.biodiversity.org.au/taxon/apni/51400594,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'K00789'}, {'key': 'vernacular name', 'value': 'Green Bird-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,K00789,Green Bird-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24251,Chiloglottis trapeziformis,Dainty Bird-orchid,Chiloglottis trapeziformis,https://id.biodiversity.org.au/taxon/apni/51400630,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'U00790'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,U00790,,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24274,Corybas dentatus,Toothed Helmet-orchid,Corybas dentatus,https://id.biodiversity.org.au/taxon/apni/51401031,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G06267'}, {'key': 'vernacular name', 'value': 'Finniss Helmet-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,G06267,Finniss Helmet-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24291,Corybas expansus,Dune Helmet-orchid,Corybas expansus,https://id.biodiversity.org.au/taxon/apni/51401043,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S04389'}, {'key': 'vernacular name', 'value': 'Dune Helmet-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,S04389,Dune Helmet-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24214,Corybas fordhamii,Banded Helmet Orchid,Corybas fordhamii,https://id.biodiversity.org.au/taxon/apni/51401047,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'E00794'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,E00794,,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24208,Cryptostylis subulata,Large Tongue Orchid,Cryptostylis subulata,https://id.biodiversity.org.au/taxon/apni/51401161,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Y00796'}, {'key': 'vernacular name', 'value': 'Moose Orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,Y00796,Moose Orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24269,Dipodium campanulatum,Bell-flower Hyacinth Orchid,Dipodium campanulatum,https://id.biodiversity.org.au/taxon/apni/51403385,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'M05178'}, {'key': 'vernacular name', 'value': 'Bell-flower Hyacinth-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,M05178,Bell-flower Hyacinth-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24323,Dipodium pardalinum,Spotted Hyacinth-orchid,Dipodium pardalinum,https://id.biodiversity.org.au/taxon/apni/51403393,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'M05574'}, {'key': 'vernacular name', 'value': 'Leopard Hyacinth-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,M05574,Leopard Hyacinth-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24367,Dipodium punctatum,Hyacinth Orchid,Dipodium punctatum,https://id.biodiversity.org.au/taxon/apni/51403397,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Y05176'}, {'key': 'vernacular name', 'value': 'Dark Spotted Hyacinth-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,Y05176,Dark Spotted Hyacinth-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24375,Diuris behrii,Golden Cowslips,Diuris behrii,https://id.biodiversity.org.au/taxon/apni/51404169,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G04391'}, {'key': 'vernacular name', 'value': ""Behr's Cowslip Orchid""}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,G04391,Behr's Cowslip Orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24277,Diuris brevifolia,Late Donkey-orchid,Diuris brevifolia,https://id.biodiversity.org.au/taxon/apni/51404175,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'W03951'}, {'key': 'vernacular name', 'value': 'Short-leaf Donkey-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,W03951,Short-leaf Donkey-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24255,Diuris chryseopsis,Snake Orchid,Diuris chryseopsis,https://id.biodiversity.org.au/taxon/apni/51404193,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Y04392'}, {'key': 'vernacular name', 'value': 'Cowslip Orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,Y04392,Cowslip Orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24328,Eriochilus sp. Swamp (D.E.Murfet 1950b),,Eriochilus paludosus,https://id.biodiversity.org.au/taxon/apni/51290607,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S06113'}, {'key': 'vernacular name', 'value': 'Swamp Bunnies'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,S06113,Swamp Bunnies,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24345,Gastrodia vescula,Lesser Potato Orchid,Gastrodia vescula,https://id.biodiversity.org.au/taxon/apni/51405973,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'G05387'}, {'key': 'vernacular name', 'value': 'Lesser Potato Orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,G05387,Lesser Potato Orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24352,Genoplesium ciliatum,Swamp Midge-orchid,Genoplesium ciliatum,https://id.biodiversity.org.au/taxon/apni/51405997,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'K00817'}, {'key': 'vernacular name', 'value': 'Swamp Midge-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,K00817,Swamp Midge-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24318,Genoplesium despectans,Sharp Midge-orchid,Genoplesium despectans,https://id.biodiversity.org.au/taxon/apni/51406009,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'Z00819'}, {'key': 'vernacular name', 'value': 'Sharp Midge-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,Z00819,Sharp Midge-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24384,Genoplesium morrisii,Bearded Midge Orchid,Genoplesium morrisii,https://id.biodiversity.org.au/taxon/apni/51406029,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'K00825'}, {'key': 'vernacular name', 'value': 'Bearded Midge-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,K00825,Bearded Midge-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24351,Microtis eremaea,Slender Onion-orchid,Microtis eremaea,https://id.biodiversity.org.au/taxon/apni/51406618,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'S06333'}, {'key': 'vernacular name', 'value': 'Slender Onion-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,S06333,Slender Onion-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24344,Microtis orbicularis,Swamp Onion-orchid,Microtis orbicularis,https://id.biodiversity.org.au/taxon/apni/51406638,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'A00812'}, {'key': 'vernacular name', 'value': 'Swamp Onion-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,A00812,Swamp Onion-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
24376,Paracaleana disjuncta,Grampians Duck-orchid,Caleana disjuncta,https://id.biodiversity.org.au/taxon/apni/51399657,dr884,"[{'key': 'Grouping', 'value': 'Orchids'}, {'key': 'SPECIESTYPE', 'value': 'P'}, {'key': 'NSXCODE', 'value': 'U03950'}, {'key': 'vernacular name', 'value': 'Black-beak Duck-orchid'}, {'key': 'Clarifier', 'value': 'Grid references, lats and longs, detailed location descriptions'}, {'key': 'Threaten a species/environment;', 'value': 'y'}, {'key': 'Reason', 'value': 'All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts.'}]",Orchids,P,U03950,Black-beak Duck-orchid,"Grid references, lats and longs, detailed location descriptions",y,,"All species are listed as either Critically Endangered, Endangered or Vulnerable under the EPBC Act or the SA NPW Act. All species are considered difficult to propagate and at risk from trampling or illegal collection, particularly by orchid enthusiasts."
