name,commonName_new,scientificName_new,status_new,listUpdate,commonName_old,scientificName_old,status_old
Styphelia sp. Bullfinch (M. Hislop 3574),,,,removed,,Styphelia sp. Bullfinch (M.Hislop 3574),WA Priority 3
Actinoschoenus glabrispiculus,,,,removed,Smooth Actinoschoenus,Actinoschoenus glabrispiculus,WA Priority 3
Actinoschoenus ramosus,,,,removed,Soft Actinoschoenus,Actinoschoenus ramosus,WA Priority 3
Corchorus sp. Fitzroy Crossing (A.J. Ewart s.n. PERTH 01526790),,,,removed,,Corchorus sp. Fitzroy Crossing (A.J.Ewart s.n. PERTH 01526790),WA Priority 3
Glycine lactovirens,,,,removed,,Glycine lactovirens,WA Priority 3
Heterachne gulliveri var. major,,,,removed,,Heterachne gulliveri var. major,WA Priority 3
Sauropus rigidulus,,,,removed,Shrubby Synostemon,Sauropus rigidulus,WA Priority 3
Seringia katatona,,,,removed,Red Dune Fire-bush,Seringia x katatona,WA Priority 3
Stylidium perizostera,,,,removed,,Stylidium perizostera,WA Priority 3
Tephrosia sp. Yampi (A.N. Start per R.L. Barrett RLB 2291),,,,removed,,Tephrosia sp. Yampi (A.N.Start per R.L.Barrett RLB 2291),WA Priority 3
Nicotiana heterantha,,,,removed,Broome Tobacco,Nicotiana heterantha,WA Priority 3
Scholtzia sp. Ajana (T.A. Halliday 137),,,,removed,,Scholtzia sp. Ajana (T.A.Halliday 137),WA Priority 3
Isopogon drummondii,,,,removed,,Isopogon drummondii,WA Priority 3
Hibbertia spicata subsp. leptotheca,,,,removed,,Hibbertia spicata subsp. leptotheca,WA Priority 3
Austrostipa sp. Cairn Hill (M.E. Trudgen 21176),,,,removed,,Austrostipa sp. Cairn Hill (M.E.Trudgen 21176),WA Priority 3
Leucopogon allittii,,,,removed,,Leucopogon allittii,WA Priority 3
Cryptandra sp. Cowcowing (Wittwer W 1210),,,,removed,,Cryptandra sp. Cowcowing (Wittwer W 1210),WA Priority 3
Leucopogon tamminensis var. tamminensis,,,,removed,,Leucopogon tamminensis var. tamminensis,WA Priority 3
Heliotropium muticum,,,,removed,,Heliotropium muticum,WA Priority 3
Indigofera sp. Bungaroo Creek (S. van Leeuwen 4301),,,,removed,,Indigofera sp. Bungaroo Creek (S.van Leeuwen 4301),WA Priority 3
Oldenlandia sp. Hamersley Station (A.A. Mitchell PRP 1479),,,,removed,,Oldenlandia sp. Hamersley Station (A.A.Mitchell PRP 1479),WA Priority 3
Pleurocarpaea gracilis,,,,removed,,Pleurocarpaea gracilis,WA Priority 3
Triodia sp. Robe River (M.E. Trudgen et al. MET 12367),,,,removed,,Triodia sp. Robe River (M.E.Trudgen et al. MET 12367),WA Priority 3
Eriochilus dilatatus subsp. orientalis,,,,removed,Eastern Bunny Orchid,Eriochilus dilatatus subsp. orientalis,WA Priority 3
Eucalyptus famelica,,,,removed,,Eucalyptus famelica,WA Priority 3
Leucopogon rotundifolius,,,,removed,,Leucopogon rotundifolius,WA Priority 3
Tetraria sp. Blackwood River (A.R. Annels 3043),,,,removed,,Tetraria sp. Blackwood River (A.R.Annels 3043),WA Priority 3
Goodenia sp. South Coast (A.R. Annels ARA1846),,,,removed,,Goodenia sp. South Coast (A.R. Annels ARA1846),WA Priority 3
Astroloma sp. Dumbleyung (A.J.G. Wilson 146),,,,removed,,Astroloma sp. Dumbleyung (A.J.G.Wilson 146),WA Priority 3
Baeckea sp. Hatter Hill (K.R. Newbey 3284),,,,removed,,Baeckea sp. Hatter Hill (K.R.Newbey 3284),WA Priority 3
Hydrocotyle sp. Crassipes (K.R. Newbey 7567),,,,removed,,Hydrocotyle sp. Crassipes (K.R.Newbey 7567),WA Priority 3
Teucrium sp. dwarf (R. Davis 8813),,,,removed,,Teucrium sp. dwarf (R.Davis 8813),WA Priority 3
Grevillea manglesii subsp. dissectifolia,,,,removed,,Grevillea manglesii subsp. dissectifolia,WA Priority 3
Grevillea bronwenae,,,,removed,,Grevillea bronwenae,WA Priority 3
Chamelaucium sp. Mt Frankland (A.S. George 11117),,,,removed,,Chamelaucium sp. Mt Frankland (A.S.George 11117),WA Priority 3
Chamelaucium sp. Walpole (P.G. Wilson 6318),,,,removed,,Chamelaucium sp. Walpole (P.G.Wilson 6318),WA Priority 3
Leptocarpus crassipes,,,,removed,,Leptocarpus crassipes,WA Priority 3
Tribonanthes sp. Lake Muir (G.J. Keighery & N. Gibson 2134),,,,removed,,Tribonanthes sp. Lake Muir (G.J.Keighery & N.Gibson 2134),WA Priority 3
Baeckea grandibracteata subsp. Parker Range (K. Newbey 9270),,,,removed,,Baeckea grandibracteata subsp. Parker Range (K.R.Newbey 9270),WA Priority 3
Baeckea sp. Elsewhere Road (M.E. Trudgen 5420),,,,removed,,Baeckea sp. Elsewhere Road (M.E.Trudgen 5420),WA Priority 3
Eucalyptus microschema,,,,removed,,Eucalyptus microschema,WA Priority 3
Leucopogon sp. Bungulla (R.D. Royce 3435),,,,removed,,Leucopogon sp. Bungulla (R.D.Royce 3435),WA Priority 3
Baeckea sp. Jaurdi Station (L.W. Sage & F. Hort 2229),,,,removed,,Baeckea sp. Jaurdi Station (L.W.Sage & F.Hort 2229),WA Priority 2
Physopsis chrysotricha,,,,removed,,Physopsis chrysotricha,WA Priority 2
Styphelia sp. Great Victoria Desert (N. Murdock 44),,,,removed,,Styphelia sp. Great Victoria Desert (N.Murdock 44),WA Priority 2
Newcastelia insignis,,,,removed,,Newcastelia insignis,WA Priority 2
Arthrostylis aphylla,,,,removed,,Arthrostylis aphylla,WA Priority 2
Cleome kenneallyi,,,,removed,,Cleome kenneallyi,WA Priority 2
Hybanthus bennettiae,,,,removed,Bennett's Violet,Hybanthus bennettiae,WA Priority 2
Liparis habenarina,,,,removed,Common Sphinx Orchid,Liparis habenarina,WA Priority 2
Baeckea sp. Three Springs (M.E. Trudgen 5368),,,,removed,,Baeckea sp. Three Springs (M.E.Trudgen 5368),WA Priority 2
Boronia ramosa subsp. lesueurana,,,,removed,,Boronia ramosa subsp. lesueurana,WA Priority 2
Calytrix platycheiridia,,,,removed,,Calytrix platycheiridia,WA Priority 2
Calytrix sp. Kennedy Range (A. Markey & S. Dillon 6301),,,,removed,,Calytrix sp. Kennedy Range (A.Markey & S.Dillon 6301),WA Priority 2
Dampiera sp. Jurien (G. Lullfitz s.n. 10/7/1986),,,,removed,,Dampiera sp. Jurien (G.Lullfitz s.n. 10/7/1986),WA Priority 2
Darwinia sp. Canna (R. Davis 11241),,,,removed,,Darwinia sp. Canna (R.Davis 11241),WA Priority 2
Geleznowia sp. Red Bluff (A. Crawford ADC 597),,,,removed,,Geleznowia sp. Red Bluff (A.Crawford ADC 597),WA Priority 2
Hemigenia pimelifolia,,,,removed,,Hemigenia pimelifolia,WA Priority 2
Hemigenia sp. Three Springs (S. Patrick 4043 A),,,,removed,,Hemigenia sp. Three Springs (S.Patrick 4043A),WA Priority 2
Leucopogon sp. Badgingarra (R. Davis 421),,,,removed,,Leucopogon sp. Badgingarra (R.Davis 421),WA Priority 2
Scholtzia sp. Coburn (N. Murdock NM 031),,,,removed,,Scholtzia sp. Coburn (N.Murdock NM 031),WA Priority 2
Scholtzia sp. East Yuna (A.C. Burns 6),,,,removed,,Scholtzia sp. East Yuna (A.C.Burns 6),WA Priority 2
Scholtzia sp. Eradu (R.D. Royce 8016),,,,removed,,Scholtzia sp. Eradu (R.D.Royce 8016),WA Priority 2
Scholtzia sp. Eurardy (J.S. Beard 6886),,,,removed,,Scholtzia sp. Eurardy (J.S.Beard 6886),WA Priority 2
Scholtzia sp. Galena (W.E. Blackall 4728),,,,removed,,Scholtzia sp. Galena (W.E.Blackall 4728),WA Priority 2
Scholtzia sp. Murchison River (A.S. George 7908),,,,removed,,Scholtzia sp. Murchison River (A.S.George 7908),WA Priority 2
Scholtzia sp. Ross Graham Lookout (S. Maley 6),,,,removed,,Scholtzia sp. Ross Graham Lookout (S.Maley 6),WA Priority 2
Scholtzia sp. Z-Bend (Bellairs-Kalflora 912a),,,,removed,,Scholtzia sp. Z-Bend (Bellairs-Kalflora 912a),WA Priority 2
Solanum octonum,,,,removed,,Solanum octonum,WA Priority 2
Thysanotus sp. Kalbarri (D. & B. Bellairs 1523 A),,,,removed,,Thysanotus sp. Kalbarri (D. & B.Bellairs 1523 A),WA Priority 2
Scholtzia sp. Gunyidi (J.D. Briggs 1721),,,,removed,,Scholtzia sp. Gunyidi (J.D.Briggs 1721),WA Priority 2
Arthropodium sp. Ironstone (J. Bull & J. Waters ONS PJ 36.01),,,,removed,,Arthropodium sp. Ironstone (J.Bull & J.Waters ONS PJ 36.01),WA Priority 2
Eremophila sp. Rudall River (P.G. Wilson 10512),,,,removed,,Eremophila sp. Rudall River (P.G.Wilson 10512),WA Priority 2
Baeckea sp. Mt Gibbs (G.F. Craig 7031),,,,removed,,Baeckea sp. Mt Gibbs (G.F.Craig 7031),WA Priority 2
Boronia acanthoclada,,,,removed,,Boronia acanthoclada,WA Priority 2
Chamelaucium sp. Cape Vancouver (B. Swainson & D. Davidson s.n. PERTH 01259660),,,,removed,,Chamelaucium sp. Cape Vancouver (B.Swainson & D.Davidson s.n. PERTH 01259660),WA Priority 2
Chamelaucium sp. Waychinicup (D. Davidson s.n. PERTH 01486527),,,,removed,,Chamelaucium sp. Waychinicup (D.Davidson s.n. PERTH 01486527),WA Priority 2
Eucalyptus litorea,,,,removed,Saline Mallee,Eucalyptus litorea,WA Priority 2
Gompholobium sp. Stirling Range (C.F. Wilkins et al. CW 2513),,,,removed,,Gompholobium sp. Stirling Range (C.F.Wilkins et al. CW 2513),WA Priority 2
Grevillea sp. Stirling Range (D.J. McGillivray 3488 & A.S. George),,,,removed,,Grevillea sp. Stirling Range (D.J.McGillivray 3488 & A.S.George),WA Priority 2
Hydrocotyle sp. Decipiens (G.J. Keighery 463),,,,removed,,Hydrocotyle sp. Decipiens (G.J.Keighery 463),WA Priority 2
Leucopogon cymbiformis,,,,removed,,Leucopogon cymbiformis,WA Priority 2
Leucopogon multiflorus,,,,removed,,Leucopogon multiflorus,WA Priority 2
Leucopogon psilopus,,,,removed,,Leucopogon psilopus,WA Priority 2
Leucopogon sp. Barren Range (A.S. George 10092),,,,removed,,Leucopogon sp. Barren Range (A.S.George 10092),WA Priority 2
Stylidium daphne,,,,removed,,Stylidium daphne,WA Priority 2
Velleia exigua,,,,removed,,Velleia exigua,WA Priority 2
Crassula colorata var. miriamiae,,,,removed,,Crassula colorata var. miriamae,WA Priority 2
Eucalyptus goniantha subsp. kynoura,,,,removed,Point Hillier Mallee,Eucalyptus goniantha subsp. kynoura,WA Priority 2
Astroloma sp. sessile leaf (J.L. Robson 657),,,,removed,,Astroloma sp. sessile leaf (J.L.Robson 657),WA Priority 2
Gastrolobium sp. Harvey (G.J. Keighery 16821),,,,removed,,Gastrolobium sp. Harvey (G.J.Keighery 16821),WA Priority 2
Grevillea manglesii subsp. ornithopoda,,,,removed,Birdsfoot Grevillea,Grevillea manglesii subsp. ornithopoda,WA Priority 2
Leucopogon sp. Bindoon (F. Hort 2766),,,,removed,,Leucopogon sp. Bindoon (F.Hort 2766),WA Priority 2
Paracaleana sp. Laterite (G. Brockman GBB 3571),,,,removed,,Paracaleana sp. Laterite (G.Brockman GBB 3571),WA Priority 2
Tetraria sp. Chandala (G.J. Keighery 17055),,,,removed,,Tetraria sp. Chandala (G.J.Keighery 17055),WA Priority 2
Hydrocotyle sp. Hamelinensis (G.J. Keighery s.n. PERTH 02391325),,,,removed,,Hydrocotyle sp. Hamelinensis (G.J. Keighery s.n. PERTH 02391325),WA Priority 2
Genus sp. Nillup (R.D. Royce 98),,,,removed,,Genus sp. Nillup (R.D.Royce 98),WA Priority 2
Leucopogon sp. Gingilup (N. Gibson & M. Lyons 590),,,,removed,,Leucopogon sp. Gingilup (N.Gibson & M.Lyons 590),WA Priority 2
Leucopogon sp. Kirup (M. Hislop 3919),,,,removed,,Leucopogon sp. Kirup (M.Hislop 3919),WA Priority 2
Carpobrotus pulcher,,,,removed,,Carpobrotus sp. Lateral Flowers (N.Gibson & M.Lyons 973),WA Priority 2
Chamelaucium sp. Nornalup (N.G. Marchant 76/125),,,,removed,,Chamelaucium sp. Nornalup (N.G.Marchant 76/125),WA Priority 2
Astroloma chloranthum,,,,removed,,Astroloma chloranthum,WA Priority 2
Austrostipa sp. Dowerin (G. Wiehl F 8004),,,,removed,,Austrostipa sp. Dowerin (G. Wiehl F 8004),WA Priority 2
Baeckea sp. Narembeen (G.J. Keighery & N. Gibson 3010),,,,removed,,Baeckea sp. Narembeen (G.J.Keighery & N.Gibson 3010),WA Priority 2
Banksia densa var. densa,,,,removed,,Banksia densa var. densa,WA Priority 2
Beyeria sp. Lake King (P.R. Jefferies 680514),,,,removed,,Beyeria sp. Lake King (P.R.Jefferies 680514),WA Priority 2
Boronia westringioides,,,,removed,,Boronia westringioides,WA Priority 2
Drummondita sp. Trayning (A.M. George 97),,,,removed,,Drummondita sp. Trayning (A.M.George 97),WA Priority 2
Hakea cygna subsp. needlei,,,,removed,,Hakea cygna subsp. needlei,WA Priority 2
Kunzea sp. Dragon Rocks (K. Kershaw KK 2184),,,,removed,,Kunzea sp. Dragon Rocks (K.Kershaw KK 2184),WA Priority 2
Tricostularia sp. Lake King (A.M. Coates 2298),,,,removed,,Tricostularia sp. Lake King (A.M.Coates 2298),WA Priority 2
Baeckea sp. Yacke Yackine Dam (K.R. Newbey 9195),,,,removed,,Baeckea sp. Yacke Yackine Dam (K.R.Newbey 9195),WA Priority 1
Cyathostemon sp. Mt Dimer (C. McChesney TRL 4/72),,,,removed,,Cyathostemon verrucosus,WA Priority 1
Dampiera sp. Jaurdi (D. Angus DA 268),,,,removed,,Dampiera sp. Jaurdi (D.Angus DA 268),WA Priority 1
Eremophila sp. Kalgoorlie (V. Clark & A. Brown VTC 590),,,,removed,,Eremophila sp. Kalgoorlie (V.Clark & A.Brown VTC 590),WA Priority 1
Grevillea sp. Koolyanobbing (W.P. Muir WPM 3344),,,,removed,,Grevillea sp. Koolyanobbing (W.P.Muir WPM 3344),WA Priority 1
Hibiscus sp. Carnarvon (S. van Leeuwen 5110),,,,removed,,Hibiscus sp. Carnarvon (S.van Leeuwen 5110),WA Priority 1
Ptilotus daphne,,,,removed,,Ptilotus daphne,WA Priority 1
Rhagodia sp. Yeelirrie Station (K.A. Shepherd et al. KS 1396),,,,removed,,Rhagodia sp. Yeelirrie Station (K.A. Shepherd et al. KS 1396),WA Priority 1
Ricinocarpos sp. Eastern Goldfields (A. Williams 3),,,,removed,,Ricinocarpos sp. Eastern Goldfields (A.Williams 3),WA Priority 1
Thryptomene sp. Londonderry (R.H. Kuchel 1763),,,,removed,,Thryptomene sp. Londonderry (R.H.Kuchel 1763),WA Priority 1
Tecticornia sp. Sunshine Lake (K.A. Shepherd et al. KS 867),,,,removed,,Tecticornia sp. Sunshine Lake (K.A.Shepherd et al. KS 867),WA Priority 1
Baeckea sp. Wialki (G.M. Storr s.n. 4/10/1958),,,,removed,,Baeckea sp. Wialki (G.M. Storr s.n. 4/10/1958),WA Priority 1
Verticordia sp. Koolyanobbing (B.H. Smith 1457),,,,removed,,Verticordia sp. Koolyanobbing (B.H.Smith 1457),WA Priority 1
Actinoschoenus quadricostatus,,,,removed,Four-ribbed Actinoschoenus,Actinoschoenus quadricostatus,WA Priority 1
Comesperma sp. A Kimberley Flora (D.W. Rust 8),,,,removed,,Comesperma sp. A Kimberley Flora (D.W.Rust 8),WA Priority 1
Desmodium flagellare,,,,removed,,Desmodium flagellare,WA Priority 1
Ectrosia lasioclada,,,,removed,,Ectrosia lasioclada,WA Priority 1
Fimbristylis pachyptera,,,,removed,,Fimbristylis pachyptera,WA Priority 1
Heliotropium aenigmatum,,,,removed,,Heliotropium aenigmatum,WA Priority 1
Heliotropium alcyonium,,,,removed,,Heliotropium alcyonium,WA Priority 1
Heliotropium apertum,,,,removed,,Heliotropium apertum,WA Priority 1
Heliotropium calvariavis,,,,removed,,Heliotropium calvariavis,WA Priority 1
Heliotropium cupressinum,,,,removed,,Heliotropium cupressinum,WA Priority 1
Heliotropium discorde,,,,removed,,Heliotropium discorde,WA Priority 1
Heliotropium foveolatum,,,,removed,,Heliotropium foveolatum,WA Priority 1
Heliotropium galioides,,,,removed,,Heliotropium galioides,WA Priority 1
Heliotropium geocharis,,,,removed,,Heliotropium geocharis,WA Priority 1
Heliotropium nesopelydum,,,,removed,,Heliotropium nesopelydum,WA Priority 1
Heliotropium synaimon,,,,removed,,Heliotropium synaimon,WA Priority 1
Heliotropium tachyglossoides,,,,removed,,Heliotropium tachyglossoides,WA Priority 1
Heliotropium uniflorum,,,,removed,,Heliotropium uniflorum,WA Priority 1
Marsdenia glandulifera,,,,removed,,Marsdenia glandulifera,WA Priority 1
Marsdenia hemiptera,,,,removed,Rusty Vine,Marsdenia hemiptera,WA Priority 1
Phyllanthus indigoferoides,,,,removed,,Phyllanthus indigoferoides,WA Priority 1
Schizachyrium mitchelliana,,,,removed,,Schizachyrium mitchelliana,WA Priority 1
Tephrosia sp. Durack River (C.A. Gardner 9938),,,,removed,,Tephrosia sp. Durack River (C.A.Gardner 9938),WA Priority 1
Tephrosia sp. Saw Ranges (D. Kabay s.n. PERTH 06720544),,,,removed,,Tephrosia sp. Saw Ranges (D.Kabay s.n. PERTH 06720544),WA Priority 1
Trachymene oleracea subsp. sedimenta,,,,removed,,Trachymene oleracea subsp. sedimenta,WA Priority 1
Tylophora benthamii,,,,removed,Coast Tylophora,Tylophora benthamii,WA Priority 1
Utricularia arnhemica,,,,removed,,Utricularia arnhemica,WA Priority 1
Utricularia dunstaniae,,,,removed,,Utricularia dunstaniae,WA Priority 1
Desmodium pullenii,,,,removed,,Desmodium pullenii,WA Priority 1
Heliotropium parviantrum,,,,removed,,Heliotropium parviantrum,WA Priority 1
Acacia karina,,,,removed,,Acacia karina,WA Priority 1
Astroloma inopinatum,,,,removed,,Astroloma inopinatum,WA Priority 1
Chamelaucium sp. Canna (G. Keighery s.n. PERTH 02236435),,,,removed,,Chamelaucium sp. Canna (G.J.Keighery s.n. PERTH 02236435),WA Priority 1
Cuphonotus humistratus,,,,removed,Mother-of-misery,Cuphonotus humistratus,WA Priority 1
Drummondita rubroviridis,,,,removed,,Drummondita rubroviridis,WA Priority 1
Eremophila oldfieldii subsp. Karara (D. Coultas s.n. PERTH 07341717),,,,removed,,Eremophila oldfieldii subsp. Karara (D.Coultas s.n. PERTH 07341717),WA Priority 1
Eremophila sp. Rothsay (D. Coultas & J. Kelt s.n. PERTH 08200440),,,,removed,,Eremophila sp. Rothsay (D.Coultas & J.Kelt s.n. PERTH 08200440),WA Priority 1
Grevillea sp. Shark Bay (N.H. Speck 24/09/1953),,,,removed,,Grevillea sp. Shark Bay (N.H.Speck 24/09/1953),WA Priority 1
Olearia sp. Gregory (M. Hislop 3784),,,,removed,,Olearia sp. Gregory (M.Hislop 3784),WA Priority 1
Scholtzia sp. Binnu (M.E. Trudgen 2218),,,,removed,,Scholtzia sp. Binnu (M.E.Trudgen 2218),WA Priority 1
Scholtzia sp. Binnu East Road (M.E. Trudgen 12013),,,,removed,,Scholtzia sp. Binnu East Road (M.E.Trudgen 12013),WA Priority 1
Scholtzia sp. Bungabandi Creek (M. Quicke EURA 48),,,,removed,,Scholtzia sp. Bungabandi Creek (M.Quicke EURA 48),WA Priority 1
Scholtzia sp. Dongara (R. Hart 8401),,,,removed,,Scholtzia sp. Dongara (R.Hart 8401),WA Priority 1
Scholtzia sp. Kojarena (A.M. Ashby 1904),,,,removed,,Scholtzia sp. Kojarena (A.M.Ashby 1904),WA Priority 1
Scholtzia sp. Overlander (M.E. Trudgen 12138),,,,removed,,Scholtzia sp. Overlander (M.E.Trudgen 12138),WA Priority 1
Scholtzia sp. Prowaka Springs (R.J. Cranfield & P. Spencer 8083),,,,removed,,Scholtzia sp. Prowaka Springs (R.J. Cranfield & P. Spencer 8083),WA Priority 1
Scholtzia sp. Valentine Road (S. Patrick 2142),,,,removed,,Scholtzia sp. Valentine Road (S.J.Patrick 2142),WA Priority 1
Scholtzia sp. Yandanooka (R. Soullier 646),,,,removed,,Scholtzia sp. Yandanooka (R.Soullier 646),WA Priority 1
Scholtzia sp. Yuna (C.A. Gardner 14286),,,,removed,,Scholtzia sp. Yuna (C.A.Gardner 14286),WA Priority 1
Thomasia formosa,,,,removed,,Thomasia x formosa,WA Priority 1
Hydrocotyle sp. Vigintimilia (P.G. Wilson 7940),,,,removed,,Hydrocotyle sp. Vigintimilia (P.G.Wilson 7940),WA Priority 1
Acacia sp. East Fortescue (J. Bull & D. Roberts ONS A 27.01),,,,removed,,Acacia sp. East Fortescue (J.Bull & D.Roberts ONS A 27.01),WA Priority 1
Eremophila sp. Hamersley Range (K. Walker KW 136),,,,removed,,Eremophila sp. Hamersley Range (K.Walker KW 136),WA Priority 1
Schoenus sp. Marble Bar (D. Coultas & S. Coultas DCSC-Opp 07),,,,removed,,Schoenus sp. Marble Bar (D.Coultas & S.Coultas DCSC-Opp 07),WA Priority 1
Austrostipa sp. Carlingup Road (S. Kern & R. Jasper LCH 18459),,,,removed,,Austrostipa sp. Carlingup Road (S.Kern & R.Jasper LCH 18459),WA Priority 1
Austrostipa sp. Ravensthorpe Range (A. Markey & J. Allen 6261),,,,removed,,Austrostipa sp. Ravensthorpe Range (A.Markey & J.Allen 6261),WA Priority 1
Baeckea sp. Mt Glasse (P.G. Wilson 5717),,,,removed,,Baeckea sp. Mt Glasse (P.G.Wilson 5717),WA Priority 1
Boronia baeckeacea subsp. patula,,,,removed,,Boronia baeckeacea subsp. patula,WA Priority 1
Caesia sp. Hopetoun (T.D. Macfarlane & C.J. French TDM 5228),,,,removed,,Caesia sp. Hopetoun (T.D.Macfarlane & C.J.French TDM 5228),WA Priority 1
Conostephium sp. Cascades (R. Bruhn 24/899 CAS),,,,removed,,Conostephium sp. Cascades (R.Bruhn 24/899 CAS),WA Priority 1
Grammosolen sp. Mt Ridley (W.R. Archer 1210911),,,,removed,,Grammosolen sp. Mt Ridley (W.R.Archer 1210911),WA Priority 1
Lasiopetalum sp. Wellstead (K.A. Shepherd & C.F. Wilkins KS 1650),,,,removed,,Lasiopetalum sp. Wellstead (K.A.Shepherd & C.F.Wilkins KS 1650),WA Priority 1
Leucopogon sp. Bonnie Hill (K.R. Newbey 9831),,,,removed,,Leucopogon sp. Bonnie Hill (K.R.Newbey 9831),WA Priority 1
Leucopogon sp. Lake Tay (W.R. Archer 2104138),,,,removed,,Leucopogon sp. Lake Tay (W.R.Archer 2104138),WA Priority 1
Selliera radicans,,,,removed,Raumangu,Selliera radicans,WA Priority 1
Coleanthera coelophylla,,,,removed,,Coleanthera coelophylla,WA Priority 1
Eriochilus sp. Roleystone (G. Brockman 1140),,,,removed,Crinkle-leafed Bunny Orchid,Eriochilus dilatatus subsp. undulatus,WA Priority 1
Haloragis sp. Parrot Ridge (G.J. Keighery 11563),,,,removed,,Haloragis sp. Parrot Ridge (G.J.Keighery 11563),WA Priority 1
Stachystemon sp. Keysbrook (R. Archer 17/11/99),,,,removed,,Stachystemon sp. Keysbrook (R.Archer 17/11/99),WA Priority 1
Gastrolobium sp. Yoongarillup (S.Dilkes s.n. 1/9/1969),,,,removed,,Gastrolobium sp. Yoongarillup (S.Dilkes s.n. 1/9/1969),WA Priority 1
Tetraria sp. Nannup (P.A. Jurjevich 1133),,,,removed,,Tetraria sp. Nannup (P.A.Jurjevich 1133),WA Priority 1
Caladenia x intermedia,,,,removed,Intermediate Enamel Orchid,Elythranthera x intermedia,WA Priority 1
Tetraria sp. Warren (M. McCallum Webster 23/2/1979),,,,removed,,Tetraria sp. Warren (M.McCallum Webster 23/2/1979),WA Priority 1
Austrostipa sp. Koorda (Anonymous s.n. PERTH 08730202),,,,removed,,Austrostipa sp. Koorda (Anonymous s.n. PERTH 08730202),WA Priority 1
Austrostipa sp. Mt Holland (W.A. Thompson & J. Allen 948),,,,removed,,Austrostipa sp. Mt Holland (W.A.Thompson & J.Allen 948),WA Priority 1
Baeckea sp. Baladjie (P.J. Spencer 24),,,,removed,,Baeckea sp. Baladjie (P.J.Spencer 24),WA Priority 1
Baeckea sp. Beringbooding (A.R. Main 11/9/1957),,,,removed,,Baeckea sp. Beringbooding (A.R.Main 11/9/1957),WA Priority 1
Baeckea sp. Blue Haze Mine (P. Armstrong 06/910),,,,removed,,Baeckea sp. Blue Haze Mine (P.Armstrong 06/910),WA Priority 1
Baeckea sp. Crossroads (B.L. Rye & M.E. Trudgen 241186),,,,removed,,Baeckea sp. Crossroads (B.L.Rye & M.E.Trudgen 241186),WA Priority 1
Baeckea sp. Eujinyn (J. Buegge D 99),,,,removed,,Baeckea sp. Eujinyn (J.Buegge D99),WA Priority 1
Baeckea sp. Forrestania (K.R. Newbey 1105),,,,removed,,Baeckea sp. Forrestania (K.R.Newbey 1105),WA Priority 1
Baeckea sp. Kellerberrin (C.A. Gardner s.n. PERTH 03351009),,,,removed,,Baeckea sp. Kellerberrin (C.A.Gardner s.n. PERTH 03351009),WA Priority 1
Baeckea sp. Koorda (W.E. Blackall 3371),,,,removed,,Baeckea sp. Koorda (W.E.Blackall 3371),WA Priority 1
Baeckea sp. Lake Cronin (K.R. Newbey 9191),,,,removed,,Baeckea sp. Lake Cronin (K.R.Newbey 9191),WA Priority 1
Baeckea sp. Muntadgin (E.T. Bailey 231),,,,removed,,Baeckea sp. Muntadgin (E.T.Bailey 231),WA Priority 1
Baeckea sp. North Ironcap (R.J. Cranfield 10580),,,,removed,,Baeckea sp. North Ironcap (R.J.Cranfield 10580),WA Priority 1
Baeckea sp. Sheoaks Rocks (M.E. Trudgen MET5452),,,,removed,,Baeckea sp. Sheoaks Rocks (M.E. Trudgen MET5452),WA Priority 1
Baeckea sp. Stockton Road (M.E. Trudgen MET22077 & B. Rye),,,,removed,,Baeckea sp. Stockton Road (M.E.Trudgen MET22077 & B.Rye),WA Priority 1
Baeckea sp. Tampia Hill (J.C. Anway 327),,,,removed,,Baeckea sp. Tampia Hill (J.C. Anway 327),WA Priority 1
Baeckea sp. Yorkrakine (C.A. Gardner s.n. 09/1933),,,,removed,,Baeckea sp. Yorkrakine (C.A. Gardner s.n. 09/1933),WA Priority 1
Calandrinia sp. Piawaning (A.C. Beauglehole 12257),,,,removed,,Calandrinia sp. Piawaning (A.C.Beauglehole 12257),WA Priority 1
Eremophila glabra subsp. Kokeby (R. Davis 5080),,,,removed,,Eremophila glabra subsp. Kokeby (R.Davis 5080),WA Priority 1
Eucalyptus leptophylla var. floribunda,,,,removed,Narrow-leaved Red Mallee,Eucalyptus leptophylla,WA Priority 1
Eucalyptus myriadena subsp. parviflora,,,,removed,,Eucalyptus myriadena subsp. parviflora,WA Priority 1
Eucalyptus phenax subsp. compressa,,,,removed,Kangaroo Island Mallee,Eucalyptus phenax subsp. compressa,WA Priority 1
Hemigenia dulca,,,,removed,,Hemigenia dulca,WA Priority 1
Hypocalymma puniceum subsp. Cadoux (H. Demarz 10533),,,,removed,,Hypocalymma puniceum subsp. Cadoux (H.Demarz 10533),WA Priority 1
Hypocalymma sp. Lake King (R.W. Purdie 3936),,,,removed,,Hypocalymma sp. Lake King (R.W.Purdie 3936),WA Priority 1
Microcorys sp. Mt Holland (D. Angus DA 2397),,,,removed,,Microcorys sp. Mt Holland (D.Angus DA 2397),WA Priority 1
Philotheca sp. Mukinbudin (M. Hancock s.n. 08/09/1999),,,,removed,,Philotheca sp. Mukinbudin (M.Hancock s.n. 08/09/1999),WA Priority 1
Pimelea sp. Tarin Rock (E.J. Croxford 2118),,,,removed,,Pimelea sp. Tarin Rock (E.J.Croxford 2118),WA Priority 1
