id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,status,sourceStatus
4393184,Grevillea donaldiana,,Grevillea donaldiana,https://id.biodiversity.org.au/node/apni/2914280,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392273,Grevillea drummondii,Drummond's Grevillea,Grevillea drummondii,https://id.biodiversity.org.au/node/apni/2899923,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4393787,Grevillea dryandroides subsp. dryandroides,,Grevillea dryandroides subsp. dryandroides,https://id.biodiversity.org.au/node/apni/2886743,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4392034,Grevillea dryandroides subsp. hirsuta,,Grevillea dryandroides subsp. hirsuta,https://id.biodiversity.org.au/node/apni/2894695,dr2201,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'VU'}]",Vulnerable,VU
4392662,Grevillea elongata,Ironstone Grevillea,Grevillea elongata,https://id.biodiversity.org.au/node/apni/2895952,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4391908,Grevillea endlicheriana subsp. Wongan Hills (G.J. Keighery 15351),,Grevillea endlicheriana subsp. Wongan Hills (G.J. Keighery 15351),ALA_DR2201_2396,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4391262,Grevillea erectiloba,,Grevillea erectiloba,https://id.biodiversity.org.au/node/apni/2912083,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4391943,Grevillea erinacea,Hedgehog Grevillea,Grevillea erinacea,https://id.biodiversity.org.au/node/apni/2911132,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4390445,Grevillea evanescens,,Grevillea evanescens,https://id.biodiversity.org.au/node/apni/2904078,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393699,Grevillea fastigiata,,Grevillea fastigiata,https://id.biodiversity.org.au/node/apni/2915128,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4393371,Grevillea fililoba,Ellendale Pool Grevillea,Grevillea fililoba,https://id.biodiversity.org.au/node/apni/2903604,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392600,Grevillea flexuosa,Zig Zag Grevillea,Grevillea flexuosa,https://id.biodiversity.org.au/node/apni/2915725,dr2201,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'VU'}]",Vulnerable,VU
4391531,Grevillea florida,,Grevillea florida,https://id.biodiversity.org.au/node/apni/2917816,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4393532,Grevillea fulgens,,Grevillea fulgens,https://id.biodiversity.org.au/node/apni/2901952,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4394802,Grevillea fuscolutea,Mt Lindesay Grevillea,Grevillea fuscolutea,https://id.biodiversity.org.au/node/apni/2917843,dr2201,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'VU'}]",Vulnerable,VU
4391110,Grevillea georgeana,,Grevillea georgeana,https://id.biodiversity.org.au/taxon/apni/51300170,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4394620,Grevillea globosa,,Grevillea globosa,https://id.biodiversity.org.au/node/apni/2889816,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4392613,Grevillea granulosa,,Grevillea granulosa,https://id.biodiversity.org.au/node/apni/2914736,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4391374,Grevillea haplantha subsp. recedens,,Grevillea haplantha subsp. recedens,https://id.biodiversity.org.au/node/apni/2907044,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4394795,Grevillea hirtella,,Grevillea hirtella,https://id.biodiversity.org.au/node/apni/2887414,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4393248,Grevillea hislopii,,Grevillea hislopii,https://id.biodiversity.org.au/node/apni/2887372,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4391522,Grevillea humifusa,Spreading Grevillea,Grevillea humifusa,https://id.biodiversity.org.au/node/apni/2905897,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4392101,Grevillea hystrix,Porcupine Grevillea,Grevillea hystrix,https://id.biodiversity.org.au/name/apni/51353402,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392194,Grevillea inconspicua,Cue Grevillea,Grevillea inconspicua,https://id.biodiversity.org.au/node/apni/2893294,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4392973,Grevillea infundibularis,Fan-leaf Grevillea,Grevillea infundibularis,https://id.biodiversity.org.au/node/apni/2917495,dr2201,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'VU'}]",Vulnerable,VU
4393026,Grevillea insignis subsp. elliotii,,Grevillea insignis subsp. elliotii,https://id.biodiversity.org.au/node/apni/2887862,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4390750,Grevillea involucrata,Lake Varley Grevillea,Grevillea involucrata,https://id.biodiversity.org.au/node/apni/2903319,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4392835,Grevillea kenneallyi,,Grevillea kenneallyi,https://id.biodiversity.org.au/node/apni/2905523,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4394858,Grevillea kirkalocka,,Grevillea kirkalocka,https://id.biodiversity.org.au/node/apni/2911726,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391692,Grevillea latifolia,,Grevillea latifolia,https://id.biodiversity.org.au/node/apni/2905665,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4391993,Grevillea leptopoda,,Grevillea leptopoda,https://id.biodiversity.org.au/node/apni/2899407,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4394229,Grevillea leucoclada,,Grevillea leucoclada,https://id.biodiversity.org.au/node/apni/2899819,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4392643,Grevillea lissopleura,,Grevillea lissopleura,https://id.biodiversity.org.au/node/apni/2891647,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4394358,Grevillea lullfitzii,,Grevillea lullfitzii,https://id.biodiversity.org.au/node/apni/2891880,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393697,Grevillea maccutcheonii,Mccutcheon's Grevillea,Grevillea maccutcheonii,https://id.biodiversity.org.au/node/apni/2902224,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4391425,Grevillea maherae,,Grevillea maherae,https://id.biodiversity.org.au/node/apni/2897815,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391790,Grevillea makinsonii,,Grevillea makinsonii,https://id.biodiversity.org.au/node/apni/2915691,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4393469,Grevillea manglesioides subsp. ferricola,,Grevillea manglesioides subsp. ferricola,https://id.biodiversity.org.au/node/apni/2901748,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4392518,Grevillea marriottii,,Grevillea marriottii,https://id.biodiversity.org.au/node/apni/2892915,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391115,Grevillea maxwellii,Maxwell's Grevillea,Grevillea maxwellii,https://id.biodiversity.org.au/node/apni/2917842,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4391711,Grevillea merceri,,Grevillea merceri,https://id.biodiversity.org.au/name/apni/51408793,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4390922,Grevillea metamorpha,,Grevillea metamorpha,https://id.biodiversity.org.au/node/apni/2892852,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4390946,Grevillea microstyla,,Grevillea microstyla,https://id.biodiversity.org.au/node/apni/2913892,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392649,Grevillea miniata,,Grevillea miniata,https://id.biodiversity.org.au/node/apni/2906645,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4394038,Grevillea minutiflora,,Grevillea minutiflora,https://id.biodiversity.org.au/node/apni/2914902,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4390924,Grevillea murex,,Grevillea murex,https://id.biodiversity.org.au/node/apni/2890581,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4392683,Grevillea nana subsp. abbreviata,,Grevillea nana subsp. abbreviata,https://id.biodiversity.org.au/node/apni/2918898,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392803,Grevillea neodissecta,,Grevillea neodissecta,https://id.biodiversity.org.au/taxon/apni/51293391,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4394470,Grevillea newbeyi,,Grevillea newbeyi,https://id.biodiversity.org.au/node/apni/2905530,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4394013,Grevillea nivea,,Grevillea nivea,https://id.biodiversity.org.au/node/apni/2900277,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392158,Grevillea obliquistigma subsp. cullenii,,Grevillea obliquistigma subsp. cullenii,https://id.biodiversity.org.au/node/apni/2900319,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4390877,Grevillea olivacea,Olive Grevillea,Grevillea olivacea,https://id.biodiversity.org.au/node/apni/2917711,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4394781,Grevillea ornithopoda,Birdsfoot Grevillea,Grevillea manglesii subsp. ornithopoda,https://id.biodiversity.org.au/node/apni/2918256,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4394453,Grevillea papillosa,,Grevillea papillosa,https://id.biodiversity.org.au/node/apni/2890386,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4392185,Grevillea petrophiloides subsp. remota,,Grevillea petrophiloides subsp. remota,https://id.biodiversity.org.au/node/apni/2887149,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4394383,Grevillea phanerophlebia,,Grevillea phanerophlebia,https://id.biodiversity.org.au/node/apni/2904690,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4394046,Grevillea phillipsiana,,Grevillea phillipsiana,https://id.biodiversity.org.au/node/apni/2904579,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4394413,Grevillea pieroniae,,Grevillea pieroniae,https://id.biodiversity.org.au/name/apni/51382660,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392526,Grevillea pilosa subsp. redacta,,Grevillea pilosa subsp. redacta,https://id.biodiversity.org.au/node/apni/2900887,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4393897,Grevillea pimeleoides,,Grevillea pimeleoides,https://id.biodiversity.org.au/node/apni/2920423,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4393836,Grevillea pinifolia,,Grevillea pinifolia,https://id.biodiversity.org.au/node/apni/2887179,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4390599,Grevillea prominens,,Grevillea prominens,https://id.biodiversity.org.au/node/apni/2886057,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4392962,Grevillea prostrata,Pallarup Grevillea,Grevillea prostrata,https://id.biodiversity.org.au/node/apni/2894757,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4394130,Grevillea psilantha,,Grevillea psilantha,https://id.biodiversity.org.au/node/apni/2913285,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4393756,Grevillea punctata,,Grevillea punctata,https://id.biodiversity.org.au/node/apni/2903649,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4393688,Grevillea pythara,Pythara Grevillea,Grevillea pythara,https://id.biodiversity.org.au/node/apni/2906018,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4394747,Grevillea rara,Rare Grevillea,Grevillea rara,https://id.biodiversity.org.au/node/apni/2897835,dr2201,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'EN'}]",Endangered,EN
4394337,Grevillea ripicola,Collie Grevillea,Grevillea ripicola,https://id.biodiversity.org.au/node/apni/2906029,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4391234,Grevillea rogersoniana,Rogersons Grevillea,Grevillea rogersoniana,https://id.biodiversity.org.au/node/apni/2904692,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4391145,Grevillea rosieri,,Grevillea rosieri,https://id.biodiversity.org.au/node/apni/2891603,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392406,Grevillea roycei,,Grevillea roycei,https://id.biodiversity.org.au/node/apni/2888779,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4390970,Grevillea rudis,,Grevillea rudis,https://id.biodiversity.org.au/node/apni/2906526,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4392077,Grevillea saccata,Pouched Grevillea,Grevillea saccata,https://id.biodiversity.org.au/node/apni/2915195,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4391186,Grevillea saxicola,,Grevillea saxicola,https://id.biodiversity.org.au/taxon/apni/51293407,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4393738,Grevillea scabrida,,Grevillea scabrida,https://id.biodiversity.org.au/node/apni/2921010,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4391706,Grevillea scapigera,Corrigin Grevillea,Grevillea scapigera,https://id.biodiversity.org.au/node/apni/2890664,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4393448,Grevillea secunda,,Grevillea secunda,https://id.biodiversity.org.au/node/apni/2906725,dr2201,"[{'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}]","Priority 4: Rare, Near Threatened",P4
4390690,Grevillea sp. Cooljarloo (B.J. Keighery 28 B),,Grevillea sp. Cooljarloo (B.J.Keighery 28 B),https://id.biodiversity.org.au/node/apni/9493748,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393977,Grevillea sp. Duranillin (E.F. Shedley 180) PN,,Grevillea 'RF05',https://id.biodiversity.org.au/name/apni/195611,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4391669,Grevillea sp. Gillingarra (R.J. Cranfield 4087),,Grevillea sp. Gillingarra (R.J.Cranfield 4087),ALA_DR656_926,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4391267,Grevillea sp. Harrismith (G.J. Keighery & N. Gibson 7094),,Grevillea sp. Harrismith (G.J. Keighery & N. Gibson 7094),ALA_DR2201_3455,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393133,Grevillea sp. Nyabing (A. Coates & J. Ward AC 6030) PN,,Grevillea 'RF05',https://id.biodiversity.org.au/name/apni/195611,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4394152,Grevillea sp. Ocean Reef (D. Pike Joon 4),,Grevillea sp. Ocean Reef (D. Pike Joon 4),ALA_DR2201_3304,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4390612,Grevillea sp. Toodyay West (F. Hort et al. 3296),,Grevillea sp. Toodyay West (F. Hort et al. 3296),ALA_DR2201_2247,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4393062,Grevillea sp. Trayning (W. Johnston WJ 071),,Grevillea sp. Trayning (W. Johnston WJ 071),ALA_DR2201_3456,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391708,Grevillea sp. Victoria Desert (R. Davis et al. RD 11611),,Grevillea sp. Victoria Desert (R.Davis et al. RD 11611),https://id.biodiversity.org.au/name/apni/51306528,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392223,Grevillea sp. Yerilgee Hills (T. Laslett TL 025),,Grevillea sp. Yerilgee Hills (T.Laslett TL 025),https://id.biodiversity.org.au/name/apni/51347023,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4392317,Grevillea speckiana,,Grevillea 'RF05',https://id.biodiversity.org.au/name/apni/195611,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393664,Grevillea squiresiae,,Grevillea squiresiae,https://id.biodiversity.org.au/node/apni/2909383,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4390577,Grevillea stenogyne,,Grevillea stenogyne,https://id.biodiversity.org.au/node/apni/2899661,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4393208,Grevillea stenomera,Lace Net Grevillea,Grevillea stenomera,https://id.biodiversity.org.au/node/apni/2889989,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4394565,Grevillea subterlineata,,Grevillea subterlineata,https://id.biodiversity.org.au/node/apni/2898105,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4393744,Grevillea subtiliflora,,Grevillea subtiliflora,https://id.biodiversity.org.au/node/apni/2920167,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4391125,Grevillea sulcata,,Grevillea sulcata,https://id.biodiversity.org.au/node/apni/2903871,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391619,Grevillea synapheae subsp. A Flora of Australia (S.D. Hopper 6333),,Grevillea synapheae subsp. A Flora of Australia (S.D.Hopper 6333),https://id.biodiversity.org.au/node/apni/2892551,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4391808,Grevillea synapheae subsp. latiloba,,Grevillea synapheae subsp. latiloba,https://id.biodiversity.org.au/node/apni/2917999,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4394463,Grevillea synapheae subsp. minyulo,,Grevillea synapheae subsp. minyulo,https://id.biodiversity.org.au/node/apni/2892310,dr2201,"[{'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}]",Priority 1: Poorly-known species,P1
4390767,Grevillea tenuiloba,Amber Grevillea,Grevillea tenuiloba,https://id.biodiversity.org.au/node/apni/2901546,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4393370,Grevillea thelemanniana,Spider Net Grevillea,Grevillea thelemanniana,https://id.biodiversity.org.au/node/apni/9493854,dr2201,"[{'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'CR'}]",Critically Endangered,CR
4394221,Grevillea thyrsoides subsp. pustulata,,Grevillea thyrsoides subsp. pustulata,https://id.biodiversity.org.au/node/apni/2915502,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4391359,Grevillea thyrsoides subsp. thyrsoides,,Grevillea thyrsoides subsp. thyrsoides,https://id.biodiversity.org.au/node/apni/2913558,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
4394276,Grevillea trichantha,,Grevillea 'RF05',https://id.biodiversity.org.au/name/apni/195611,dr2201,"[{'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}]",Priority 2: Poorly-known species,P2
4392416,Grevillea triloba,,Grevillea triloba,https://id.biodiversity.org.au/node/apni/2893527,dr2201,"[{'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}]",Priority 3: Poorly-known species,P3
