id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonRank,kingdom,class,order,family,genus,specificEpithet,vernacular name,establishmentMeans,sourceStatus,protectedInNSW,sensitivityClass,T S Profile I D,countryConservation,dcterms_modified,speciesID,taxonID,status
4029183,Pteropus poliocephalus,Grey-headed Flying-fox,Pteropus poliocephalus,https://biodiversity.org.au/afd/taxa/7065d246-3017-4768-9c8f-8c58c0e538c1,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Chiroptera'}, {'key': 'family', 'value': 'Pteropodidae'}, {'key': 'genus', 'value': 'Pteropus'}, {'key': 'specificEpithet', 'value': 'poliocephalus'}, {'key': 'vernacular name', 'value': 'Grey-headed Flying-fox'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10697.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:07+11:00'}, {'key': 'speciesID', 'value': '1665'}, {'key': 'taxonID', 'value': '1665'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Mammalia,Chiroptera,Pteropodidae,Pteropus,poliocephalus,Grey-headed Flying-fox,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10697.0,Vulnerable,2011-11-11T11:23:07+11:00,1665,1665,Vulnerable
4028609,Macropus dorsalis,Black-striped Wallaby,Notamacropus dorsalis,https://biodiversity.org.au/afd/taxa/7ac48b20-fc54-4e5c-a05d-29f6122d4f49,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Diprotodonta'}, {'key': 'family', 'value': 'Macropodidae'}, {'key': 'genus', 'value': 'Macropus'}, {'key': 'specificEpithet', 'value': 'dorsalis'}, {'key': 'vernacular name', 'value': 'Black-striped Wallaby'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10500.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:06+11:00'}, {'key': 'speciesID', 'value': '1671'}, {'key': 'taxonID', 'value': '1671'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Mammalia,Diprotodonta,Macropodidae,Macropus,dorsalis,Black-striped Wallaby,"Alive in NSW, Native",Endangered,True,Not Sensitive,10500.0,Not Listed,2011-11-11T11:23:06+11:00,1671,1671,Endangered
4028718,Chalinolobus picatus,Little Pied Bat,Chalinolobus picatus,https://biodiversity.org.au/afd/taxa/b8adea80-2c27-4c39-ab64-336cb25d9178,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Chiroptera'}, {'key': 'family', 'value': 'Vespertilionidae'}, {'key': 'genus', 'value': 'Chalinolobus'}, {'key': 'specificEpithet', 'value': 'picatus'}, {'key': 'vernacular name', 'value': 'Little Pied Bat'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10159.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:01+11:00'}, {'key': 'speciesID', 'value': '1684'}, {'key': 'taxonID', 'value': '1684'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,picatus,Little Pied Bat,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10159.0,Not Listed,2011-11-11T11:23:01+11:00,1684,1684,Vulnerable
4028585,Certhionyx variegatus,Pied Honeyeater,Certhionyx (Certhionyx) variegatus,https://biodiversity.org.au/afd/taxa/99457e79-e27a-4c16-95fa-29070d3de4fb,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Passeriformes'}, {'key': 'family', 'value': 'Meliphagidae'}, {'key': 'genus', 'value': 'Certhionyx'}, {'key': 'specificEpithet', 'value': 'variegatus'}, {'key': 'vernacular name', 'value': 'Pied Honeyeater'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10156.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:01+11:00'}, {'key': 'speciesID', 'value': '1690'}, {'key': 'taxonID', 'value': '1690'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Passeriformes,Meliphagidae,Certhionyx,variegatus,Pied Honeyeater,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10156.0,Not Listed,2011-11-11T11:23:01+11:00,1690,1690,Vulnerable
4028896,Litoria brevipalmata,Green-thighed Frog,Litoria brevipalmata,https://biodiversity.org.au/afd/taxa/eb7be85e-4e01-4896-9d02-0c7f2c7a7c4f,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Amphibia'}, {'key': 'order', 'value': 'Anura'}, {'key': 'family', 'value': 'Hylidae'}, {'key': 'genus', 'value': 'Litoria'}, {'key': 'specificEpithet', 'value': 'brevipalmata'}, {'key': 'vernacular name', 'value': 'Green-thighed Frog'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10485.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:05+11:00'}, {'key': 'speciesID', 'value': '1706'}, {'key': 'taxonID', 'value': '1706'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Amphibia,Anura,Hylidae,Litoria,brevipalmata,Green-thighed Frog,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10485.0,Not Listed,2011-11-11T11:23:05+11:00,1706,1706,Vulnerable
4029016,Mixophyes iteratus,Giant Barred Frog,Mixophyes iteratus,https://biodiversity.org.au/afd/taxa/9eef5215-a3d4-4435-b82c-9284d730f002,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Amphibia'}, {'key': 'order', 'value': 'Anura'}, {'key': 'family', 'value': 'Myobatrachidae'}, {'key': 'genus', 'value': 'Mixophyes'}, {'key': 'specificEpithet', 'value': 'iteratus'}, {'key': 'vernacular name', 'value': 'Giant Barred Frog'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Category 2'}, {'key': 'T S Profile I D', 'value': '10538.0'}, {'key': 'countryConservation', 'value': 'Endangered'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:05+11:00'}, {'key': 'speciesID', 'value': '1710'}, {'key': 'taxonID', 'value': '1710'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Amphibia,Anura,Myobatrachidae,Mixophyes,iteratus,Giant Barred Frog,"Alive in NSW, Native",Endangered,True,Category 2,10538.0,Endangered,2011-11-11T11:23:05+11:00,1710,1710,Endangered
4028779,Christinus guentheri,Lord Howe Island Gecko,Christinus guentheri,https://biodiversity.org.au/afd/taxa/7a18a1cb-b905-48ae-8cfb-47678dad6891,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'order', 'value': 'Squamata'}, {'key': 'family', 'value': 'Gekkonidae'}, {'key': 'genus', 'value': 'Christinus'}, {'key': 'specificEpithet', 'value': 'guentheri'}, {'key': 'vernacular name', 'value': 'Lord Howe Island Southern Gecko'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10879.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:11+11:00'}, {'key': 'speciesID', 'value': '1742'}, {'key': 'taxonID', 'value': '1742'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Reptilia,Squamata,Gekkonidae,Christinus,guentheri,Lord Howe Island Southern Gecko,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10879.0,Vulnerable,2011-11-11T11:23:11+11:00,1742,1742,Vulnerable
4028619,Epthianura albifrons,White-fronted Chat,Epthianura (Epthianura) albifrons,https://biodiversity.org.au/afd/taxa/c95af018-43ab-43b8-8e14-037604db64f6,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Passeriformes'}, {'key': 'family', 'value': 'Meliphagidae'}, {'key': 'genus', 'value': 'Epthianura'}, {'key': 'specificEpithet', 'value': 'albifrons'}, {'key': 'vernacular name', 'value': 'White-fronted Chat'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20143.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2013-12-20T15:14:03+11:00'}, {'key': 'speciesID', 'value': '1760'}, {'key': 'taxonID', 'value': '1760'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Passeriformes,Meliphagidae,Epthianura,albifrons,White-fronted Chat,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,20143.0,Not Listed,2013-12-20T15:14:03+11:00,1760,1760,Vulnerable
4028992,Chalinolobus nigrogriseus,Hoary Wattled Bat,Chalinolobus nigrogriseus,https://biodiversity.org.au/afd/taxa/7b221afc-925c-4e0e-abab-6570b5ff125c,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Chiroptera'}, {'key': 'family', 'value': 'Vespertilionidae'}, {'key': 'genus', 'value': 'Chalinolobus'}, {'key': 'specificEpithet', 'value': 'nigrogriseus'}, {'key': 'vernacular name', 'value': 'Hoary Wattled Bat'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10158.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:01+11:00'}, {'key': 'speciesID', 'value': '1765'}, {'key': 'taxonID', 'value': '1765'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,nigrogriseus,Hoary Wattled Bat,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10158.0,Not Listed,2011-11-11T11:23:01+11:00,1765,1765,Vulnerable
4028904,Pseudomys desertor,Desert Mouse,Pseudomys desertor,https://biodiversity.org.au/afd/taxa/63adcf86-8158-462f-a6f6-6e37456360e2,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Rodentia'}, {'key': 'family', 'value': 'Muridae'}, {'key': 'genus', 'value': 'Pseudomys'}, {'key': 'specificEpithet', 'value': 'desertor'}, {'key': 'vernacular name', 'value': 'Desert Mouse'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '20119.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:22:58+11:00'}, {'key': 'speciesID', 'value': '1776'}, {'key': 'taxonID', 'value': '1776'}, {'key': 'status', 'value': 'Critically Endangered'}]",Species,Animalia,Mammalia,Rodentia,Muridae,Pseudomys,desertor,Desert Mouse,"Alive in NSW, Native",Critically Endangered,True,Not Sensitive,20119.0,Not Listed,2011-11-11T11:22:58+11:00,1776,1776,Critically Endangered
4028792,Lichenostomus cratitius,Purple-gaped Honeyeater,Lichenostomus cratitius,https://biodiversity.org.au/afd/taxa/93d155b2-213c-4516-8270-fa8e17027127,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Passeriformes'}, {'key': 'family', 'value': 'Meliphagidae'}, {'key': 'genus', 'value': 'Lichenostomus'}, {'key': 'specificEpithet', 'value': 'cratitius'}, {'key': 'vernacular name', 'value': 'Purple-gaped Honeyeater'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10476.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:05+11:00'}, {'key': 'speciesID', 'value': '1785'}, {'key': 'taxonID', 'value': '1785'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Passeriformes,Meliphagidae,Lichenostomus,cratitius,Purple-gaped Honeyeater,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10476.0,Not Listed,2011-11-11T11:23:05+11:00,1785,1785,Vulnerable
4028421,Notomys fuscus,Dusky Hopping-mouse,Notomys fuscus,https://biodiversity.org.au/afd/taxa/dbb2125e-bf71-4388-b129-562e4d7a8eb4,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Rodentia'}, {'key': 'family', 'value': 'Muridae'}, {'key': 'genus', 'value': 'Notomys'}, {'key': 'specificEpithet', 'value': 'fuscus'}, {'key': 'vernacular name', 'value': 'Dusky Hopping-mouse'}, {'key': 'establishmentMeans', 'value': 'Not Known from NSW'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10563.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:06+11:00'}, {'key': 'speciesID', 'value': '1802'}, {'key': 'taxonID', 'value': '1802'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Mammalia,Rodentia,Muridae,Notomys,fuscus,Dusky Hopping-mouse,Not Known from NSW,Endangered,True,Not Sensitive,10563.0,Vulnerable,2011-11-11T11:23:06+11:00,1802,1802,Endangered
4028216,Rattus villosissimus,Long-haired Rat,Rattus villosissimus,https://biodiversity.org.au/afd/taxa/bc623514-ce79-4ba8-bb9c-41cb5767dcc1,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Rodentia'}, {'key': 'family', 'value': 'Muridae'}, {'key': 'genus', 'value': 'Rattus'}, {'key': 'specificEpithet', 'value': 'villosissimus'}, {'key': 'vernacular name', 'value': 'Long-haired Rat'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10729.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:09+11:00'}, {'key': 'speciesID', 'value': '1803'}, {'key': 'taxonID', 'value': '1803'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Mammalia,Rodentia,Muridae,Rattus,villosissimus,Long-haired Rat,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10729.0,Not Listed,2011-11-11T11:23:09+11:00,1803,1803,Vulnerable
4028438,Litoria piperata,Peppered Tree Frog,Litoria piperata,https://biodiversity.org.au/afd/taxa/7fe0478b-a149-4cce-a77d-ff36c956ed2d,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Amphibia'}, {'key': 'order', 'value': 'Anura'}, {'key': 'family', 'value': 'Hylidae'}, {'key': 'genus', 'value': 'Litoria'}, {'key': 'specificEpithet', 'value': 'piperata'}, {'key': 'vernacular name', 'value': 'Peppered Tree Frog'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10490.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2021-03-05T12:28:11.287+11:00'}, {'key': 'speciesID', 'value': '1823'}, {'key': 'taxonID', 'value': '1823'}, {'key': 'status', 'value': 'Critically Endangered'}]",Species,Animalia,Amphibia,Anura,Hylidae,Litoria,piperata,Peppered Tree Frog,"Alive in NSW, Native",Critically Endangered,True,Not Sensitive,10490.0,Vulnerable,2021-03-05T12:28:11.287+11:00,1823,1823,Critically Endangered
4029077,Petroica rodinogaster,Pink Robin,Petroica (Erythrodryas) rodinogaster,https://biodiversity.org.au/afd/taxa/796b9811-f5ef-4826-a2e2-4a75179771e7,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Passeriformes'}, {'key': 'family', 'value': 'Petroicidae'}, {'key': 'genus', 'value': 'Petroica'}, {'key': 'specificEpithet', 'value': 'rodinogaster'}, {'key': 'vernacular name', 'value': 'Pink Robin'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10607.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:07+11:00'}, {'key': 'speciesID', 'value': '1824'}, {'key': 'taxonID', 'value': '1824'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Passeriformes,Petroicidae,Petroica,rodinogaster,Pink Robin,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10607.0,Not Listed,2011-11-11T11:23:07+11:00,1824,1824,Vulnerable
4028566,Coeranoscincus reticulatus,Three-toed Snake-tooth Skink,Coeranoscincus reticulatus,https://biodiversity.org.au/afd/taxa/f1fd00b8-a848-44eb-9cb2-73bbce6a5d14,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'order', 'value': 'Squamata'}, {'key': 'family', 'value': 'Scincidae'}, {'key': 'genus', 'value': 'Coeranoscincus'}, {'key': 'specificEpithet', 'value': 'reticulatus'}, {'key': 'vernacular name', 'value': 'Three-toed Snake-tooth Skink'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10172.0'}, {'key': 'countryConservation', 'value': 'Vulnerable'}, {'key': 'dcterms_modified', 'value': '2011-12-22T14:59:25.693+11:00'}, {'key': 'speciesID', 'value': '1841'}, {'key': 'taxonID', 'value': '1841'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Reptilia,Squamata,Scincidae,Coeranoscincus,reticulatus,Three-toed Snake-tooth Skink,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10172.0,Vulnerable,2011-12-22T14:59:25.693+11:00,1841,1841,Vulnerable
4029102,Pseudomys oralis,Hastings River Mouse,Pseudomys oralis,https://biodiversity.org.au/afd/taxa/90d9427a-e91d-433b-982c-760f40d71d3e,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Rodentia'}, {'key': 'family', 'value': 'Muridae'}, {'key': 'genus', 'value': 'Pseudomys'}, {'key': 'specificEpithet', 'value': 'oralis'}, {'key': 'vernacular name', 'value': 'Hastings River Mouse'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10689.0'}, {'key': 'countryConservation', 'value': 'Endangered'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:07+11:00'}, {'key': 'speciesID', 'value': '1863'}, {'key': 'taxonID', 'value': '1863'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Mammalia,Rodentia,Muridae,Pseudomys,oralis,Hastings River Mouse,"Alive in NSW, Native",Endangered,True,Not Sensitive,10689.0,Endangered,2011-11-11T11:23:07+11:00,1863,1863,Endangered
4028614,Delma australis,Marble-faced Delma,Delma australis,https://biodiversity.org.au/afd/taxa/f84ec405-6618-4a11-a946-0740d9ca5b14,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Reptilia'}, {'key': 'order', 'value': 'Squamata'}, {'key': 'family', 'value': 'Pygopodidae'}, {'key': 'genus', 'value': 'Delma'}, {'key': 'specificEpithet', 'value': 'australis'}, {'key': 'vernacular name', 'value': 'Marble-faced Delma'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Endangered'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10210.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:02+11:00'}, {'key': 'speciesID', 'value': '1882'}, {'key': 'taxonID', 'value': '1882'}, {'key': 'status', 'value': 'Endangered'}]",Species,Animalia,Reptilia,Squamata,Pygopodidae,Delma,australis,Marble-faced Delma,"Alive in NSW, Native",Endangered,True,Not Sensitive,10210.0,Not Listed,2011-11-11T11:23:02+11:00,1882,1882,Endangered
4028808,Podargus ocellatus,Marbled Frogmouth,Podargus ocellatus,https://biodiversity.org.au/afd/taxa/7c69d5ac-429e-4582-8432-f9d483374e5f,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Aves'}, {'key': 'order', 'value': 'Caprimulgiformes'}, {'key': 'family', 'value': 'Podargidae'}, {'key': 'genus', 'value': 'Podargus'}, {'key': 'specificEpithet', 'value': 'ocellatus'}, {'key': 'vernacular name', 'value': 'Marbled Frogmouth'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10640.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:08+11:00'}, {'key': 'speciesID', 'value': '1907'}, {'key': 'taxonID', 'value': '1907'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Aves,Caprimulgiformes,Podargidae,Podargus,ocellatus,Marbled Frogmouth,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10640.0,Not Listed,2011-11-11T11:23:08+11:00,1907,1907,Vulnerable
4029055,Nyctimene robinsoni,Eastern Tube-nosed Bat,Nyctimene robinsoni,https://biodiversity.org.au/afd/taxa/6e3b733a-8aa1-470c-a7f0-1c3fba80501d,dr650,"[{'key': 'taxonRank', 'value': 'Species'}, {'key': 'kingdom', 'value': 'Animalia'}, {'key': 'class', 'value': 'Mammalia'}, {'key': 'order', 'value': 'Chiroptera'}, {'key': 'family', 'value': 'Pteropodidae'}, {'key': 'genus', 'value': 'Nyctimene'}, {'key': 'specificEpithet', 'value': 'robinsoni'}, {'key': 'vernacular name', 'value': 'Eastern Tube-nosed Bat'}, {'key': 'establishmentMeans', 'value': 'Alive in NSW, Native'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}, {'key': 'protectedInNSW', 'value': 'True'}, {'key': 'sensitivityClass', 'value': 'Not Sensitive'}, {'key': 'T S Profile I D', 'value': '10566.0'}, {'key': 'countryConservation', 'value': 'Not Listed'}, {'key': 'dcterms_modified', 'value': '2011-11-11T11:23:06+11:00'}, {'key': 'speciesID', 'value': '1927'}, {'key': 'taxonID', 'value': '1927'}, {'key': 'status', 'value': 'Vulnerable'}]",Species,Animalia,Mammalia,Chiroptera,Pteropodidae,Nyctimene,robinsoni,Eastern Tube-nosed Bat,"Alive in NSW, Native",Vulnerable,True,Not Sensitive,10566.0,Not Listed,2011-11-11T11:23:06+11:00,1927,1927,Vulnerable
