id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,class,order,family,vernacular name,taxonID,genus,species,sourceStatus,taxonRemarks,bdbsaCreatedDate,bdbsaModifiedDate,scientificNameAuthorship,status,npwActStatusComments,epbcStatus,epbcActStatusComments,subspeciesAuthor,majorGroup,subSpecies
4031722,Pomaderris forrestiana,,Pomaderris forrestiana,https://id.biodiversity.org.au/node/apni/2889386,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'taxonID', 'value': 'Z02039'}, {'key': 'genus', 'value': 'Pomaderris'}, {'key': 'species', 'value': 'forrestiana'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Pomaderris forrestiana F.Muell.'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,RHAMNACEAE,,Z02039,Pomaderris,forrestiana,R,,1990-10-02 00:00:00,,Pomaderris forrestiana F.Muell.,Rare,,,,,Angiospermae,
4031743,Pomaderris halmaturina ssp. continentis,Glenelg Pomaderris,Pomaderris halmaturina ssp. continentis,ALA_DR653_598,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Glenelg Pomaderris'}, {'key': 'taxonID', 'value': 'U05090'}, {'key': 'genus', 'value': 'Pomaderris'}, {'key': 'species', 'value': 'halmaturina'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Pomaderris halmaturina J.M.Black ssp. continentis N.G.Walsh'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'ssp. continentis'}]",,,RHAMNACEAE,Glenelg Pomaderris,U05090,Pomaderris,halmaturina,V,,1990-10-02 00:00:00,,Pomaderris halmaturina J.M.Black ssp. continentis N.G.Walsh,Vulnerable,,,,,Angiospermae,ssp. continentis
4031794,Pomaderris halmaturina ssp. halmaturina,Kangaroo Island Pomaderris,Pomaderris halmaturina subsp. halmaturina,https://id.biodiversity.org.au/node/apni/2899527,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Kangaroo Island Pomaderris'}, {'key': 'taxonID', 'value': 'A02040'}, {'key': 'genus', 'value': 'Pomaderris'}, {'key': 'species', 'value': 'halmaturina'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'epbcActStatusComments', 'value': '2000-07-16 00:00:00'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Pomaderris halmaturina J.M.Black ssp. halmaturina'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'ssp. halmaturina'}]",,,RHAMNACEAE,Kangaroo Island Pomaderris,A02040,Pomaderris,halmaturina,V,,1990-10-02 00:00:00,,Pomaderris halmaturina J.M.Black ssp. halmaturina,Vulnerable,,VU,2000-07-16 00:00:00,,Angiospermae,ssp. halmaturina
4032356,Spyridium bifidum ssp. bifidum,Marble Range Spyridium,Spyridium bifidum subsp. bifidum,https://id.biodiversity.org.au/node/apni/2888297,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Marble Range Spyridium'}, {'key': 'taxonID', 'value': 'G05491'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'bifidum'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'bdbsaCreatedDate', 'value': '1996-03-08 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2013-03-13 15:15:06'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium bifidum (F.Muell.)F.Muell. ex Benth. ssp. bifidum'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'ssp. bifidum'}]",,,RHAMNACEAE,Marble Range Spyridium,G05491,Spyridium,bifidum,V,,1996-03-08 00:00:00,2013-03-13 15:15:06,Spyridium bifidum (F.Muell.)F.Muell. ex Benth. ssp. bifidum,Vulnerable,,,,,Angiospermae,ssp. bifidum
4032560,Spyridium bifidum ssp. wanillae,Wanilla Spyridium,Spyridium bifidum ssp. wanillae,ALA_DR653_601,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Wanilla Spyridium'}, {'key': 'taxonID', 'value': 'W32367'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'bifidum'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'npwActStatusComments', 'value': '17/7/2020 Email to JK by E.Robertson, in 2019 amendments to Schedules listed as Vulnerable.'}, {'key': 'bdbsaCreatedDate', 'value': '2013-03-13 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium bifidum (F.Muell.)F.Muell. ex Benth. ssp. wanillae Kellermann & W.R.Barker'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'ssp. wanillae'}]",,,RHAMNACEAE,Wanilla Spyridium,W32367,Spyridium,bifidum,V,,2013-03-13 00:00:00,,Spyridium bifidum (F.Muell.)F.Muell. ex Benth. ssp. wanillae Kellermann & W.R.Barker,Vulnerable,"17/7/2020 Email to JK by E.Robertson, in 2019 amendments to Schedules listed as Vulnerable.",,,,Angiospermae,ssp. wanillae
4031762,Spyridium coactilifolium,Butterfly Spyridium,Spyridium coactilifolium,https://id.biodiversity.org.au/node/apni/2910770,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Butterfly Spyridium'}, {'key': 'taxonID', 'value': 'Q02048'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'coactilifolium'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'epbcActStatusComments', 'value': '2000-07-16 00:00:00'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium coactilifolium Reissek'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,RHAMNACEAE,Butterfly Spyridium,Q02048,Spyridium,coactilifolium,V,,1990-10-02 00:00:00,,Spyridium coactilifolium Reissek,Vulnerable,,VU,2000-07-16 00:00:00,,Angiospermae,
4031998,Spyridium coalitum,Flinders Chase Spyridium,Spyridium coalitum,https://id.biodiversity.org.au/node/apni/2916437,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Flinders Chase Spyridium'}, {'key': 'taxonID', 'value': 'Y04016'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'coalitum'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'RA d(i) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2013-03-13 11:51:38'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium coalitum Kellermann & W.R.Barker'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,RHAMNACEAE,Flinders Chase Spyridium,Y04016,Spyridium,coalitum,R,,1990-10-02 00:00:00,2013-03-13 11:51:38,Spyridium coalitum Kellermann & W.R.Barker,Rare,"RA d(i) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.",,,,Angiospermae,
4032006,Spyridium daphnoides,Spoon-leaved Spyridium,Spyridium daphnoides,https://id.biodiversity.org.au/name/apni/51400101,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Spoon-leaved Spyridium'}, {'key': 'taxonID', 'value': 'Q02056'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'daphnoides'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2021-04-07 11:34:34'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium daphnoides (Reissek) Kellermann'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,RHAMNACEAE,Spoon-leaved Spyridium,Q02056,Spyridium,daphnoides,R,,1990-10-02 00:00:00,2021-04-07 11:34:34,Spyridium daphnoides (Reissek) Kellermann,Rare,,,,,Angiospermae,
4032457,Spyridium eriocephalum var. glabrisepalum,Macgillivray Spyridium,Spyridium eriocephalum var. glabrisepalum,https://id.biodiversity.org.au/node/apni/2887920,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Macgillivray Spyridium'}, {'key': 'taxonID', 'value': 'G04015'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'eriocephalum'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'npwActStatusComments', 'value': 'EN B1ab(i,ii,iii,v)+2ab(I,ii,iii,v), updated V to E, Apr 2007'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'epbcActStatusComments', 'value': '2000-07-16 00:00:00'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium eriocephalum Fenzl var. glabrisepalum J.M.Black'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'var. glabrisepalum'}]",,,RHAMNACEAE,Macgillivray Spyridium,G04015,Spyridium,eriocephalum,E,,1990-10-02 00:00:00,,Spyridium eriocephalum Fenzl var. glabrisepalum J.M.Black,Endangered,"EN B1ab(i,ii,iii,v)+2ab(I,ii,iii,v), updated V to E, Apr 2007",VU,2000-07-16 00:00:00,,Angiospermae,var. glabrisepalum
4032145,Spyridium erymnocladum,Cloaked Spyridium,Spyridium erymnocladum,https://id.biodiversity.org.au/node/apni/2893699,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Cloaked Spyridium'}, {'key': 'taxonID', 'value': 'S05489'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'erymnocladum'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'RA d(i,ii) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.'}, {'key': 'bdbsaCreatedDate', 'value': '1996-03-06 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium erymnocladum W.R.Barker'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,RHAMNACEAE,Cloaked Spyridium,S05489,Spyridium,erymnocladum,R,,1996-03-06 00:00:00,,Spyridium erymnocladum W.R.Barker,Rare,"RA d(i,ii) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.",,,,Angiospermae,
4032268,Spyridium fontis-woodii,Woods Well Spyridium,Spyridium fontis-woodii,https://id.biodiversity.org.au/node/apni/2897404,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Woods Well Spyridium'}, {'key': 'taxonID', 'value': 'U32366'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'fontis-woodii'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'npwActStatusComments', 'value': 'CR B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(i,ii); D) but listed in Schedule 7 - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'epbcActStatusComments', 'value': 'Listed 6th March 2021.'}, {'key': 'bdbsaCreatedDate', 'value': '2013-03-13 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium fontis-woodii (F.Muell.)F.Muell. ex Benth.'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,RHAMNACEAE,Woods Well Spyridium,U32366,Spyridium,fontis-woodii,E,,2013-03-13 00:00:00,,Spyridium fontis-woodii (F.Muell.)F.Muell. ex Benth.,Endangered,"CR B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(i,ii); D) but listed in Schedule 7 - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.",CR,Listed 6th March 2021.,,Angiospermae,
4032299,Spyridium leucopogon,Silvery Spyridium,Spyridium leucopogon,https://id.biodiversity.org.au/node/apni/2918011,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Silvery Spyridium'}, {'key': 'taxonID', 'value': 'G02051'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'leucopogon'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium leucopogon (F.Muell. ex Reissek)F.Muell.'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,RHAMNACEAE,Silvery Spyridium,G02051,Spyridium,leucopogon,R,,1990-10-02 00:00:00,,Spyridium leucopogon (F.Muell. ex Reissek)F.Muell.,Rare,,,,,Angiospermae,
4032458,Spyridium scabridum,Rough Spyridium,Spyridium scabridum,https://id.biodiversity.org.au/node/apni/2908564,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Rough Spyridium'}, {'key': 'taxonID', 'value': 'K04017'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'scabridum'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2013-03-13 11:56:47'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium scabridum (Tate)Kellermann & W.R.Barker'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,RHAMNACEAE,Rough Spyridium,K04017,Spyridium,scabridum,R,,1990-10-02 00:00:00,2013-03-13 11:56:47,Spyridium scabridum (Tate)Kellermann & W.R.Barker,Rare,,,,,Angiospermae,
4031802,Spyridium tricolor,Rusty Spyridium,Spyridium tricolor,https://id.biodiversity.org.au/node/apni/2893796,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'vernacular name', 'value': 'Rusty Spyridium'}, {'key': 'taxonID', 'value': 'M03906'}, {'key': 'genus', 'value': 'Spyridium'}, {'key': 'species', 'value': 'tricolor'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '1993-08-20 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Spyridium tricolor W.R.Barker & Rye'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,RHAMNACEAE,Rusty Spyridium,M03906,Spyridium,tricolor,V,,1990-10-02 00:00:00,1993-08-20 00:00:00,Spyridium tricolor W.R.Barker & Rye,Vulnerable,,,,,Angiospermae,
4032820,Stenanthemum arens,,Stenanthemum arens,https://id.biodiversity.org.au/node/apni/2915073,dr653,"[{'key': 'family', 'value': 'RHAMNACEAE'}, {'key': 'taxonID', 'value': 'Q05788'}, {'key': 'genus', 'value': 'Stenanthemum'}, {'key': 'species', 'value': 'arens'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'RA d(i) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.'}, {'key': 'bdbsaCreatedDate', 'value': '2005-02-03 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2010-04-08 17:21:51'}, {'key': 'scientificNameAuthorship', 'value': 'Stenanthemum arens K.Thiele'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,RHAMNACEAE,,Q05788,Stenanthemum,arens,R,,2005-02-03 00:00:00,2010-04-08 17:21:51,Stenanthemum arens K.Thiele,Rare,"RA d(i) - PJL 17 Dec 2019: updated status, effective from 1 Jan 2020.",,,,Angiospermae,
4031706,Abutilon oxycarpum ssp. Prostrate (A.A.Mitchell PRP 1266),,Abutilon oxycarpum subsp. Prostrate (A.A.Mitchell PRP 1266),https://id.biodiversity.org.au/node/apni/2906856,dr653,"[{'key': 'family', 'value': 'MALVACEAE'}, {'key': 'taxonID', 'value': 'Q03852'}, {'key': 'genus', 'value': 'Abutilon'}, {'key': 'species', 'value': 'oxycarpum'}, {'key': 'sourceStatus', 'value': 'R*'}, {'key': 'npwActStatusComments', 'value': '* Implied status based on misapplication as Abutilon oxycarpum (F.Muell.) F.Muell. ex Benth. var. incanum (Benth.) J.M.Black.'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2017-08-28 16:16:48'}, {'key': 'scientificNameAuthorship', 'value': 'Abutilon oxycarpum (F.Muell.)F.Muell. ex Benth. ssp. Prostrate (A.A.Mitchell PRP 1266) WA Herbarium'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'ssp. Prostrate (A.A.Mitchell PRP 1266)'}]",,,MALVACEAE,,Q03852,Abutilon,oxycarpum,R*,,1990-10-02 00:00:00,2017-08-28 16:16:48,Abutilon oxycarpum (F.Muell.)F.Muell. ex Benth. ssp. Prostrate (A.A.Mitchell PRP 1266) WA Herbarium,Rare,* Implied status based on misapplication as Abutilon oxycarpum (F.Muell.) F.Muell. ex Benth. var. incanum (Benth.) J.M.Black.,,,,Angiospermae,ssp. Prostrate (A.A.Mitchell PRP 1266)
4032555,Althaea australis,Australian Mallow,Althaea australis,https://id.biodiversity.org.au/node/apni/2912429,dr653,"[{'key': 'family', 'value': 'MALVACEAE'}, {'key': 'vernacular name', 'value': 'Australian Mallow'}, {'key': 'taxonID', 'value': 'U04010'}, {'key': 'genus', 'value': 'Althaea'}, {'key': 'species', 'value': 'australis'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'npwActStatusComments', 'value': 'VU D1+2'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Althaea australis W.R.Barker'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,MALVACEAE,Australian Mallow,U04010,Althaea,australis,V,,1990-10-02 00:00:00,,Althaea australis W.R.Barker,Vulnerable,VU D1+2,,,,Angiospermae,
4032321,Lawrencia berthae,Showy Lawrencia,Lawrencia berthae,https://id.biodiversity.org.au/node/apni/2900991,dr653,"[{'key': 'family', 'value': 'MALVACEAE'}, {'key': 'vernacular name', 'value': 'Showy Lawrencia'}, {'key': 'taxonID', 'value': 'E02086'}, {'key': 'genus', 'value': 'Lawrencia'}, {'key': 'species', 'value': 'berthae'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Lawrencia berthae (F.Muell.)Melville'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,MALVACEAE,Showy Lawrencia,E02086,Lawrencia,berthae,R,,1990-10-02 00:00:00,,Lawrencia berthae (F.Muell.)Melville,Rare,,,,,Angiospermae,
4032309,Sida sp. Wakaya Desert (C.Dunlop 1984),,Sida sp. Wakaya Desert (P.K.Latz 11894),https://id.biodiversity.org.au/node/apni/2889258,dr653,"[{'key': 'family', 'value': 'MALVACEAE'}, {'key': 'taxonID', 'value': 'C05529'}, {'key': 'genus', 'value': 'Sida'}, {'key': 'species', 'value': 'sp. Wakaya Desert (C.Dunlop 1984)'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'npwActStatusComments', 'value': 'not evaluated, updated null > R, Apr 2007'}, {'key': 'bdbsaCreatedDate', 'value': '1997-04-28 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2005-03-15 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Sida sp. Wakaya Desert (C.Dunlop 1984) W.R.Barker'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,MALVACEAE,,C05529,Sida,sp. Wakaya Desert (C.Dunlop 1984),R,,1997-04-28 00:00:00,2005-03-15 00:00:00,Sida sp. Wakaya Desert (C.Dunlop 1984) W.R.Barker,Rare,"not evaluated, updated null > R, Apr 2007",,,,Angiospermae,
4031712,Androcalva multiloba,Trailing Commersonia,Androcalva multiloba,https://id.biodiversity.org.au/node/apni/2918835,dr653,"[{'key': 'family', 'value': 'STERCULIACEAE'}, {'key': 'vernacular name', 'value': 'Trailing Commersonia'}, {'key': 'taxonID', 'value': 'C30089'}, {'key': 'genus', 'value': 'Androcalva'}, {'key': 'species', 'value': 'multiloba'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'npwActStatusComments', 'value': 'EN D'}, {'key': 'bdbsaCreatedDate', 'value': '2006-10-27 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2015-05-06 14:57:24'}, {'key': 'scientificNameAuthorship', 'value': 'Androcalva multiloba (C.F.Wilkins & Whitlock)C.F.Wilkins & Whitlock'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,STERCULIACEAE,Trailing Commersonia,C30089,Androcalva,multiloba,E,,2006-10-27 00:00:00,2015-05-06 14:57:24,Androcalva multiloba (C.F.Wilkins & Whitlock)C.F.Wilkins & Whitlock,Endangered,EN D,,,,Angiospermae,
4032379,Commersonia craurophylla,Brittle-leaf Rulingia,Commersonia craurophylla,https://id.biodiversity.org.au/node/apni/2919053,dr653,"[{'key': 'family', 'value': 'STERCULIACEAE'}, {'key': 'vernacular name', 'value': 'Brittle-leaf Rulingia'}, {'key': 'taxonID', 'value': 'C02121'}, {'key': 'genus', 'value': 'Commersonia'}, {'key': 'species', 'value': 'craurophylla'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'bdbsaModifiedDate', 'value': '2012-01-18 13:13:01'}, {'key': 'scientificNameAuthorship', 'value': 'Commersonia craurophylla (F.Muell.)F.Muell.'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,STERCULIACEAE,Brittle-leaf Rulingia,C02121,Commersonia,craurophylla,V,,1990-10-02 00:00:00,2012-01-18 13:13:01,Commersonia craurophylla (F.Muell.)F.Muell.,Vulnerable,,,,,Angiospermae,
4032797,Gilesia biniflora,Western Tar-vine,Gilesia biniflora,https://id.biodiversity.org.au/node/apni/2902456,dr653,"[{'key': 'family', 'value': 'STERCULIACEAE'}, {'key': 'vernacular name', 'value': 'Western Tar-vine'}, {'key': 'taxonID', 'value': 'A02112'}, {'key': 'genus', 'value': 'Gilesia'}, {'key': 'species', 'value': 'biniflora'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Gilesia biniflora F.Muell.'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,STERCULIACEAE,Western Tar-vine,A02112,Gilesia,biniflora,R,,1990-10-02 00:00:00,,Gilesia biniflora F.Muell.,Rare,,,,,Angiospermae,
4031755,Pimelea hewardiana,Forked Rice-flower,Pimelea hewardiana,https://id.biodiversity.org.au/node/apni/2917948,dr653,"[{'key': 'family', 'value': 'THYMELAEACEAE'}, {'key': 'taxonID', 'value': 'Q05516'}, {'key': 'genus', 'value': 'Pimelea'}, {'key': 'species', 'value': 'hewardiana'}, {'key': 'sourceStatus', 'value': 'V'}, {'key': 'bdbsaCreatedDate', 'value': '1997-03-20 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Pimelea hewardiana Meisn.'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,THYMELAEACEAE,,Q05516,Pimelea,hewardiana,V,,1997-03-20 00:00:00,,Pimelea hewardiana Meisn.,Vulnerable,,,,,Angiospermae,
4031694,Pimelea ligustrina ssp. ligustrina,Tall Rice-flower,Pimelea ligustrina subsp. ligustrina,https://id.biodiversity.org.au/node/apni/2889686,dr653,"[{'key': 'family', 'value': 'THYMELAEACEAE'}, {'key': 'vernacular name', 'value': 'Tall Riceflower'}, {'key': 'taxonID', 'value': 'E02130'}, {'key': 'genus', 'value': 'Pimelea'}, {'key': 'species', 'value': 'ligustrina'}, {'key': 'sourceStatus', 'value': 'E'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Pimelea ligustrina Labill. ssp. ligustrina'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'majorGroup', 'value': 'Angiospermae'}, {'key': 'subSpecies', 'value': 'ssp. ligustrina'}]",,,THYMELAEACEAE,Tall Riceflower,E02130,Pimelea,ligustrina,E,,1990-10-02 00:00:00,,Pimelea ligustrina Labill. ssp. ligustrina,Endangered,,,,,Angiospermae,ssp. ligustrina
4032177,Pimelea penicillaris,Sandhill Riceflower,Pimelea penicillaris,https://id.biodiversity.org.au/node/apni/2910366,dr653,"[{'key': 'family', 'value': 'THYMELAEACEAE'}, {'key': 'vernacular name', 'value': 'Sandhill Riceflower'}, {'key': 'taxonID', 'value': 'Q02136'}, {'key': 'genus', 'value': 'Pimelea'}, {'key': 'species', 'value': 'penicillaris'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Pimelea penicillaris F.Muell.'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,THYMELAEACEAE,Sandhill Riceflower,Q02136,Pimelea,penicillaris,R,,1990-10-02 00:00:00,,Pimelea penicillaris F.Muell.,Rare,,,,,Angiospermae,
4032265,Pimelea williamsonii,Williamson's Riceflower,Pimelea williamsonii,https://id.biodiversity.org.au/node/apni/2887253,dr653,"[{'key': 'family', 'value': 'THYMELAEACEAE'}, {'key': 'vernacular name', 'value': ""Williamson's Riceflower""}, {'key': 'taxonID', 'value': 'S02145'}, {'key': 'genus', 'value': 'Pimelea'}, {'key': 'species', 'value': 'williamsonii'}, {'key': 'sourceStatus', 'value': 'R'}, {'key': 'bdbsaCreatedDate', 'value': '1990-10-02 00:00:00'}, {'key': 'scientificNameAuthorship', 'value': 'Pimelea williamsonii J.M.Black'}, {'key': 'status', 'value': 'Rare'}, {'key': 'majorGroup', 'value': 'Angiospermae'}]",,,THYMELAEACEAE,Williamson's Riceflower,S02145,Pimelea,williamsonii,R,,1990-10-02 00:00:00,,Pimelea williamsonii J.M.Black,Rare,,,,,Angiospermae,
