id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,status,sourceStatus
4377163,Abrodictyum obscurum,,Abrodictyum obscurum,https://id.biodiversity.org.au/node/apni/7402565,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377229,Acacia equisetifolia,A Shrub,Acacia equisetifolia,https://id.biodiversity.org.au/node/apni/2890781,dr651,"[{'key': 'status', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'Critically endangered'}]",Critically endangered,Critically endangered
4377126,Acacia latzii,Latz's Wattle,Acacia latzii,https://id.biodiversity.org.au/node/apni/2906346,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377130,Acacia peuce,Ironwood,Acacia peuce,https://id.biodiversity.org.au/node/apni/2906202,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377213,Acacia praetermissa,A Shrub,Acacia praetermissa,https://id.biodiversity.org.au/node/apni/2894855,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377167,Acacia undoolyana,Undoolya Wattle,Acacia undoolyana,https://id.biodiversity.org.au/node/apni/2891259,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377246,Actinotus schwarzii,Desert Flannel-flower,Actinotus schwarzii,https://id.biodiversity.org.au/node/apni/2911359,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377056,Adiantum capillus-veneris,Dainty Maiden-hair,Adiantum capillus-veneris,https://id.biodiversity.org.au/node/apni/2887223,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377240,Amperea spicata,,Amperea spicata,https://id.biodiversity.org.au/node/apni/2902691,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377206,Angiopteris evecta,Giant Fern,Angiopteris evecta,https://id.biodiversity.org.au/taxon/apni/51299822,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377227,Atalaya brevialata,,Atalaya brevialata,https://id.biodiversity.org.au/node/apni/2915822,dr651,"[{'key': 'status', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'Critically endangered'}]",Critically endangered,Critically endangered
4377244,Babingtonia behrii,Broom Baeckea,Hysterobaeckea behrii,https://id.biodiversity.org.au/taxon/apni/51311172,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377169,Baumea arthrophylla,,Baumea arthrophylla,https://id.biodiversity.org.au/node/apni/2890775,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377063,Bolbitis quoyana,,Bolbitis quoyana,https://id.biodiversity.org.au/node/apni/2919667,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377242,Boronia quadrilata,A Shrub,Boronia quadrilata,https://id.biodiversity.org.au/node/apni/2910582,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377077,Boronia viridiflora,A Shrub,Boronia viridiflora,https://id.biodiversity.org.au/node/apni/2920323,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377214,Burmannia sp. Bathurst Island,,Burmannia sp. Bathurst Island,ALA_DR651_139,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377107,Calochilus caeruleus,Blue Beards,Calochilus caeruleus,https://id.biodiversity.org.au/taxon/apni/51400202,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377238,Carex fascicularis,Tassel Sedge,Carex fascicularis,https://id.biodiversity.org.au/node/apni/2911592,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377160,Clausena excavata,,Clausena excavata,https://id.biodiversity.org.au/taxon/apni/51264674,dr651,"[{'key': 'status', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'Critically endangered'}]",Critically endangered,Critically endangered
4377133,Clematis decipiens,,Clematis decipiens,https://id.biodiversity.org.au/node/apni/2918065,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377166,Cleome insolata,,Cleome insolata,https://id.biodiversity.org.au/node/apni/2907244,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377157,Crepidium marsupichilum,,Dienia marsupichila,https://id.biodiversity.org.au/taxon/apni/51403327,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377178,Cryptocarya hypospodia,Northern Laurel,Cryptocarya hypospodia,https://id.biodiversity.org.au/node/apni/2888165,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377220,Cycas armstrongii,Zamia Palm,Cycas armstrongii,https://id.biodiversity.org.au/node/apni/2915194,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377208,Dendromyza reinwardtiana,Climbing Mistletoe,Dendromyza reinwardtiana,https://id.biodiversity.org.au/node/apni/2894610,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377152,Dienia montana,,Dienia montana,https://id.biodiversity.org.au/taxon/apni/51403329,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377192,Elaeocarpus miegei,,Elaeocarpus miegei,https://id.biodiversity.org.au/node/apni/2890315,dr651,"[{'key': 'status', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'Critically endangered'}]",Critically endangered,Critically endangered
4377184,Eleocharis papillosa,Dwarf Desert Spike-rush,Eleocharis papillosa,https://id.biodiversity.org.au/node/apni/2901498,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377065,Endiandra limnophila,,Endiandra limnophila,https://id.biodiversity.org.au/node/apni/2886490,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377091,Erythroxylum sp. Cholmondely Creek,,Erythroxylum sp. Cholmondely Creek,ALA_DR651_141,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377168,Freycinetia excelsa,Pandanus Vine,Freycinetia excelsa,https://id.biodiversity.org.au/node/apni/2910420,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377124,Freycinetia percostata,Veiny Climbing-pandan,Freycinetia percostata,https://id.biodiversity.org.au/node/apni/2893718,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377118,Garcinia warrenii,Warrens Mangosteen,Garcinia warrenii,https://id.biodiversity.org.au/node/apni/2898201,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377199,Gleichenia sp. Victoria River,,Gleichenia sp. Victoria River,ALA_DR651_28,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377187,Habenaria rumphii,,Habenaria rumphii,https://id.biodiversity.org.au/taxon/apni/51406339,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377191,Helicteres macrothrix,,Helicteres macrothrix,https://id.biodiversity.org.au/node/apni/2900948,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377249,Hibbertia brennanii,,Hibbertia brennanii,https://id.biodiversity.org.au/node/apni/2915156,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377128,Hibbertia pancerea,,Hibbertia pancerea,https://id.biodiversity.org.au/node/apni/2911606,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377182,Hibbertia sp. South Magela,,Hibbertia sp. South Magela,ALA_DR651_31,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377101,Hibbertia tricornis,,Hibbertia tricornis,https://id.biodiversity.org.au/node/apni/2908435,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377153,Hibiscus brennanii,A Shrub,Hibiscus brennanii,https://id.biodiversity.org.au/node/apni/2904802,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377233,Hibiscus cravenii,,Hibiscus cravenii,https://id.biodiversity.org.au/node/apni/2920192,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377236,Hoya australis subsp. oramicola,,Hoya australis subsp. oramicola,https://id.biodiversity.org.au/node/apni/2900009,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377145,Intsia bijuga,Scrub Mahogany,Intsia bijuga,https://id.biodiversity.org.au/node/apni/2893539,dr651,"[{'key': 'status', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'Critically endangered'}]",Critically endangered,Critically endangered
4377154,Jacksonia divisa,,Jacksonia divisa,https://id.biodiversity.org.au/node/apni/2912033,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377237,Lithomyrtus linariifolia,,Lithomyrtus linariifolia,https://id.biodiversity.org.au/node/apni/2917278,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377200,Livistona mariae subsp. MariaeRed cabbage palm,,Livistona,https://id.biodiversity.org.au/taxon/apni/51292826,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377117,Luisia corrugata,,Luisia corrugata,https://id.biodiversity.org.au/taxon/apni/51406497,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377072,Macrothelypteris torresiana,Pale Wood Fern,Macrothelypteris torresiana,https://id.biodiversity.org.au/taxon/apni/51283745,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377110,Mapania macrocephala,,Mapania macrocephala,https://id.biodiversity.org.au/node/apni/2894101,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377127,Minuria tridens,Minnie Daisy,Minuria tridens,https://id.biodiversity.org.au/node/apni/2893755,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377078,Mischocarpus stipitatus,Purple-aril Mischocarp,Mischocarpus stipitatus,https://id.biodiversity.org.au/taxon/apni/51389366,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377226,Mitrella tiwiensis,A Vine,Mitrella tiwiensis,https://id.biodiversity.org.au/node/apni/2898128,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377235,Monochoria hastata,Arrow-leaved Monochoria,Monochoria hastata,https://id.biodiversity.org.au/node/apni/2894614,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377069,Olearia macdonnellensis,,Olearia macdonnellensis,https://id.biodiversity.org.au/node/apni/2893519,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377183,Platysace saxatilis,,Platysace saxatilis,https://id.biodiversity.org.au/node/apni/2895508,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377082,Prostanthera schultzii,,Prostanthera schultzii,https://id.biodiversity.org.au/node/apni/2897067,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377189,Pternandra coerulescens,Cursed Shade,Pternandra coerulescens,https://id.biodiversity.org.au/node/apni/2899959,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377061,Ptychosperma macarthurii,Macarthur Palm,Ptychosperma macarthurii,https://id.biodiversity.org.au/node/apni/2889661,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377134,Santalum acuminatum,Sandalwood,Santalum acuminatum,https://id.biodiversity.org.au/node/apni/2890993,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377055,Schoenus centralis,,Schoenus centralis,https://id.biodiversity.org.au/node/apni/2901784,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377125,Schoutenia ovata,,Schoutenia ovata,https://id.biodiversity.org.au/taxon/apni/51335951,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377209,Sporobolus latzii,,Sporobolus latzii,https://id.biodiversity.org.au/node/apni/2920531,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377170,Sticherus flabellatus,Umbrella Fern,Sticherus flabellatus,https://id.biodiversity.org.au/node/apni/2899429,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377121,Stylidium ensatum,A Triggerplant,Stylidium ensatum,https://id.biodiversity.org.au/node/apni/2916606,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377087,Tarennoidea wallichii,,Tarennoidea wallichii,https://id.biodiversity.org.au/node/apni/2910947,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377088,Thrixspermum congestum,,Thrixspermum congestum,https://id.biodiversity.org.au/taxon/apni/51414479,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377185,Triodia sp. Matt Wilson,,Triodia sp. Matt Wilson,ALA_DR651_51,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377205,Typhonium jonesii,A Herb,Typhonium jonesii,https://id.biodiversity.org.au/node/apni/2904931,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377103,Typhonium mirabile,A Herb,Typhonium mirabile,https://id.biodiversity.org.au/node/apni/2900370,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377198,Typhonium praetermissum,,Typhonium praetermissum,https://id.biodiversity.org.au/node/apni/2896823,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377075,Typhonium sp. Sandover,,Typhonium sp. Sandover,ALA_DR651_53,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377062,Typhonium taylori,A Herb,Typhonium taylorii,https://id.biodiversity.org.au/node/apni/2906352,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377221,Utricularia dunstaniae,,Utricularia dunstaniae,https://id.biodiversity.org.au/node/apni/2911169,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377179,Utricularia singeriana,,Utricularia singeriana,https://id.biodiversity.org.au/node/apni/2890385,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377092,Xylopia monosperma,A Shrub,Xylopia monosperma,https://id.biodiversity.org.au/node/apni/2903202,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377248,Zeuxine oblonga,Common Jewel Orchid,Zeuxine oblonga,https://id.biodiversity.org.au/taxon/apni/51414589,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377057,Papasula abbotti,Abbott's Booby,Papasula abbotti,https://biodiversity.org.au/afd/taxa/98dbf46a-2d65-4d23-b1d1-e5f31efe94e0,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377090,Semotrachia euzyga,Alice Springs Squat Snail,Semotrachia euzyga,https://biodiversity.org.au/afd/taxa/21575a3e-0937-4e6b-8f35-5c2e9e85a1d1,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377218,Scortum neili,Angalarri Grunter,Scortum neili,https://biodiversity.org.au/afd/taxa/76740795-e9bf-4292-ac10-3e9459d1137d,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377131,Cryptoblepharus gurrmul,Arafura Snake-eyed Skink,Cryptoblepharus gurrmul,https://biodiversity.org.au/afd/taxa/1ce6b1ce-3f76-4a3e-8b45-9a9894e01d8c,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377155,Bellatorias obiri,Arnhem Land Egernia,Bellatorias obiri,https://biodiversity.org.au/afd/taxa/2afc8501-f330-4973-84d9-94dc817d793c,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377210,Hipposideros inornatus,Arnhem Leaf-nosed Bat,Hipposideros inornatus,https://biodiversity.org.au/afd/taxa/5d2dab40-ff9d-46d9-b31e-970b79bbc73b,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377243,Zyzomys maini,Arnhem Rock-rat,Zyzomys maini,https://biodiversity.org.au/afd/taxa/3f638397-38b9-4bca-85f1-0c98430fdef4,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377228,Attacus wardi,Atlas Moth,Attacus wardi,https://biodiversity.org.au/afd/taxa/8a05008e-53e8-4773-855a-43ac29cc6056,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377112,Rostratula australis,Australian Painted-snipe,Rostratula australis,https://biodiversity.org.au/afd/taxa/0e647393-fbcb-470a-994f-068aebecfceb,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377109,Limosa lapponica menzbieri,Bar-tailed Godwit (northern Siberian),Limosa lapponica menzbieri,https://biodiversity.org.au/afd/taxa/585f6243-c390-4f82-a844-f020c7b02675,dr651,"[{'key': 'status', 'value': 'Critically endangered'}, {'key': 'sourceStatus', 'value': 'Critically endangered'}]",Critically endangered,Critically endangered
4377219,Limosa lapponica baueri,Eastern Bar-tailed Godwit,Limosa lapponica baueri,https://biodiversity.org.au/afd/taxa/0ba19a99-7771-4774-a5fb-857cee1cc65f,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377114,Ordtrachia australis,Behn River Keeled Snail,Ordtrachia australis,https://biodiversity.org.au/afd/taxa/5b6f8a40-c263-4563-9063-2fc215b6eb5e,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377076,Mesembriomys gouldii gouldii,Djintamoonga,Mesembriomys gouldii gouldii,https://biodiversity.org.au/afd/taxa/b2c60891-9871-4425-b3f5-81bab922129a,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377136,Mesembriomys gouldii melvillensis,Black-footed Tree-rat (melville Island),Mesembriomys gouldii melvillensis,https://biodiversity.org.au/afd/taxa/403d09a5-c6a9-42bc-aa3f-6b4051b6fb24,dr651,"[{'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",Vulnerable,Vulnerable
4377058,Ophidiocephalus taeniatus,Bronzeback Snake-lizard,Ophidiocephalus taeniatus,https://biodiversity.org.au/afd/taxa/464d5453-faa9-44ed-b8b4-9e637e3966cd,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",Endangered,Endangered
4377174,Bettongia penicillata,Brush-tailed Bettong,Bettongia penicillata,https://biodiversity.org.au/afd/taxa/f0a35454-d304-42db-b3d9-b03a863e6223,dr651,"[{'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered (extinct in NT)'}]",Endangered,Endangered (extinct in NT)
