action,taxon_name,id,taxon_id,status,iucn_equivalent,authority,url,geoprivacy,place_id,username,description
UPDATE,Acacia pygmaea,153058,139867,Endangered,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/13611,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Acacia repanda,152908,139869,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/14139,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Acacia richardsii,153654,869834,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/3520,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Acacia veronica,153612,775131,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/12675,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Acanthocarpus parviflorus,153052,863135,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/1207,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Acanthocarpus rupestris,153120,863137,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/1210,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Acanthophis antarcticus,153338,35060,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/7c93bb6a-af83-445b-9740-a92a5cc752f0,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Acizzia mccarthyi,153292,472087,Vulnerable,Vulnerable,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/dad39bc0-daab-43ff-b0d3-4164c13833dc,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Acizzia veski,153570,433073,Vulnerable,Vulnerable,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/7a1e3fcf-cb7c-4488-bb33-ef03dbaee062,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Acrostichum aureum,153690,136915,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/13810,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Acrotriche dura,153800,323996,"Priority 4: Rare, Near Threatened",Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/29014,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Actinostachys digitata,224625,1330928,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/13705,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Actitis hypoleucos,152926,3978,Migratory,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/abeb5bf8-d03e-4b33-a1ea-bcfc0695102c,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Adiantum capillus-veneris,153140,63916,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/26,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Ailanthus triphysa,152977,346375,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/4508,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Aipysurus apraefrontalis,153107,35265,Critically Endangered,Critically Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/67a0a9ed-933f-4b3b-bb69-b2f163935fab,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Aipysurus foliosquama,153574,35262,Critically Endangered,Critically Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/2c999ff0-cd1a-43d5-969c-b96ce994f3f0,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Aldrovanda vesiculosa,152965,123278,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/11098,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Allocasuarina anfractuosa,153299,507511,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/46895,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Alphitonia excelsa,153228,207932,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/4786,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Aluta quadrata,153124,851602,Endangered,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/19448,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Aluta teres,153057,851603,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/19471,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Amanita drummondii,153131,472386,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/45013,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Amorphophallus galbra,153063,882802,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/1043,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Ampelopteris prolifera,153601,369391,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/52,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Amphidium tortuosum,153208,399498,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/32312,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Amplirhagada astuta,152976,93976,Vulnerable,Vulnerable,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/2a16e871-a1e0-46a0-a3e4-13fa53a05bf5,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Amplirhagada herbertena,153421,93978,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/a9f9534f-4811-478e-823c-f06c968ea48b,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Amplirhagada montalivetensis,153595,93979,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/c012e387-e602-4ab3-8586-35e5607d4111,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Amplirhagada questroana,153510,93980,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/3d1c617e-0dd3-4bd5-b787-a732c2c6faa2,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Amyema pyriformis,153103,850336,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/13264,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Andersonia axilliflora,267293,918203,Critically Endangered,Vulnerable,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/6302,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Angianthus microcephalus,153277,634552,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/7830,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Anilios ganei,153197,539276,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/359427f5-2de0-407f-a21b-74c90cbcb160,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Anilios howi,153129,539280,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/1fd22d3d-8167-4e95-acb5-0db1caa26af7,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Anilios longissimus,153190,539286,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/e5785d4d-c459-47ef-9322-740f01bc088e,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Anilios margaretae,153675,539287,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/caf0e4e6-ee3d-480e-b007-b7227b12fe30,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Anilios micromma,153709,539288,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/cd2a134c-4339-4af2-878c-88e776888979,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Anilios splendidus,153150,539298,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/c19a1d03-beee-402a-89f7-9a6661cf4c8e,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Anilios troglodytes,153488,539301,Priority 1: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/d229cd8c-3075-49b2-89c1-1f075c6ac1f1,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Anilios yampiensis,153114,539305,Priority 2: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/8db8b9f1-5979-451c-a2c8-821514d98ee2,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Anous stolidus,153256,4535,Migratory,Vulnerable,"WA Deparment of Biodiversity, Conservation and Attractions",https://bie.ala.org.au/species/https://biodiversity.org.au/afd/taxa/00cf9ec9-1cd2-4389-a1fc-a080ee3c81d6,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-animals
UPDATE,Anthocercis fasciculata,153583,511186,"Priority 4: Rare, Near Threatened",Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/6944,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Anthocercis gracilis,153411,511187,Vulnerable,Vulnerable,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/6946,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Anthocercis intricata,153508,511188,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/6948,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Anthocercis sylvicola,153779,511189,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/16321,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
UPDATE,Anthotium odontophyllum,153203,851146,Priority 3: Poorly-known species,Endangered,"WA Deparment of Biodiversity, Conservation and Attractions",https://florabase.dpaw.wa.gov.au/browse/profile/17358,obscured,6827,peggydnew,Listed as Confidential - refer to https://www.dpaw.wa.gov.au/plants-and-animals/threatened-species-and-communities/threatened-plants
