taxonID,kingdom,class,family,scientificName,vernacularName,scientificNameAuthorship,sourceStatus,Significant,status,Endemicity,EPBC Status,id,taxonid,taxonstatus,authority,taxonurl
7946,Plantae,Equisetopsida,Orchidaceae,Diuris oporina,northern white donkeys tails,D.L.Jones,NT,Y,Near Threatened,Queensland Endemic,,152592,829505,NT,QLD DEHP,https://www.data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321?filters=Scientific_name%3ADiuris%20oporina
10526,Plantae,Equisetopsida,Orchidaceae,Diuris parvipetala,,(Dockrill) D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,,152642,829509,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
17418,Plantae,Equisetopsida,Orchidaceae,Diuris punctata,,Sm.,SL,Y,Special least concern,Intranational,,152514,509797,LC Sensitive Species,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=17418
14608,Plantae,Equisetopsida,Orchidaceae,Diuris sulphurea,tiger orchid,R.Br.,SL,Y,Special least concern,Intranational,,152863,83522,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
8198,Plantae,Equisetopsida,Orchidaceae,Diuris tricolor,,Fitzg.,SL,Y,Special least concern,Intranational,,152865,829531,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
31906,Plantae,Equisetopsida,Orchidaceae,Diuris unica,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,,152723,829533,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=31906
20636,Plantae,Equisetopsida,Orchidaceae,Drymoanthus,,,C,N,Least concern,Unknown,,152497,378921,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=20636
20684,Plantae,Equisetopsida,Orchidaceae,Epipogium,,,,N,,Unknown,,152857,366364,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20684
37683,Plantae,Equisetopsida,Orchidaceae,Eria parviflora,,F.M.Bailey,,,,,,152779,140695,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
13952,Plantae,Equisetopsida,Orchidaceae,Eriochilus cucullatus,,(Labill.) Rchb.f.,SL,Y,Special least concern,Intranational,,152485,148240,LC,QLD DEHP,https://www.data.qld.gov.au/dataset/queensland-confidential-species
30804,Plantae,Equisetopsida,Orchidaceae,Eriochilus petricola,,D.L.Jones & M.A.Clem.,C,N,Least concern,Intranational,,169248,921753,LC,QLD DEHP,
17287,Plantae,Equisetopsida,Orchidaceae,Erythrorchis cassythoides,climbing orchid,(A.Cunn.) Garay,SL,Y,Special least concern,Intranational,,152582,534400,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=17287
20704,Plantae,Equisetopsida,Orchidaceae,Eulophia,,,,N,,Not Endemic to Australia,,152630,140708,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20704
8203,Plantae,Equisetopsida,Orchidaceae,Eulophia bicallosa,,(D.Don) P.Hunt & Summerh.,NT,Y,Near Threatened,Not Endemic to Australia,,152442,370064,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
9758,Plantae,Equisetopsida,Orchidaceae,Eulophia zollingeri,,(Rchb.f.) J.J.Sm.,V,Y,Vulnerable,Queensland Endemic,,152782,549363,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
7948,Plantae,Equisetopsida,Orchidaceae,Gastrodia crebriflora,,D.L.Jones,V,Y,Vulnerable,Queensland Endemic,,152564,429601,Vulnerable,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=7948
12806,Plantae,Equisetopsida,Orchidaceae,Gastrodia sesamoides,cinnamon bells,R.Br.,SL,Y,Special least concern,Intranational,,152546,337634,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12806
7949,Plantae,Equisetopsida,Orchidaceae,Gastrodia urceolata,,D.L.Jones,V,Y,Vulnerable,Queensland Endemic,,152891,429633,Vulnerable,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=7949
8197,Plantae,Equisetopsida,Orchidaceae,Geodorum densiflorum,pink nodding orchid,(Lam.) Schltr.,SL,Y,Special least concern,Not Endemic to Australia,,165362,370219,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=8197
12809,Plantae,Equisetopsida,Orchidaceae,Glossodia major,wax-lip orchid,R.Br.,SL,Y,Special least concern,Intranational,,152742,83357,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12809
13203,Plantae,Equisetopsida,Orchidaceae,Glossodia minor,small wax lip orchid,R.Br.,SL,Y,Special least concern,Intranational,,152715,143357,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=13203
20788,Plantae,Equisetopsida,Orchidaceae,Goodyera,,,,N,,,,152493,50718,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=20788
12810,Plantae,Equisetopsida,Orchidaceae,Goodyera viridiflora,,(Blume) Blume,NT,Y,Near Threatened,,,152728,784343,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12810
12815,Plantae,Equisetopsida,Orchidaceae,Habenaria triplonema,,Schltr.,SL,Y,Special least concern,Intranational,,152850,369290,LC Sensitive Species,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=12815
12816,Plantae,Equisetopsida,Orchidaceae,Habenaria xanthantha,,F.Muell.,NT,Y,Near Threatened,Queensland Endemic,,152580,370000,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
20840,Plantae,Equisetopsida,Orchidaceae,Hetaeria,,,,N,,Unknown,,152523,140673,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12819,Plantae,Equisetopsida,Orchidaceae,Hetaeria oblongifolia,,Blume,SL,Y,Special least concern,Regional Endemic,,152683,558286,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12769,Plantae,Equisetopsida,Orchidaceae,Liparis angustilabris,,(F.Muell.) Blaxell,C,N,Least concern,Queensland Endemic,,167721,1230189,LC,Queensland Nature Conservation Act 1992,https://www.data.qld.gov.au/dataset/queensland-confidential-species/resource/7e3dcd53-4d3a-431e-b35c-d1acbc068b2a
13180,Plantae,Equisetopsida,Orchidaceae,Liparis bracteata,,T.E.Hunt,C,N,Least concern,Queensland Endemic,,152481,894156,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12772,Plantae,Equisetopsida,Orchidaceae,Liparis nugentiae,,F.M.Bailey,C,N,Least concern,Queensland Endemic,,152527,370122,LC,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
21010,Plantae,Equisetopsida,Orchidaceae,Luisia,,,,N,,,,152874,142478,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21010
12782,Plantae,Equisetopsida,Orchidaceae,Lyperanthus suaveolens,brown beaks,R.Br.,SL,Y,Special least concern,Intranational,,152500,353959,LC Sensitive Species,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12782
21077,Plantae,Equisetopsida,Orchidaceae,Micropera,,,C,N,Least concern,Unknown,,152840,427200,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
9455,Plantae,Equisetopsida,Orchidaceae,Microtis rara,scented onion orchid,R.Br.,SL,Y,Special least concern,Not Endemic to Australia,,152733,803047,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
14403,Plantae,Equisetopsida,Orchidaceae,Microtis unifolia,common onion orchid,(G.Forst.) Rchb.f.,SL,Y,Special least concern,Not Endemic to Australia,,152466,353958,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
21094,Plantae,Equisetopsida,Orchidaceae,Mobilabium,,,C,N,Least concern,Unknown,,152802,576969,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
19406,Plantae,Equisetopsida,Orchidaceae,Nervilia,,,C,N,Least concern,Not Endemic to Australia,,152677,369229,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/?class=&family=&kingdom=plants&species=Nervilia
9517,Plantae,Equisetopsida,Orchidaceae,Nervilia aragoana,,Gaudich.,SL,Y,Special least concern,Not Endemic to Australia,,152842,602508,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
8552,Plantae,Equisetopsida,Orchidaceae,Nervilia crociformis,,(Zoll. & Moritzi) Seidenf.,NT,Y,Near Threatened,Queensland Endemic,,152652,506956,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12787,Plantae,Equisetopsida,Orchidaceae,Nervilia holochila,,(F.Muell.) Schltr.,SL,Y,Special least concern,Intranational,,152812,369230,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12787
12786,Plantae,Equisetopsida,Orchidaceae,Nervilia plicata,,(Andrews) Schltr.,SL,Y,Special least concern,Queensland Endemic,,152626,369228,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12786
12785,Plantae,Equisetopsida,Orchidaceae,Nervilia uniflora,,(F.Muell.) Schltr.,SL,Y,Special least concern,Queensland Endemic,,152815,369231,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
9017,Plantae,Equisetopsida,Orchidaceae,Oberonia complanata,,(A.Cunn.) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,,152780,369232,Least concern,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=9017
36250,Plantae,Equisetopsida,Orchidaceae,Oberonia crateriformis,,D.L.Jones & M.A.Clem.,SL,Y,Special least concern,Queensland Endemic,,169944,1004434,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=36250
7920,Plantae,Equisetopsida,Orchidaceae,Octarrhena pusilla,,(F.M.Bailey) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,,263909,1307466,SL,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=7920
21164,Plantae,Equisetopsida,Orchidaceae,Oeceoclades,,,C,N,Least concern,Unknown,,152795,140486,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21164
39507,Plantae,Equisetopsida,Orchidaceae,Oncidium sphacelatum,,,,,,,,152761,276968,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12790,Plantae,Equisetopsida,Orchidaceae,Orthoceras strictum,horned orchid,R.Br.,SL,Y,Special least concern,Intranational,,152718,55664,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12790
21210,Plantae,Equisetopsida,Orchidaceae,Pachystoma,,,C,N,Least concern,Unknown,,152511,142476,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
8553,Plantae,Equisetopsida,Orchidaceae,Pachystoma pubescens,,Blume,V,Y,Vulnerable,Queensland Endemic,,152509,543010,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
21217,Plantae,Equisetopsida,Orchidaceae,Papillilabium,,,C,N,Least concern,Unknown,,152533,576988,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
21252,Plantae,Equisetopsida,Orchidaceae,Peristeranthus,,,C,N,Least concern,Unknown,,152468,369254,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21252
12719,Plantae,Equisetopsida,Orchidaceae,Peristeranthus hillii,,(F.Muell.) T.E.Hunt,SL,Y,Special least concern,Intranational,,152767,369253,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12719
21253,Plantae,Equisetopsida,Orchidaceae,Peristylus,,,,N,,,,152665,84849,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21253
21267,Plantae,Equisetopsida,Orchidaceae,Phaius,,,,N,,Not Endemic to Australia,,152717,140454,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21267
12722,Plantae,Equisetopsida,Orchidaceae,Phaius australis,,F.Muell.,E,Y,Endangered,Not Endemic to Australia,Endangered,152547,802831,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
21268,Plantae,Equisetopsida,Orchidaceae,Phalaenopsis,,,C,N,Least concern,Unknown,,152639,140477,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21268
21277,Plantae,Equisetopsida,Orchidaceae,Pholidota,,,C,N,Least concern,Unknown,,152853,43357,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12725,Plantae,Equisetopsida,Orchidaceae,Pholidota imbricata,,Hook.,SL,Y,Special least concern,Regional Endemic,,152673,850704,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12725
36416,Plantae,Equisetopsida,Orchidaceae,Pinalia fitzalanii,,(F.Muell.) Kuntze,SL,Y,Special least concern,Regional Endemic,,152893,140455,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=36416
12734,Plantae,Equisetopsida,Orchidaceae,Plectorrhiza brevilabris,,(F.Muell.) Dockrill,SL,Y,Special least concern,Queensland Endemic,,152714,369225,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12734
14320,Plantae,Equisetopsida,Orchidaceae,Plectorrhiza tridentata,tangle orchid,(Lindl.) Dockrill,SL,Y,Special least concern,Intranational,,152833,893253,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=14320
21333,Plantae,Equisetopsida,Orchidaceae,Pomatocalpa,,,,N,,Unknown,,152573,142491,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12735,Plantae,Equisetopsida,Orchidaceae,Pomatocalpa macphersonii,,(F.Muell.) T.E.Hunt,SL,Y,Special least concern,Queensland Endemic,,152620,856920,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12688,Plantae,Equisetopsida,Orchidaceae,Prasophyllum,,,,N,,Unknown,,152699,140474,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=12688
14287,Plantae,Equisetopsida,Orchidaceae,Prasophyllum australe,austral leek orchid,R.Br.,SL,Y,Special least concern,Intranational,,152633,323925,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=14287
13104,Plantae,Equisetopsida,Orchidaceae,Prasophyllum brevilabre,,(Lindl.) Hook.f.,SL,Y,Special least concern,Intranational,,152732,323924,SL,QLD DEHP,https://www.data.qld.gov.au/dataset/queensland-confidential-species/resource/7e3dcd53-4d3a-431e-b35c-d1acbc068b2a
7908,Plantae,Equisetopsida,Orchidaceae,Prasophyllum campestre,,R.J.Bates & D.L.Jones,NT,Y,Near Threatened,Queensland Endemic,,264770,1092532,NT,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=7908
8895,Plantae,Equisetopsida,Orchidaceae,Prasophyllum flavum,yellow leek orchid,R.Br.,SL,Y,Special least concern,Intranational,,152453,553878,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=8895
7910,Plantae,Equisetopsida,Orchidaceae,Prasophyllum incompositum,,D.L.Jones,NT,Y,Near Threatened,Queensland Endemic,,264766,1255000,NT,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=7910
8894,Plantae,Equisetopsida,Orchidaceae,Prasophyllum odoratum,scented leek orchid,R.S.Rogers,,N,,,,264767,553195,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=8894
16368,Plantae,Equisetopsida,Orchidaceae,Prasophyllum patens,,R.Br.,,N,,,,264768,1150953,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=16368
8488,Plantae,Equisetopsida,Orchidaceae,Prasophyllum wallum,Wallum leek orchid,R.J.Bates & D.L.Jones,V,Y,Vulnerable,Queensland Endemic,Vulnerable,264769,1255009,VU,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=8488
40654,Plantae,Equisetopsida,Orchidaceae,Prosthechea radiata,,(Lindl.) W.E.Higgins,,,,,,152879,282665,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12689,Plantae,Equisetopsida,Orchidaceae,Pseudovanilla foliata,giant climbing orchid,(F.Muell.) Garay,SL,Y,Special least concern,Intranational,,152555,369246,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=12689
12690,Plantae,Equisetopsida,Orchidaceae,Pterostylis acuminata,sharp greenhood,R.Br.,SL,Y,Special least concern,Intranational,,165532,967156,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=12690
18886,Plantae,Equisetopsida,Orchidaceae,Pterostylis anatona,,D.L.Jones,SL,Y,Special least concern,Queensland Endemic,,165538,1178004,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=18886
36226,Plantae,Equisetopsida,Orchidaceae,Pterostylis antennifera,,(D.L.Jones) D.L.Jones,SL,Y,Special least concern,Intranational,,165539,962689,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=36226
16345,Plantae,Equisetopsida,Orchidaceae,Pterostylis baptistii,king greenhood,Fitzg.,SL,Y,Special least concern,Intranational,,165527,534401,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=16345
8142,Plantae,Equisetopsida,Orchidaceae,Pterostylis bicolor,,M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Intranational,,165533,557976,Least concern,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=8142
8554,Plantae,Equisetopsida,Orchidaceae,Pterostylis bicornis,horned greenhood,D.L.Jones & M.A.Clem.,V,Y,Vulnerable,Queensland Endemic,Vulnerable,165534,1160178,Vulnerable,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=8554
6221,Plantae,Equisetopsida,Orchidaceae,Pterostylis chaetophora,,M.A.Clem. & D.L.Jones,E,Y,Endangered,Intranational,,152634,785158,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12701,Plantae,Equisetopsida,Orchidaceae,Pterostylis curta,blunt greenhood,R.Br.,SL,Y,Special least concern,Intranational,,152687,83400,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12701
12693,Plantae,Equisetopsida,Orchidaceae,Pterostylis erecta,,T.E.Hunt,SL,Y,Special least concern,Queensland Endemic,,152579,140425,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12693
8892,Plantae,Equisetopsida,Orchidaceae,Pterostylis fischii,,Nicholls,SL,Y,Special least concern,Intranational,,152701,557264,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12694,Plantae,Equisetopsida,Orchidaceae,Pterostylis grandiflora,,R.Br.,SL,Y,Special least concern,Intranational,,152483,370788,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=12694
12703,Plantae,Equisetopsida,Orchidaceae,Pterostylis hildae,rainforest greenhood,Nicholls,SL,Y,Special least concern,Intranational,,265600,1039683,SL,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=12703
8179,Plantae,Equisetopsida,Orchidaceae,Pterostylis hispidula,,Fitzg.,SL,Y,Special least concern,Intranational,,152676,140426,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=8179
14295,Plantae,Equisetopsida,Orchidaceae,Pterostylis mutica,midget greenhood,R.Br.,SL,Y,Special least concern,Intranational,,152539,140380,SL,QLD DEHP,https://apps.des.qld.gov.au/species-search/details/?id=14295
9232,Plantae,Equisetopsida,Orchidaceae,Pterostylis nigricans,,D.L.Jones & M.A.Clem.,NT,Y,Near Threatened,Intranational,,165540,1076814,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9232
9321,Plantae,Equisetopsida,Orchidaceae,Pterostylis nutans,,R.Br.,SL,Y,Special least concern,Intranational,,152586,321216,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9321
9322,Plantae,Equisetopsida,Orchidaceae,Pterostylis ophioglossa,,R.Br.,SL,Y,Special least concern,Not Endemic to Australia,,152551,896830,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9322
16347,Plantae,Equisetopsida,Orchidaceae,Pterostylis parviflora,tiny greenhood,R.Br.,SL,Y,Special least concern,Intranational,,152806,323438,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12696,Plantae,Equisetopsida,Orchidaceae,Pterostylis pedunculata,maroonhood,R.Br.,SL,Y,Special least concern,Intranational,,152766,323437,LC,Atlas of Living Australia,https://bie.ala.org.au/species/https://id.biodiversity.org.au/name/apni/75254
7912,Plantae,Equisetopsida,Orchidaceae,Pterostylis praetermissa,,M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Intranational,,152471,140452,LC,QLD DEHP,https://bie.ala.org.au/species/https://id.biodiversity.org.au/name/apni/75322
16348,Plantae,Equisetopsida,Orchidaceae,Pterostylis revoluta,autumn greenhood,R.Br.,C,N,Least concern,,,152479,557326,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
18888,Plantae,Equisetopsida,Orchidaceae,Pterostylis scoliosa,,D.L.Jones,E,Y,Endangered,Queensland Endemic,,165542,1178011,Endangered,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=18888
8556,Plantae,Equisetopsida,Orchidaceae,Pterostylis setifera,,"M.A.Clem., Matthias & D.L.Jones",NT,Y,Near Threatened,Intranational,,165541,553201,Near threatened,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=8556
21397,Plantae,Equisetopsida,Orchidaceae,Rhinerrhiza,,,C,N,Least concern,Unknown,,152755,534403,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21397
21402,Plantae,Equisetopsida,Orchidaceae,Rhizanthella,,,C,N,Least concern,Unknown,,152880,429700,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21402
21419,Plantae,Equisetopsida,Orchidaceae,Robiquetia,,,,N,,,,152881,426563,Confidential,Queensland Government,https://apps.des.qld.gov.au/species-search/details/?id=21419
21434,Plantae,Equisetopsida,Orchidaceae,Saccolabiopsis,,,C,N,Least concern,Unknown,,152737,369277,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=21434
12707,Plantae,Equisetopsida,Orchidaceae,Saccolabiopsis armitii,,(F.Muell.) Dockrill,SL,Y,Special least concern,Queensland Endemic,,152685,369276,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
7914,Plantae,Equisetopsida,Orchidaceae,Sarcochilus borealis,,(Nicholls) M.A.Clem. & D.L.Jones,SL,Y,Special least concern,Queensland Endemic,,152462,906515,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
9187,Plantae,Equisetopsida,Orchidaceae,Sarcochilus ceciliae,fairy bells,F.Muell.,SL,Y,Special least concern,Intranational,,152804,332220,Least concern,Queensland Nature Conservation Act 1992,https://apps.des.qld.gov.au/species-search/details/?id=9187
12659,Plantae,Equisetopsida,Orchidaceae,Sarcochilus dilatatus,brown sarcochilus,F.Muell.,SL,Y,Special least concern,Queensland Endemic,,152861,906516,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12709,Plantae,Equisetopsida,Orchidaceae,Sarcochilus falcatus,orange blossom orchid,R.Br.,SL,Y,Special least concern,Intranational,,152814,140395,LC,QLD DEHP,https://bie.ala.org.au/species/https://id.biodiversity.org.au/name/apni/62943
12658,Plantae,Equisetopsida,Orchidaceae,Sarcochilus fitzgeraldii,ravine orchid,F.Muell.,E,Y,Endangered,Intranational,Vulnerable,152901,906518,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
12710,Plantae,Equisetopsida,Orchidaceae,Sarcochilus hartmannii,,F.Muell.,V,Y,Vulnerable,Intranational,Vulnerable,152625,411311,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
8224,Plantae,Equisetopsida,Orchidaceae,Sarcochilus hirticalcar,harlequin orchid,(Dockrill) M.A.Clem. & B.J.Wallace,V,Y,Vulnerable,Queensland Endemic,Vulnerable,152515,906512,endangered,QLD DEHP,https://data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321
