Unnamed: 0,id,name,commonName,scientificName_x,lsid,dataResourceUid,kvpValues,taxonId,W A  Status,D B C A  District,Distribution,status,sourceStatus,status description,category,sensitivityZoneId,W A  Rank,taxonRemarks,scientificName_y,canonicalName,canonicalNameComplete,type,rankMarker,wa_taxonID,wa_scientificName,wa_status,new_geoprivacy,status_id,taxon_id,user_id,description,iucn,authority,geoprivacy,place_id,place_display_name,new_url,new_description,new_authority,new_place_id,new_username,new_iucn_equivalent,new_status,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,taxonRank,references
0,2817656,Lasiopetalum sp. Denmark (B.G. Hammersley 2012),,Lasiopetalum sp. Denmark (B.G.Hammersley 2012),https://id.biodiversity.org.au/node/apni/2889590,dr18406,"[{'key': 'taxonId', 'value': '33498'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Frankland'}, {'key': 'Distribution', 'value': 'Mt Lindesay, Denmark'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33498,3,Frankland,"Mt Lindesay, Denmark",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Lasiopetalum sp. Denmark (B.G. Hammersley 2012),Lasiopetalum spec.,Lasiopetalum spec. Denmark,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2821735,Lasiopetalum sp. Desmond (N. McQuoid 653),,Lasiopetalum sp. Desmond (N.McQuoid 653),https://id.biodiversity.org.au/node/apni/2915263,dr18406,"[{'key': 'taxonId', 'value': '33658'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Ravensthorpe, Kundip N.R.'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33658,2,Albany,"Ravensthorpe, Kundip N.R.",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Lasiopetalum sp. Desmond (N. McQuoid 653),Lasiopetalum spec.,Lasiopetalum spec. Desmond,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2817592,Lasiopetalum sp. Weam Reserve (M. Hislop 2755),,Lasiopetalum sp. Weam Reserve (M.Hislop 2755),https://id.biodiversity.org.au/node/apni/2915208,dr18406,"[{'key': 'taxonId', 'value': '25874'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Great Southern'}, {'key': 'Distribution', 'value': 'Bookton, Weam N.R.'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",25874,2,Great Southern,"Bookton, Weam N.R.",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Lasiopetalum sp. Weam Reserve (M. Hislop 2755),Lasiopetalum spec.,Lasiopetalum spec. Weam Reserve,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2817569,Lawrencia sp. Anna Plains (N.T. Burbidge 1433),,Lawrencia sp. Anna Plains (N.T.Burbidge 1433),https://id.biodiversity.org.au/name/apni/244834,dr18406,"[{'key': 'taxonId', 'value': '19462'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Geraldton,West Kimberley'}, {'key': 'Distribution', 'value': 'Anna Plains, Lagrange Stn., Wanna Stn.'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",19462,3,"Geraldton,West Kimberley","Anna Plains, Lagrange Stn., Wanna Stn.",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Lawrencia sp. Anna Plains (N.T. Burbidge 1433),Lawrencia spec.,Lawrencia spec. Anna Plains,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818805,Lawrencia sp. Blue Hills (N. Gibson et al. NG 6516),,Lawrencia sp. Blue Hills (N.Gibson et al. NG 6516),https://id.biodiversity.org.au/taxon/apni/51288546,dr18406,"[{'key': 'taxonId', 'value': '43423'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Kalgoorlie'}, {'key': 'Distribution', 'value': 'Birriliburu IPA'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",43423,1,Kalgoorlie,Birriliburu IPA,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lawrencia sp. Blue Hills (N. Gibson et al. NG 6516),Lawrencia spec.,Lawrencia spec. Blue Hills,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819747,Lepidium sp. Stirling Range (S. Barrett 1359) PN,,Lepidium sp. Stirling Range (S.Barrett 1359),https://id.biodiversity.org.au/name/apni/51347836,dr18406,"[{'key': 'taxonId', 'value': '49565'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Stirling Range N.P.'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",49565,2,Albany,Stirling Range N.P.,Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Lepidium sp. Stirling Range (S. Barrett 1359) PN,Lepidium spec.,Lepidium spec. Stirling Range,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2817931,Lepidosperma sp. Archer Drive (S. Kern & R. Jasper LCH 18300),,Lepidosperma sp. Archer Drive (S.Kern & R.Jasper LCH 18300),https://id.biodiversity.org.au/node/apni/2887799,dr18406,"[{'key': 'taxonId', 'value': '33098'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Ravensthorpe Range'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33098,1,Albany,Ravensthorpe Range,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lepidosperma sp. Archer Drive (S. Kern & R. Jasper LCH 18300),Lepidosperma spec.,Lepidosperma spec. Archer Drive,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820337,Lepidosperma sp. Billyacatting (S.D. Hopper 8630),,Lepidosperma sp. Billyacatting (S.D.Hopper 8630),https://id.biodiversity.org.au/node/apni/2902355,dr18406,"[{'key': 'taxonId', 'value': '33281'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Central Wheatbelt'}, {'key': 'Distribution', 'value': 'Billyacatting N.R.'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33281,2,Central Wheatbelt,Billyacatting N.R.,Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Lepidosperma sp. Billyacatting (S.D. Hopper 8630),Lepidosperma spec.,Lepidosperma spec. Billyacatting,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818261,Lepidosperma sp. Blue Hills (A. Markey & S. Dillon 3468),,Lepidosperma sp. Blue Hills (A.Markey & S.Dillon 3468),https://id.biodiversity.org.au/node/apni/2910476,dr18406,"[{'key': 'taxonId', 'value': '33280'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Karara, Blue Hills Range'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33280,1,Geraldton,"Karara, Blue Hills Range",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lepidosperma sp. Blue Hills (A. Markey & S. Dillon 3468),Lepidosperma spec.,Lepidosperma spec. Blue Hills,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818883,Lepidosperma sp. Elverdton (R. Jasper et al. LCH 16844),,Lepidosperma sp. Elverdton (R.Jasper et al. LCH 16844),https://id.biodiversity.org.au/node/apni/2895639,dr18406,"[{'key': 'taxonId', 'value': '33096'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Raventhorpe Range'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33096,1,Albany,Raventhorpe Range,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lepidosperma sp. Elverdton (R. Jasper et al. LCH 16844),Lepidosperma spec.,Lepidosperma spec. Elverdton,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818165,Lepidosperma sp. Hopetoun Road (S. Kern et al. LCH 16552),,Lepidosperma sp. Hopetoun Road (S.Kern et al. LCH 16552),https://id.biodiversity.org.au/node/apni/2894008,dr18406,"[{'key': 'taxonId', 'value': '33097'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Ravensthorpe Range, Bandalup Hill'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33097,1,Albany,"Ravensthorpe Range, Bandalup Hill",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lepidosperma sp. Hopetoun Road (S. Kern et al. LCH 16552),Lepidosperma spec.,Lepidosperma spec. Hopetoun Road,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2817688,Lepidosperma sp. Kambalda (A.A. Mitchell 5156) PN,,Lepidosperma sp. Kambalda (A.A.Mitchell 5156),https://id.biodiversity.org.au/node/apni/2914466,dr18406,"[{'key': 'taxonId', 'value': '30437'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Kalgoorlie'}, {'key': 'Distribution', 'value': 'Kambalda'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",30437,2,Kalgoorlie,Kambalda,Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Lepidosperma sp. Kambalda (A.A. Mitchell 5156) PN,Lepidosperma spec.,Lepidosperma spec. Kambalda,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2817721,Lepidosperma sp. Koolanooka (K.R. Newbey 9336),,Lepidosperma sp. Koolanooka (K.R.Newbey 9336),https://id.biodiversity.org.au/node/apni/2914481,dr18406,"[{'key': 'taxonId', 'value': '30435'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Koolanooka, Perenjori'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",30435,1,Geraldton,"Koolanooka, Perenjori",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lepidosperma sp. Koolanooka (K.R. Newbey 9336),Lepidosperma spec.,Lepidosperma spec. Koolanooka,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819380,"Lepidosperma sp. Maydon (S. Kern, R. Jasper, H. Hughes LCH 17844)",,"Lepidosperma sp. Maydon (S.Kern, R.Jasper, H.Hughes LCH 17844)",https://id.biodiversity.org.au/node/apni/2892265,dr18406,"[{'key': 'taxonId', 'value': '33177'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Ravensthorpe Range'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33177,1,Albany,Ravensthorpe Range,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,"Lepidosperma sp. Maydon (S. Kern, R. Jasper, H. Hughes LCH 17844)",Lepidosperma spec.,Lepidosperma spec. Maydon,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2819383,Lepidosperma sp. Meckering (R. Davis WW 27-32),,Lepidosperma sp. Meckering (R.Davis WW 27-32),https://id.biodiversity.org.au/name/apni/245436,dr18406,"[{'key': 'taxonId', 'value': '41680'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Central Wheatbelt'}, {'key': 'Distribution', 'value': 'Wongan Hills, Calingiri, Goomalling, Beverley'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",41680,3,Central Wheatbelt,"Wongan Hills, Calingiri, Goomalling, Beverley",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Lepidosperma sp. Meckering (R. Davis WW 27-32),Lepidosperma sp.Meckering(R.Davis-WW-27-32),Lepidosperma sp.Meckering(R.Davis-WW-27-32),INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820262,Lepidosperma sp. Moresby Range (R.J. Cranfield 2751),,Lepidosperma sp. Moresby Range (R.J.Cranfield 2751),https://id.biodiversity.org.au/node/apni/2905223,dr18406,"[{'key': 'taxonId', 'value': '29147'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Geraldton'}, {'key': 'Distribution', 'value': 'Moresby Range'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",29147,1,Geraldton,Moresby Range,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lepidosperma sp. Moresby Range (R.J. Cranfield 2751),Lepidosperma spec.,Lepidosperma spec. Moresby Range,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820972,Lepidosperma sp. Mt Caudan (N. Gibson & M. Lyons 2081),,Lepidosperma sp. Mt Caudan (N.Gibson & M.Lyons 2081),https://id.biodiversity.org.au/node/apni/2900922,dr18406,"[{'key': 'taxonId', 'value': '30475'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Central Wheatbelt'}, {'key': 'Distribution', 'value': 'Parker Range'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",30475,1,Central Wheatbelt,Parker Range,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lepidosperma sp. Mt Caudan (N. Gibson & M. Lyons 2081),Lepidosperma spec.,Lepidosperma spec. Mt Caudan,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818637,Lepidosperma sp. Mt Chester (S. Kern et al. LCH 16596),,Lepidosperma sp. Mt Chester (S.Kern et al. LCH 16596),https://id.biodiversity.org.au/node/apni/2905121,dr18406,"[{'key': 'taxonId', 'value': '33099'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Ravensthorpe Range, Bandalup Hill'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33099,1,Albany,"Ravensthorpe Range, Bandalup Hill",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lepidosperma sp. Mt Chester (S. Kern et al. LCH 16596),Lepidosperma spec.,Lepidosperma spec. Mt Chester,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2821352,Lepidosperma sp. Mt Short (S. Kern et al. LCH 17510),,Lepidosperma sp. Mt Short (S.Kern et al. LCH 17510),https://id.biodiversity.org.au/node/apni/2888930,dr18406,"[{'key': 'taxonId', 'value': '33100'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Ravensthorpe Range, Bandalup Hill, Fitzgerald River N.P.'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33100,1,Albany,"Ravensthorpe Range, Bandalup Hill, Fitzgerald River N.P.",Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lepidosperma sp. Mt Short (S. Kern et al. LCH 17510),Lepidosperma spec.,Lepidosperma spec. Mt Short,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820130,Lepidosperma sp. Parker Range (N. Gibson & M. Lyons 2094),,Lepidosperma sp. Parker Range (N.Gibson & M.Lyons 2094),https://id.biodiversity.org.au/node/apni/2917587,dr18406,"[{'key': 'taxonId', 'value': '30438'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Central Wheatbelt'}, {'key': 'Distribution', 'value': 'Parker Range'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",30438,1,Central Wheatbelt,Parker Range,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Lepidosperma sp. Parker Range (N. Gibson & M. Lyons 2094),Lepidosperma spec.,Lepidosperma spec. Parker Range,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2821423,Lepidosperma sp. Pigeon Rocks (H. Pringle 30237),,Lepidosperma sp. Pigeon Rocks (H.Pringle 30237),https://id.biodiversity.org.au/node/apni/2887404,dr18406,"[{'key': 'taxonId', 'value': '29138'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Kalgoorlie,Great Southern,Central Wheatbelt'}, {'key': 'Distribution', 'value': 'Pigeon Rocks, Moorine Rocks, Dragon Rocks N.R.'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",29138,3,"Kalgoorlie,Great Southern,Central Wheatbelt","Pigeon Rocks, Moorine Rocks, Dragon Rocks N.R.",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Lepidosperma sp. Pigeon Rocks (H. Pringle 30237),Lepidosperma spec.,Lepidosperma spec. Pigeon Rocks,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2817733,Lepidosperma sp. Shoemaker Levy (L. Ang & O. Davies 10815),,Lepidosperma sp. Shoemaker Levy (L.Ang & O.Davies 10815),https://id.biodiversity.org.au/node/apni/2894150,dr18406,"[{'key': 'taxonId', 'value': '34436'}, {'key': 'W A  Status', 'value': '3'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Ravensthorpe Range, Bandalup Hill, Fitzgerald River N.P., Kundip N.R.'}, {'key': 'status', 'value': 'Priority 3: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P3'}, {'key': 'status description', 'value': 'Priority 3: Poorly-known species - known from several locations'}, {'key': 'category', 'value': 'P3'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",34436,3,Albany,"Ravensthorpe Range, Bandalup Hill, Fitzgerald River N.P., Kundip N.R.",Priority 3: Poorly-known species,P3,Priority 3: Poorly-known species - known from several locations,P3,WA,,,Lepidosperma sp. Shoemaker Levy (L. Ang & O. Davies 10815),Lepidosperma spec.,Lepidosperma spec. Shoemaker Levy,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2818175,"Lepidosperma sp. Steere River (S. Kern, R. Jasper, H. Hughes LCH 17764)",,"Lepidosperma sp. Steere River (S.Kern, R.Jasper, H.Hughes LCH 17764)",https://id.biodiversity.org.au/node/apni/2916427,dr18406,"[{'key': 'taxonId', 'value': '33176'}, {'key': 'W A  Status', 'value': '4'}, {'key': 'D B C A  District', 'value': 'Albany'}, {'key': 'Distribution', 'value': 'Racensthorpe Range, Bandalup Hill, Fitgerald River NP, Kundip'}, {'key': 'status', 'value': 'Priority 4: Rare, Near Threatened'}, {'key': 'sourceStatus', 'value': 'P4'}, {'key': 'status description', 'value': 'Priority 4: Rare, Near Threatened and other species in need of monitoring'}, {'key': 'category', 'value': 'P4'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",33176,4,Albany,"Racensthorpe Range, Bandalup Hill, Fitgerald River NP, Kundip","Priority 4: Rare, Near Threatened",P4,"Priority 4: Rare, Near Threatened and other species in need of monitoring",P4,WA,,,"Lepidosperma sp. Steere River (S. Kern, R. Jasper, H. Hughes LCH 17764)",Lepidosperma spec.,Lepidosperma spec. Steere River,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820111,Leucopogon sp. Brookton (K. Kershaw & L. Kerrigan KK 2192),,Leucopogon sp. Brookton (K.Kershaw & L.Kerrigan KK2192),https://id.biodiversity.org.au/node/apni/2906807,dr18406,"[{'key': 'taxonId', 'value': '20084'}, {'key': 'W A  Status', 'value': '1'}, {'key': 'D B C A  District', 'value': 'Great Southern'}, {'key': 'Distribution', 'value': 'Brookton'}, {'key': 'status', 'value': 'Priority 1: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P1'}, {'key': 'status description', 'value': 'Priority 1: Poorly-known species - known from few locations, none on conservation lands'}, {'key': 'category', 'value': 'P1'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",20084,1,Great Southern,Brookton,Priority 1: Poorly-known species,P1,"Priority 1: Poorly-known species - known from few locations, none on conservation lands",P1,WA,,,Leucopogon sp. Brookton (K. Kershaw & L. Kerrigan KK 2192),Leucopogon spec.,Leucopogon spec. Brookton,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2820824,Leucopogon sp. Busselton (D. Cooper 243),,Leucopogon sp. Busselton (D.Cooper 243),https://id.biodiversity.org.au/node/apni/2893571,dr18406,"[{'key': 'taxonId', 'value': '29492'}, {'key': 'W A  Status', 'value': '2'}, {'key': 'D B C A  District', 'value': 'Blackwood'}, {'key': 'Distribution', 'value': 'Capel, Ruabon N.R., Dardanup'}, {'key': 'status', 'value': 'Priority 2: Poorly-known species'}, {'key': 'sourceStatus', 'value': 'P2'}, {'key': 'status description', 'value': 'Priority 2: Poorly-known species - known from few locations, some on conservation lands'}, {'key': 'category', 'value': 'P2'}, {'key': 'sensitivityZoneId', 'value': 'WA'}]",29492,2,Blackwood,"Capel, Ruabon N.R., Dardanup",Priority 2: Poorly-known species,P2,"Priority 2: Poorly-known species - known from few locations, some on conservation lands",P2,WA,,,Leucopogon sp. Busselton (D. Cooper 243),Leucopogon spec.,Leucopogon spec. Busselton,INFORMAL,sp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
