id_x,taxon_id,user_id,place_id,source_id,authority,status,url,description,geoprivacy,iucn,created_at,updated_at,place_name,place_display_name,id_y,taxonID,identifier,parentNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,modified,scientificName,taxonRank,references,preferred_common_name,is_active,current_synonymous_taxon_ids
153596,828667,708886,6827,16654,WA Department of Environment and Convservation,vulnerable,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,30,2019-07-23 00:12:07.613123,2019-07-23 00:12:07.613123,Western Australia,"Western Australia, AU",828667,https://www.inaturalist.org/taxa/828667,https://www.inaturalist.org/taxa/828667,https://www.inaturalist.org/taxa/419585,Animalia,Arthropoda,Arachnida,Araneae,Archaeidae,Zephyrarchaea,melindae,,2019-02-05T04:58:58Z,Zephyrarchaea melindae,species,https://eol.org/pages/29268346,,,
153569,139918,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:01.446867,2022-04-07 01:43:38.971085,Western Australia,"Western Australia, AU",139918,https://www.inaturalist.org/taxa/139918,https://www.inaturalist.org/taxa/139918,https://www.inaturalist.org/taxa/1372663,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,formidabilis,,2022-04-07T01:43:38Z,Acacia formidabilis,species,,,,
153597,99977,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:07.820529,2019-07-23 00:12:07.820529,Western Australia,"Western Australia, AU",99977,https://www.inaturalist.org/taxa/99977,https://www.inaturalist.org/taxa/99977,https://www.inaturalist.org/taxa/88163,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Engaewa,walpolea,,2020-05-28T05:02:12Z,Engaewa walpolea,species,http://www.iucnredlist.org/apps/redlist/details,,,
153598,499409,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:08.021655,2019-07-23 00:12:08.021655,Western Australia,"Western Australia, AU",499409,https://www.inaturalist.org/taxa/499409,https://www.inaturalist.org/taxa/499409,https://www.inaturalist.org/taxa/136365,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Eremophila,serpens,,2019-02-16T13:53:25Z,Eremophila serpens,species,http://eol.org/pages/5653002,,,
153599,854863,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:08.233395,2019-07-23 00:12:08.233395,Western Australia,"Western Australia, AU",854863,https://www.inaturalist.org/taxa/854863,https://www.inaturalist.org/taxa/854863,https://www.inaturalist.org/taxa/575695,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gnephosis,cassiniana,,2019-02-16T23:42:00Z,Gnephosis cassiniana,species,,,,
153600,40242,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:08.575666,2019-07-23 00:12:08.575666,Western Australia,"Western Australia, AU",40242,https://www.inaturalist.org/taxa/40242,https://www.inaturalist.org/taxa/40242,https://www.inaturalist.org/taxa/40241,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Parantechinus,apicalis,,2019-08-27T01:41:30Z,Parantechinus apicalis,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/6862980,,,
153601,369391,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:08.761508,2019-07-23 00:12:08.761508,Western Australia,"Western Australia, AU",369391,https://www.inaturalist.org/taxa/369391,https://www.inaturalist.org/taxa/369391,https://www.inaturalist.org/taxa/369392,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Ampelopteris,prolifera,,2021-10-22T03:18:57Z,Ampelopteris prolifera,species,http://www.ubio.org/browser/details.php?namebankID=9060769,,,
153620,841499,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:12.881975,2022-03-14 02:55:53.955945,Western Australia,"Western Australia, AU",841499,https://www.inaturalist.org/taxa/841499,https://www.inaturalist.org/taxa/841499,https://www.inaturalist.org/taxa/1364845,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Verticordia,paludosa,,2022-03-14T02:55:53Z,Verticordia paludosa,species,,,,
153604,862778,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:09.317717,2019-07-23 00:12:09.317717,Western Australia,"Western Australia, AU",862778,https://www.inaturalist.org/taxa/862778,https://www.inaturalist.org/taxa/862778,https://www.inaturalist.org/taxa/121616,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Thysanotus,banksii,,2019-02-11T21:58:50Z,Thysanotus banksii,species,,,,
153605,98655,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:09.508245,2019-07-23 00:12:09.508245,Western Australia,"Western Australia, AU",98655,https://www.inaturalist.org/taxa/98655,https://www.inaturalist.org/taxa/98655,https://www.inaturalist.org/taxa/87691,Animalia,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Cristilabrum,isolatum,,2021-10-29T15:15:24Z,Cristilabrum isolatum,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/936,,,
153606,369374,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:09.677616,2019-07-23 00:12:09.677616,Western Australia,"Western Australia, AU",,,,,,,,,,,,,,Tylophora benthamii,,,Coast Tylophora,False,[1185590]
153607,851221,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:09.889766,2019-07-23 00:12:09.889766,Western Australia,"Western Australia, AU",,,,,,,,,,,,,,Velleia exigua,,,,False,[]
153608,145701,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:10.062413,2019-07-23 00:12:10.062413,Western Australia,"Western Australia, AU",145701,https://www.inaturalist.org/taxa/145701,https://www.inaturalist.org/taxa/145701,https://www.inaturalist.org/taxa/123167,Plantae,Tracheophyta,Magnoliopsida,Asterales,Stylidiaceae,Stylidium,falcatum,,2019-02-16T04:43:02Z,Stylidium falcatum,species,http://www.ubio.org/browser/details.php?namebankID=8352580,,,
153624,144540,708886,6827,16654,WA Department of Environment and Convservation,Endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:13.835021,2022-04-13 19:35:14.482419,Western Australia,"Western Australia, AU",144540,https://www.inaturalist.org/taxa/144540,https://www.inaturalist.org/taxa/144540,https://www.inaturalist.org/taxa/144327,Animalia,Chordata,Aves,Charadriiformes,Laridae,Thalasseus,bergii,,2022-04-13T19:35:14Z,Thalasseus bergii,species,http://www.birds.cornell.edu/clementschecklist/downloadable-clements-checklist,,,
153610,851398,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:10.672527,2019-07-23 00:12:10.672527,Western Australia,"Western Australia, AU",851398,https://www.inaturalist.org/taxa/851398,https://www.inaturalist.org/taxa/851398,https://www.inaturalist.org/taxa/210191,Plantae,Tracheophyta,Magnoliopsida,Asterales,Goodeniaceae,Goodenia,janamba,,2019-02-16T15:40:44Z,Goodenia janamba,species,,,,
153614,898642,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:11.450408,2022-04-05 01:02:08.232139,Western Australia,"Western Australia, AU",898642,https://www.inaturalist.org/taxa/898642,https://www.inaturalist.org/taxa/898642,https://www.inaturalist.org/taxa/1372660,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,atopa,,2022-04-05T01:02:08Z,Acacia atopa,species,http://powo.science.kew.org/,,,
153613,99973,708886,6827,16654,WA Department of Environment and Convservation,critically endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,50,2019-07-23 00:12:11.19598,2019-07-23 00:12:11.19598,Western Australia,"Western Australia, AU",,,,,,,,,,,,,,Engaewa pseudoreducta,,,,False,[]
153612,775131,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:11.020677,2022-04-07 02:38:23.480235,Western Australia,"Western Australia, AU",775131,https://www.inaturalist.org/taxa/775131,https://www.inaturalist.org/taxa/775131,https://www.inaturalist.org/taxa/1372663,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,veronica,,2022-04-07T02:38:23Z,Acacia veronica,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/598595,,,
153615,851371,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:11.660514,2019-07-23 00:12:11.660514,Western Australia,"Western Australia, AU",851371,https://www.inaturalist.org/taxa/851371,https://www.inaturalist.org/taxa/851371,https://www.inaturalist.org/taxa/210191,Plantae,Tracheophyta,Magnoliopsida,Asterales,Goodeniaceae,Goodenia,gibbosa,,2019-02-16T15:40:14Z,Goodenia gibbosa,species,,,,
153616,40199,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:11.906532,2019-07-23 00:12:11.906532,Western Australia,"Western Australia, AU",40199,https://www.inaturalist.org/taxa/40199,https://www.inaturalist.org/taxa/40199,https://www.inaturalist.org/taxa/40196,Animalia,Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sminthopsis,longicaudata,,2019-11-24T04:01:29Z,Sminthopsis longicaudata,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/6863008,,,
153618,854176,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:12.249208,2019-07-23 00:12:12.249208,Western Australia,"Western Australia, AU",854176,https://www.inaturalist.org/taxa/854176,https://www.inaturalist.org/taxa/854176,https://www.inaturalist.org/taxa/49912,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Montiaceae,Calandrinia,umbelliformis,,2019-02-16T19:15:28Z,Calandrinia umbelliformis,species,,,,
152592,829505,708886,7308,16653,QLD DEHP,NT,https://www.data.qld.gov.au/dataset/conservation-status-of-queensland-wildlife/resource/1c8b4859-31a4-42e7-8e63-b7cf125d4321?filters=Scientific_name%3ADiuris%20oporina,,obscured,20,2019-07-23 00:08:10.627355,2022-04-06 02:11:20.02969,Queensland,"Queensland, AU",829505,https://www.inaturalist.org/taxa/829505,https://www.inaturalist.org/taxa/829505,https://www.inaturalist.org/taxa/83523,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Diuris,oporina,,2022-04-06T02:11:20Z,Diuris oporina,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:959743-1,,,
153621,4896,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:13.100591,2019-07-23 00:12:13.100591,Western Australia,"Western Australia, AU",4896,https://www.inaturalist.org/taxa/4896,https://www.inaturalist.org/taxa/4896,https://www.inaturalist.org/taxa/4888,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,fulva,,2019-11-23T01:04:18Z,Pluvialis fulva,species,http://www.birdlife.org/datazone/speciesfactsheet.php?id=3112,,,
153622,125124,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:13.442262,2019-07-23 00:12:13.442262,Western Australia,"Western Australia, AU",125124,https://www.inaturalist.org/taxa/125124,https://www.inaturalist.org/taxa/125124,https://www.inaturalist.org/taxa/83581,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Xanthorrhoea,brevistyla,,2019-02-15T07:38:17Z,Xanthorrhoea brevistyla,species,http://www.ubio.org/browser/details.php?namebankID=9354633,,,
153623,828080,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:13.660884,2019-07-23 00:12:13.660884,Western Australia,"Western Australia, AU",828080,https://www.inaturalist.org/taxa/828080,https://www.inaturalist.org/taxa/828080,https://www.inaturalist.org/taxa/828079,Animalia,Arthropoda,Arachnida,Araneae,Migidae,Bertmainius,monachus,,2019-02-05T04:25:13Z,Bertmainius monachus,species,https://eol.org/pages/46765231,,,
153625,41326,708886,6827,16654,WA Department of Environment and Convservation,vulnerable,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,30,2019-07-23 00:12:14.076145,2019-07-23 00:12:14.076145,Western Australia,"Western Australia, AU",41326,https://www.inaturalist.org/taxa/41326,https://www.inaturalist.org/taxa/41326,https://www.inaturalist.org/taxa/41325,Animalia,Chordata,Mammalia,Chiroptera,Megadermatidae,Macroderma,gigas,,2019-08-27T01:58:05Z,Macroderma gigas,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/6904881,,,
153626,115033,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:14.264161,2019-07-23 00:12:14.264161,Western Australia,"Western Australia, AU",115033,https://www.inaturalist.org/taxa/115033,https://www.inaturalist.org/taxa/115033,https://www.inaturalist.org/taxa/92827,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Windbalea,viride,,2011-08-04T09:49:32Z,Windbalea viride,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/7675478,,,
153627,107094,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:14.494707,2019-07-23 00:12:14.494707,Western Australia,"Western Australia, AU",107094,https://www.inaturalist.org/taxa/107094,https://www.inaturalist.org/taxa/107094,https://www.inaturalist.org/taxa/90337,Animalia,Arthropoda,Insecta,Odonata,Platycnemididae,Nososticta,pilbara,,2020-01-03T18:17:38Z,Nososticta pilbara,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9693533,,,
153631,107049,708886,6827,16654,WA Department of Environment and Convservation,critically endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,50,2019-07-23 00:12:15.634302,2019-07-23 00:12:15.634302,Western Australia,"Western Australia, AU",107049,https://www.inaturalist.org/taxa/107049,https://www.inaturalist.org/taxa/107049,https://www.inaturalist.org/taxa/90317,Animalia,Mollusca,Gastropoda,Stylommatophora,Camaenidae,Ningbingia,res,,2021-10-29T15:24:07Z,Ningbingia res,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/1155,,,
153617,895806,220795,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:12.084182,2020-04-02 20:52:02.947677,Western Australia,"Western Australia, AU",895806,https://www.inaturalist.org/taxa/895806,https://www.inaturalist.org/taxa/895806,https://www.inaturalist.org/taxa/1064210,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Droseraceae,Drosera,fimbriata,,2020-04-02T20:52:02Z,Drosera fimbriata,species,http://powo.science.kew.org/,,,
153633,851621,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:15.995208,2019-07-23 00:12:15.995208,Western Australia,"Western Australia, AU",851621,https://www.inaturalist.org/taxa/851621,https://www.inaturalist.org/taxa/851621,https://www.inaturalist.org/taxa/468850,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Astartea,eobalta,,2019-02-15T13:52:26Z,Astartea eobalta,species,,,,
153634,32168,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:16.234082,2019-07-23 00:12:16.234082,Western Australia,"Western Australia, AU",32168,https://www.inaturalist.org/taxa/32168,https://www.inaturalist.org/taxa/32168,https://www.inaturalist.org/taxa/32163,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Morelia,carinata,,2019-06-07T06:37:31Z,Morelia carinata,species,http://reptile-database.reptarium.cz/search.php?genus=Morelia&species=carinata&submit=Search,,,
153611,841510,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:10.85114,2022-03-14 03:13:36.771434,Western Australia,"Western Australia, AU",841510,https://www.inaturalist.org/taxa/841510,https://www.inaturalist.org/taxa/841510,https://www.inaturalist.org/taxa/1364851,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Verticordia,rutilastra,,2022-03-14T03:13:36Z,Verticordia rutilastra,species,,,,
153629,775625,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,open,40,2019-07-23 00:12:15.041099,2022-10-25 07:19:34.545349,Western Australia,"Western Australia, AU",775625,https://www.inaturalist.org/taxa/775625,https://www.inaturalist.org/taxa/775625,https://www.inaturalist.org/taxa/51815,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eucalyptus,kruseana,,2019-02-12T10:48:05Z,Eucalyptus kruseana,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/4319196,,,
153635,369416,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:16.419456,2019-07-23 00:12:16.419456,Western Australia,"Western Australia, AU",369416,https://www.inaturalist.org/taxa/369416,https://www.inaturalist.org/taxa/369416,https://www.inaturalist.org/taxa/83159,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Liparis,habenarina,,2019-02-12T12:21:32Z,Liparis habenarina,species,http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/9703939,,,
153636,45118,708886,6827,16654,WA Department of Environment and Convservation,presumed extinct,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,70,2019-07-23 00:12:16.599907,2019-07-23 00:12:16.599907,Western Australia,"Western Australia, AU",45118,https://www.inaturalist.org/taxa/45118,https://www.inaturalist.org/taxa/45118,https://www.inaturalist.org/taxa/45109,Animalia,Chordata,Mammalia,Rodentia,Muridae,Notomys,amplus,,2019-11-22T22:45:32Z,Notomys amplus,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/6884776,,,
153637,854277,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:16.831161,2019-07-23 00:12:16.831161,Western Australia,"Western Australia, AU",854277,https://www.inaturalist.org/taxa/854277,https://www.inaturalist.org/taxa/854277,https://www.inaturalist.org/taxa/575643,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Chthonocephalus,oldfieldianus,,2019-02-16T23:41:51Z,Chthonocephalus oldfieldianus,species,,,,
153638,42975,708886,6827,16654,WA Department of Environment and Convservation,vulnerable,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,30,2019-07-23 00:12:17.055702,2019-07-23 00:12:17.055702,Western Australia,"Western Australia, AU",42975,https://www.inaturalist.org/taxa/42975,https://www.inaturalist.org/taxa/42975,https://www.inaturalist.org/taxa/42974,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Lagostrophus,fasciatus,,2019-08-27T01:42:06Z,Lagostrophus fasciatus,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/6863089,,,
153639,416705,708886,6827,16654,WA Department of Environment and Convservation,vulnerable,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,30,2019-07-23 00:12:17.239013,2019-07-23 00:12:17.239013,Western Australia,"Western Australia, AU",416705,https://www.inaturalist.org/taxa/416705,https://www.inaturalist.org/taxa/416705,https://www.inaturalist.org/taxa/416708,Animalia,Arthropoda,Arachnida,Araneae,Idiopidae,Idiosoma,nigrum,,2019-11-23T11:05:11Z,Idiosoma nigrum,species,http://www.catalogueoflife.org/annual-checklist/2012/details/species/id/5587954,,,
153640,856085,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:17.571213,2019-07-23 00:12:17.571213,Western Australia,"Western Australia, AU",856085,https://www.inaturalist.org/taxa/856085,https://www.inaturalist.org/taxa/856085,https://www.inaturalist.org/taxa/83376,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Lomandra,ordii,,2019-02-11T22:07:59Z,Lomandra ordii,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9758800,,,
153641,784882,708886,6827,16654,WA Department of Environment and Convservation,critically endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,50,2019-07-23 00:12:17.748586,2019-07-23 00:12:17.748586,Western Australia,"Western Australia, AU",784882,https://www.inaturalist.org/taxa/784882,https://www.inaturalist.org/taxa/784882,https://www.inaturalist.org/taxa/421443,Animalia,Arthropoda,Arachnida,Araneae,Anamidae,Kwonkan,eboracum,,2019-02-05T06:06:37Z,Kwonkan eboracum,species,https://wsc.nmbe.ch/,,,
153642,853285,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:17.912382,2019-07-23 00:12:17.912382,Western Australia,"Western Australia, AU",853285,https://www.inaturalist.org/taxa/853285,https://www.inaturalist.org/taxa/853285,https://www.inaturalist.org/taxa/58170,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Frankeniaceae,Frankenia,confusa,,2019-02-16T14:59:24Z,Frankenia confusa,species,,,,
153643,475119,708886,6827,16654,WA Department of Environment and Convservation,vulnerable,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,30,2019-07-23 00:12:18.086253,2019-07-23 00:12:18.086253,Western Australia,"Western Australia, AU",475119,https://www.inaturalist.org/taxa/475119,https://www.inaturalist.org/taxa/475119,https://www.inaturalist.org/taxa/475112,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,carneipes,,2021-01-13T19:37:57Z,Ardenna carneipes,species,,,,
153645,777104,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:18.466531,2019-07-23 00:12:18.466531,Western Australia,"Western Australia, AU",777104,https://www.inaturalist.org/taxa/777104,https://www.inaturalist.org/taxa/777104,https://www.inaturalist.org/taxa/83372,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Pultenaea,skinneri,,2019-02-16T02:46:45Z,Pultenaea skinneri,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/586818,,,
153646,855967,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:18.683985,2019-07-23 00:12:18.683985,Western Australia,"Western Australia, AU",855967,https://www.inaturalist.org/taxa/855967,https://www.inaturalist.org/taxa/855967,https://www.inaturalist.org/taxa/324014,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Caesia,setifera,,2019-02-15T08:01:31Z,Caesia setifera,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/9765790,,,
153647,854844,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:18.84661,2019-07-23 00:12:18.84661,Western Australia,"Western Australia, AU",854844,https://www.inaturalist.org/taxa/854844,https://www.inaturalist.org/taxa/854844,https://www.inaturalist.org/taxa/575783,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Myriocephalus,biflorus,,2019-02-16T23:40:17Z,Myriocephalus biflorus,species,,,,
153648,40262,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:19.035416,2019-07-23 00:12:19.035416,Western Australia,"Western Australia, AU",40262,https://www.inaturalist.org/taxa/40262,https://www.inaturalist.org/taxa/40262,https://www.inaturalist.org/taxa/40261,Animalia,Chordata,Mammalia,Dasyuromorphia,Myrmecobiidae,Myrmecobius,fasciatus,,2019-08-27T01:41:21Z,Myrmecobius fasciatus,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/6862957,,,
153649,524775,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:19.227321,2019-07-23 00:12:19.227321,Western Australia,"Western Australia, AU",524775,https://www.inaturalist.org/taxa/524775,https://www.inaturalist.org/taxa/524775,https://www.inaturalist.org/taxa/140753,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Corybas,limpidus,,2019-02-12T09:40:02Z,Corybas limpidus,species,http://eol.org/pages/1092144,,,
153652,898592,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:20.028272,2022-04-06 22:13:20.004807,Western Australia,"Western Australia, AU",898592,https://www.inaturalist.org/taxa/898592,https://www.inaturalist.org/taxa/898592,https://www.inaturalist.org/taxa/1372662,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,alexandri,,2022-04-06T22:13:19Z,Acacia alexandri,species,http://powo.science.kew.org/,,,
153651,123305,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:19.83628,2019-07-23 00:12:19.83628,Western Australia,"Western Australia, AU",123305,https://www.inaturalist.org/taxa/123305,https://www.inaturalist.org/taxa/123305,https://www.inaturalist.org/taxa/123289,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Byblidaceae,Byblis,guehoi,,2019-02-15T10:34:13Z,Byblis guehoi,species,,,,
153655,431115,708886,6827,16654,WA Department of Environment and Convservation,endangered,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,40,2019-07-23 00:12:20.626144,2019-07-23 00:12:20.626144,Western Australia,"Western Australia, AU",431115,https://www.inaturalist.org/taxa/431115,https://www.inaturalist.org/taxa/431115,https://www.inaturalist.org/taxa/48891,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,panduriformis,,2019-02-16T16:35:49Z,Hibiscus panduriformis,species,http://www.ubio.org/browser/details.php?namebankID=5838883,,,
153657,45112,708886,6827,16654,WA Department of Environment and Convservation,presumed extinct,https://lists.ala.org.au/speciesListItem/list/dr467#download,,obscured,70,2019-07-23 00:12:21.041872,2019-07-23 00:12:21.041872,Western Australia,"Western Australia, AU",45112,https://www.inaturalist.org/taxa/45112,https://www.inaturalist.org/taxa/45112,https://www.inaturalist.org/taxa/45109,Animalia,Chordata,Mammalia,Rodentia,Muridae,Notomys,macrotis,,2019-11-22T22:45:34Z,Notomys macrotis,species,http://www.catalogueoflife.org/annual-checklist/details/species/id/6884781,,,
