,Name ID,Taxon, WA Status,WA Rank,WA IUCN Criteria,EPBC,DBCA Region,DBCA District,Distribution,Flowering Period,Recovery Plan,Notes
2217,48429,Hydrocotyle serendipita,2,,,,SCST,ALBANY,"Two Peoples Bay N.R., Torndirrup National Park",Oct-Dec,,
2218,48630,Hydrocotyle spinulifera,3,,,,MWST,"MOORA,GERALDTON","Three Springs, Coorow, Watheroo, Morawa",Aug-Nov,,
2219,11074,Hydrocotyle striata,1,,,,SWAN,PERTH HILLS,"Gooseberry Hill, Guildford",Oct,,
2220,49013,Hydrocotyle tuberculata,2,,,,SCST,"ALBANY,ESPERANCE","Fitzgerald River NP, Mt Ridley, Scaddan, Kundip",Oct-Nov,,
2221,6668,Hydrolea zeylanica,1,,,,KIMB,EAST KIMBERLEY,Glenelg River,,,
2222,20336,Hygrochloa aquatica,1,,,,KIMB,EAST KIMBERLEY,Kalumburu,,,
2223,35071,Hypocalymma angustifolium subsp. Hutt River (S. Patrick 2982),T,EN,"B1ab(iii,v)+2ab(iii,v)",EN,MWST,"MOORA,GERALDTON","Arrino,  Kalbarri",Aug-Sep,,
2224,16325,Hypocalymma connatum,1,,,,UKN,Unknown,Unknown,,,
2225,20851,Hypocalymma gardneri,3,,,,MWST,MOORA,"Gairdner Range, Cockleshell Gully, Lesueur NP, Eneabba",Aug-Oct,,
2226,51294,Hypocalymma inopinatum,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN",Lake King,Sept to Nov,,
2227,5820,Hypocalymma linifolium,1,,,,MWST,MOORA,Dandaragan,,,
2228,5821,Hypocalymma longifolium,T,VU,D1,VU,MWST,GERALDTON,Murchison House Stn,Aug-Sep,IRP,
2229,14332,Hypocalymma melaleucoides,2,,,,SCST,ALBANY,"Marsh's Beach, Fitzgerald River NP","Sep,Oct",,
2230,5822,Hypocalymma myrtifolium,2,,,,SCST,ALBANY,Stirling Range,Jul-Nov,,
2231,5823,Hypocalymma phillipsii,4,,,,SCST,ALBANY,Stirling Range N.P. (Mt Magog),-,,
2232,51296,Hypocalymma polyandrum,1,,,,WHTB,"GREAT SOUTHERN,CENTRAL WHEATBELT","Cadoux, Manmanning, Koorda",April to Dec,,
2233,14080,Hypocalymma serrulatum,2,,,,MWST,MOORA,"Badgingarra N.P., Hill River",Apr,,
2234,18522,Hypocalymma sp. Cascade (R. Bruhn 20896),T,EN,"B1ab(iii,v)+2ab(iii,v)",EN,SCST,ESPERANCE,Cascade,Aug,,Name changed on WA plant Census to Hypocalymma magnifica. Reference B.L. Rye et al. in Nuytsia 33: 243 (2022)
2235,14493,Hypocalymma sp. Cataby (G.J. Keighery 5151),1,,,,MWST,MOORA,"Cataby, Badgingarra",Jun-Oct,,
2236,31452,Hypocalymma sp. Dandaragan (C.A. Gardner 9014),1,,,,MWST,MOORA,"Dandaragan, Badgingarra",,,
2237,31412,Hypocalymma sp. Gairdner Range (C.A. Gardner 9091),2,,,,MWST,MOORA,Mt Lesueur,Aug,,
2238,31431,Hypocalymma sp. Nambung (R. Spjut & R. Smith s.n. 22/09/1992) PN,3,,,,"MWST,SWAN","MOORA,SWAN COASTAL","Nambung NP, Moore River SF, Mimegarra",Jul-Oct,,
2239,19601,Hypocalymma sylvestre,T,EN,B1ab(iii)+B2ab(iii),EN,SWAN,PERTH HILLS,Chittering,Aug-Oct,,
2240,16179,Hypocalymma tenuatum,2,,,,MWST,MOORA,Mt Lesueur,Jul,,
2241,5828,Hypocalymma tetrapterum,3,,,,MWST,MOORA,"Dandaragan, Jurien Bay, Cataby, Dinner Hill, Minyulo NR",Aug,,
2242,43143,Hypocalymma verticillare,2,,,,WARR,FRANKLAND,Mt Roe NP,May,,
2243,17622,Hypolaena robusta,4,,,,MWST,MOORA,"Badgingarra, Gingin, Jurien",Sep-Oct,,
2244,20277,Hypoxis cavernicola,2,,,,KIMB,WEST KIMBERLEY,Prince Regent NR,Jan,,
2245,48644,Hysterobaeckea cornuta,3,,,,GOLD,KALGOORLIE," Helena and Aurora Range,  Mt Jackson Stn., , Die Hardy Range",Nov,,
2246,48645,Hysterobaeckea glandulosa,1,,,,WHTB,GREAT SOUTHERN,Kalgarin Hill,Nov,,
2247,48646,Hysterobaeckea graniticola,2,,,,SCST,ESPERANCE,Peak Charles N.P.,,,
2248,48649,Hysterobaeckea ochropetala subsp. cometes,3,,,,GOLD,KALGOORLIE,"Comet Vale, Credo Stn., Goongarrie Stn.",Jul-Sep,,
2249,48650,Hysterobaeckea ochropetala subsp. ochropetala,1,,,,"GOLD,WHTB","KALGOORLIE,CENTRAL WHEATBELT","Lake Brown, Mt. Moore, Mt Dimer, Koolyanobbing, Windarling",Aug-Nov,,
2250,48653,Hysterobaeckea pterocera,1,,,,WHTB,CENTRAL WHEATBELT,Forrestania,"Jun, Dec",,
2251,48660,Hysterobaeckea sp. Exclamation Lake (M.E. Trudgen 1524)	,1,,,,SCST,ESPERANCE,"Peak Charles, Lake Johnston",,,
2252,3969,Indigofera ammobia,3,,,,"KIMB,PILB","KARRATHA,EAST KIMBERLEY,WEST KIMBERLEY","Telfer, Great Sandy Desert, Wolfe Creek, Shay Gap, Broome","Aug,Sep",,
2253,40322,Indigofera cornuligera subsp. cornuligera,3,,,,GOLD,KALGOORLIE,"Warburton, Tjukurla, Warakurna, SA, NT",May,,
2254,19288,Indigofera eriophylla,1,,,,MWST,GERALDTON,"Gascoyne Junction, Balbra Well",,,
2255,45497,Indigofera fractiflexa subsp. augustensis,2,,,,MWST,GERALDTON,"Mount Augustus N.P., Doolgunna",,,
2256,17716,Indigofera gilesii,3,,,,"GOLD,KIMB,PILB","KALGOORLIE,KARRATHA,EAST KIMBERLEY","Hamersley Range, Meekatharra, West Angelas, Rawlinson Range, Tanami Desert","May,Aug",,
2257,14329,Indigofera ixocarpa,2,,,,PILB,KARRATHA,"Marandoo, Tom Price, Nullagine, Karijini NP","Mar,May",,
2258,45495,Indigofera oraria,1,,,,PILB,EXMOUTH,Coral Bay,,,
2259,50643,Indigofera rivularis,3,,,,PILB,KARRATHA,"Hamersley Range, Tom Price",Jul,,
2260,45496,Indigofera roseola,1,,,,PILB,"EXMOUTH,KARRATHA",Nanutarra,,,
2261,50642,Indigofera rotula,3,,,,MWST,"GERALDTON,SHARK BAY","Meekatharra, Murchison, Upper Gascoyne",,,
2262,45494,Indigofera warburtonensis,1,,,,GOLD,KALGOORLIE,Warburton,,,
2263,41482,Inocybe redolens,2,,,,WARR,DONNELLY,"Pemberton, TAS",,,
2264,41483,Inocybe sinuospora,1,,,,KIMB,WEST KIMBERLEY,Beverley Springs Stn.,,,
2265,41484,Inocybe torresiae,3,,,,KIMB,WEST KIMBERLEY,Beverley Springs Stn.,,,
2266,19594,Iotasperma sessilifolium,3,,,,PILB,KARRATHA,"Ethel Creek Stn, Coolawanya Stn, Juna Downs Stn, Hamersley Range",Jul-Sep,,
2267,42720,Ipomoea bracteolata,1,,,,KIMB,EAST KIMBERLEY,Drysdale River Stn.,Jan,,
2268,6626,Ipomoea diversifolia,1,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY",Beverley Springs Stn.,"May, Jan-Feb",,
2269,6628,Ipomoea gracilis,4,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Kununurra, Kalumburu, Prince Regent N.P., Edkins Range, Drysdale Stn., Yampi Peninsula,  NT, Qld",Mar-May,,
2270,48248,Ipomoea johnsoniana,1,,,,KIMB,WEST KIMBERLEY,Napier Downs Stn.,Mar,,
2271,42700,Ipomoea kalumburu,1,,,,KIMB,EAST KIMBERLEY,"Kununurra, Kalumburu",,,
2272,6639,Ipomoea racemigera,2,,,,"KIMB,PILB","KARRATHA,EAST KIMBERLEY","Kununurra, Millstream-Chichester N.P., Newman",Apr,,
2273,42904,Ipomoea tolmerana subsp. occidentalis,1,,,,KIMB,WEST KIMBERLEY,Dampier Peninsula,Mar,,
2274,6640,Ipomoea trichosperma,3,,,,KIMB,EAST KIMBERLEY,"South Maret Is., Cassini Is., Condillac Is., Osborn Is., Corneille Is.",May,,
2275,34762,Ischaemum rugosum var. rugosum,1,,,,KIMB,EAST KIMBERLEY,Doongan Stn.,,,
2276,13760,Iseilema trichopus,1,,,,KIMB,EAST KIMBERLEY,Springdale Stn.,Mar,,
2277,8,Isoetes brevicula,3,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN,CENTRAL WHEATBELT","Graham Rock, Lake Varley, Jilakin, Muntadgin, Glenelg Hills, Narembeen, The Humps, Twine Reserve, Digger Rocks",Sep,,
2278,14539,Isolepis australiensis,3,,,,"SCST,WHTB","ALBANY,CENTRAL WHEATBELT","East of Coujinup Hill, Lake Cronin, Jeramungup, Ravnesthorpe, Eastern States, NZ","Jun,Sep",,
2279,2220,Isopogon alcicornis,3,,,,SCST,ESPERANCE,"Truslove, Scaddan, Mt Burnett, Neridup, Cape Arid NP",Oct-Dec,,
2280,49662,Isopogon autumnalis,3,,,,"MWST,SWAN","MOORA,PERTH HILLS,SWAN COASTAL","Cockleshell Gully, Mt Lesueur, Mogumber, Orange Grove, Forrestfield, Moora, Midland",Jun,,
2281,12908,Isopogon buxifolius var. buxifolius,2,,,,"SCST,WARR","ALBANY,FRANKLAND","Denmark, West Cape Howe N.P., Youngs Siding, Torbay",Jul-Dec,,
2282,16719,Isopogon buxifolius var. obovatus,3,,,,SCST,ALBANY,"Cape Riche, Stirling Range N.P., Porongurup",Jan-Dec,,
2283,16522,Isopogon formosus subsp. dasylepis,3,,,,SWST,BLACKWOOD,"Capel. Ludlow, Busselton, Ruabon, Scott River, Yoongarillup","Jun,Sep-Dec",,
2284,2231,Isopogon latifolius,4,,,,SCST,ALBANY,Stirling Range,Aug-Nov,,
2285,37900,Isopogon panduratus subsp. palustris,3,,,,MWST,MOORA,"Badingarra, Cataby",Aug-Oct,,
2286,25898,Isopogon robustus,T,CR,B2ab(v); C2a(ii),CR,WHTB,CENTRAL WHEATBELT,"Parker Range, Marvel Loch",Sep-Oct,IRP,
2287,19994,Isopogon sp. Canning Reservoir (M.D. Tindale 121 & B.R. Maslin),1,,,,SWAN,PERTH HILLS,"Boddington, Canning Reservoir",Sep,,
2288,2242,Isopogon uncinatus,T,CR,"B1ab(iii,iv,v)+2ab(iii,iv,v)",EN,SCST,ALBANY,Albany,,IRP,
2289,44733,Isotropis browniae,3,,,,KIMB,EAST KIMBERLEY,"Mornington Sanctuary, Wyndham",late Mar- ealy Apr,,
2290,3990,Isotropis canescens,2,,,,GOLD,KALGOORLIE,Queen Victoria Spring,,,
2291,16317,Isotropis cuneifolia subsp. glabra,3,,,,"MWST,SWAN","MOORA,SWAN COASTAL","Gingin,Moora, Muchea, Lancelin, Kenwick",Aug-Oct,,
2292,3994,Isotropis forrestii,1,,,,PILB,KARRATHA,"Mulgul Stn., Barlee Rg., Gascoyne River","Apr-Sep, Dec",,
2293,17790,Isotropis parviflora,2,,,,"KIMB,PILB","KARRATHA,EAST KIMBERLEY","East Angelas, Karijini N.P., Tanami Desert","Feb-Mar, May",,
2294,50652,Isotropis petrensis,1,,,,MWST,GERALDTON,"Paynes Find, Lochada Stn., Ningham Stn., Cue, Woolgorong Stn.",Jul-Aug,,
2295,14978,Isotropis winneckei,1,,,,GOLD,KALGOORLIE,"Rawlinson Range, NT, Qld","Jul,Oct,Jan",,
2296,14747,Jacksonia anthoclada,3,,,,MWST,MOORA,East of Mt Lesueur,"Mar-Apr,Dec",,
2297,4001,Jacksonia calycina,4,,,,SCST,ALBANY,"Stirling Range, Geekabee Hill, Mt Manypeaks, Porongurup",Jul-Nov,,
2298,4003,Jacksonia carduacea,3,,,,MWST,MOORA,"Badgingarra, Watheroo",Aug-Jan,,
2299,14749,Jacksonia debilis,1,,,,WHTB,GREAT SOUTHERN,"Newdegate, Pantapin, Kukerin",Sep-Oct,,
2300,14748,Jacksonia dendrospinosa,4,,,,MWST,SHARK BAY,"Nerren Nerren Station, Tamala, Shark Bay",Nov,,
2301,20462,Jacksonia gracillima,3,,,,"SWAN,SWST","BLACKWOOD,SWAN COASTAL","Mundijong, Forrestdale, Capel, Elgin, Modong N.R., Forrestfield, Ambergate",Oct-Nov,,
2302,14745,Jacksonia intricata,2,,,,SCST,ALBANY,"Mt Drummond, Fitzgerald River NP",Jan,,
2303,14746,Jacksonia jackson,1,,,,GOLD,KALGOORLIE,Mt Jackson,Jul-Sep,,
2304,19372,Jacksonia lanicarpa,1,,,,"GOLD,MWST","KALGOORLIE,GERALDTON","Cundeelee Mission, Cue, Mt Magnet",Nov,,
2305,14744,Jacksonia pungens,T,CR,B2ab(iii),EN,MWST,MOORA,Sth of Marchagee,Oct-Feb,IRP,
2306,14750,Jacksonia quairading,T,EN,B1+2e; C2b,EN,WHTB,CENTRAL WHEATBELT,Quairading,Oct,,
2307,14743,Jacksonia remota,2,,,,KIMB,WEST KIMBERLEY,Kimberley?,Aug-Jul,,
2308,14751,Jacksonia rubra,2,,,,"MWST,WHTB","MOORA,CENTRAL WHEATBELT","Tammin, Moora - Badgingarra, Goomalling",Oct,,
2309,4027,Jacksonia sericea,4,,,,SWAN,SWAN COASTAL,"Wanneroo, Trigg, Perth, Karrinyup, Mandurah-Pinjarra, Neerabup NPk, Ardross, Stakehill, Singleton",Oct-Jan,,
2310,4033,Jacksonia velutina,4,,,,MWST,"MOORA,GERALDTON","Kalbarri, Ajana, Binnu, East Yuna, Eradu, Watheroo, E of Hamelin Pool","Aug-Sep,Nov",,
2311,19373,Jacksonia velveta,T,EN,"C2a(i); B1ab(iii,v)+2ab(iii,v)",EN,"SWST,WHTB","WELLINGTON,GREAT SOUTHERN","Collie Basin, Woodanilling, Narrogin",-,,
2312,34797,Jacquemontia sp. Broome (A.A. Mitchell 3028),1,,,,KIMB,WEST KIMBERLEY,Dampier Peninsula,Apr,,
2313,34798,Jacquemontia sp. Karunji (D. Halford H37),1,,,,KIMB,EAST KIMBERLEY,Drysdale River Stn.,Apr,,
2314,48905,Jacquemontia sp. Keep River (J.L. Egan 5015),1,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Kununurra, Doon Doon Stn., Koolam Is., Stockyard Creek Bay",-,,
2315,1296,Johnsonia inconspicua,3,,,,"SWAN,SWST","BLACKWOOD,PERTH HILLS","South of Carbunup, Yelverton, Bindoon, Julimar, Quindalup",Nov,,
2316,19272,Johnsonia pubescens subsp. cygnorum,2,,,,SWAN,SWAN COASTAL,"Serpentine, Cardup, Lowlands",Sep-Nov,,
2317,43520,Josephinia sp. Woodstock (A.A. Mitchell PRP 989),1,,,,"MWST,PILB","KARRATHA,GERALDTON","Marble Bar, Lyndon Stn., Maroonah Stn.","May-Jul, nov",,
2318,14631,Juncus meianthus,3,,,,"SCST,SWAN,SWST,WARR","BLACKWOOD,ALBANY,FRANKLAND,PERTH HILLS,WELLINGTON","West Cape Howe, Porongurup NP, Nornalup, Albany, Margaret River, Mungalup, Gidgegannup","Nov,Jan",,
2319,4035,Kennedia beckxiana,4,,,,SCST,"ALBANY,ESPERANCE","E of Esperance, Annie's Peak (FRNP)",Sep-Dec,,
2320,4039,Kennedia glabrata,T,VU,D1,VU,WARR,"DONNELLY,FRANKLAND","Northcliffe-Walpole, Denmark",Sep-Nov,,
2321,33518,Kennedia lateritia,T,EN,D,EN,SWST,BLACKWOOD,Augusta,Sep-Nov,,
2322,12794,Kohautia australiensis,2,,,,KIMB,EAST KIMBERLEY,"Wolfe Creek Crater, Northern Territory, Queensland",,,
2323,19847,Korthalsella arthroclada,1,,,,MWST,MOORA,Lake Logue,,,
2324,2402,Korthalsella leucothrix,1,,,,"GOLD,MWST","KALGOORLIE,GERALDTON","Mongers Lake, Wanarra Rock, Kent Bore, Gibson Desert",-,,
2325,20769,Kunzea acicularis,T,VU,D2,,SCST,ALBANY,Ravensthorpe,,IRP,
2326,49928,Kunzea dracopetrensis,2,,,,WHTB,GREAT SOUTHERN,Dragon Rocks NR,Oct,,
2327,17507,Kunzea ericifolia subsp. subulata,T,VU,D1,VU,SCST,ALBANY,West Mt Barren,Oct,,
2328,5833,Kunzea eriocalyx,2,,,,SCST,ALBANY,Fitzgerald River N.P.,"Aug, Oct",,
2329,17786,Kunzea micrantha subsp. hirtiflora,3,,,,WARR,"DONNELLY,FRANKLAND","Lake Muir, Cape Riche, Perillup, Noobijup N.R., Cobertup N.R.,",Sep,,
2330,17784,Kunzea newbeyi,1,,,,SCST,ALBANY,"Beaufort Inlet, Monjebup",October to November,,
2331,5838,Kunzea pauciflora,4,,,,SCST,ALBANY,Cape Riche,Oct,,
2332,50431,Kunzea petrophila,1,,,,KIMB,EAST KIMBERLEY,Ragged Range,,,
2333,38222,Kunzea salina,3,,,,SCST,ESPERANCE,"Truslove, Gibson, Wittenoom Hills",Dec,,
2334,31151,Kunzea similis subsp. mediterranea,T,EN,A3(c)(e),,SCST,ALBANY,Bandalup Hill,Sep-Oct,,
2335,31892,Kunzea similis subsp. similis,T,CR,"B1ab(iii,v)+2ab(iii,v)",CR,SCST,ALBANY,Fitzgerald River NP,Sep-Oct,,
2336,3665,Labichea deserticola,1,,,,GOLD,KALGOORLIE,Great Victoria Desert,Nov,,
2337,3666,Labichea eremaea,3,,,,"GOLD,MWST","KALGOORLIE,GERALDTON","West of Sandstone, Bimbijy, Mt Jackson, Black Range Stn",Aug,,
2338,3668,Labichea obtrullata,1,,,,MWST,GERALDTON,West of Yalgoo,Oct,,
2339,40918,Labichea rossii,1,,,,WHTB,CENTRAL WHEATBELT,Mt Holland,Sep-Oct,,
2340,25863,Lachnagrostis billardierei subsp. billardierei,3,,,,SCST,ALBANY,"Albany, Torndirrup NP., SA, VIC, NSW, QLD, TAS",,,
2341,19957,Lachnagrostis drummondiana,1,,,,MWST,GERALDTON,Geraldton,,,
2342,30332,Lachnagrostis nesomytica subsp. nesomytica,1,,,,SWAN,SWAN COASTAL,Rottnest Is.,,,
2343,30334,Lachnagrostis nesomytica subsp. paralia,1,,,,SWAN,SWAN COASTAL,Garden Is.,,,
2344,30333,Lachnagrostis nesomytica subsp. pseudofiliformis,1,,,,SWAN,SWAN COASTAL,Rottnest Is.,,,
2345,13647,Lambertia echinata subsp. echinata,T,CR,"A3e; B1ab(iii,v)+2ab(iii,v); C1",EN,SCST,ESPERANCE,E of Esperance,Aug-Oct,IRP,
2346,17734,Lambertia echinata subsp. occidentalis,T,CR,"A3e; B1ab(iii,v)+2ab(iii,v); C1",EN,SWST,BLACKWOOD,"Busselton, Whicher Range",Oct-Dec,IRP,
2347,2246,Lambertia fairallii,T,CR,"A3ce; B2b(i,ii,iii,iv)",EN,SCST,ALBANY,Stirling Range NP,May-Jul,IRP,
2348,51280,Lambertia orbifolia subsp. Bowelling (A. Webb AW 09107) PN,2,,,,SWST,WELLINGTON,"Muja CP, Bowelling",Jan to March,,
2349,19186,Lambertia orbifolia subsp. Scott River Plains (L.W. Sage 684),T,EN,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v);C1+2a(i)",EN,SWST,BLACKWOOD,Scott River,Jan-Jul,IRP,
2350,19187,Lambertia orbifolia subsp. orbifolia,T,CR,"B2ab(ii,iii)",EN,SCST,ALBANY,Narrikup,Jan-Jul,IRP,
2351,16872,Lambertia rariflora subsp. lutea,3,,,,WARR,FRANKLAND,"Mt Frankland, Granite Peak, Denbarker",Feb-Mar,,
2352,16879,Lambertia rariflora subsp. rariflora,4,,,,SWST,BLACKWOOD,"Margaret River, Jarrahwood, Whicher Range",Jan-Mar,,
2353,12653,Laportea interrupta,3,,,,KIMB,EAST KIMBERLEY,"Mt Elizabeth Stn., Beverley Springs Stn., Prince Regent N.R.",Jan-Mar,,
2354,44185,Lasiopetalum adenotrichum,2,,,,SCST,ALBANY,Fitzgerald River N.P.,Sep,,
2355,5025,Lasiopetalum bracteatum,4,,,,SWAN,PERTH HILLS,"Helena Valley, Glen Forrest, Darlington, Dwellingup",Oct-Nov,,
2356,5026,Lasiopetalum cardiophyllum,4,,,,"SWAN,SWST","PERTH HILLS,WELLINGTON","Mt Saddleback, Bannister, Wandering, Collie",Nov,,
2357,48346,Lasiopetalum caroliae,3,,,,SWAN,"PERTH HILLS,SWAN COASTAL","Wannamal, Bindoon Training Area, Julimar S.F., Wearne S.F., North Bannister",Sep,,
2358,45079,Lasiopetalum cenobium,1,,,,MWST,MOORA,New Norcia,,,
2359,48757,Lasiopetalum decoratum,2,,,,"MWST,SWAN","MOORA,PERTH HILLS","Alexander Morrison NP, Boothendarra NR, Badgingarra,Toodyay",Aug-Dec,,
2360,5029,Lasiopetalum dielsii,2,,,,SCST,ALBANY,Stirling Range N.P.,Oct,,
2361,5032,Lasiopetalum fitzgibbonii,3,,,,"GOLD,SCST,WHTB","KALGOORLIE,ALBANY,GREAT SOUTHERN,CENTRAL WHEATBELT","Jilbadji, Jilakin, Nyabing, Jerramungup, Boxwood Hill, Bendering,Kukerin, Kalgarin, Gnowangerup",Sep-Nov,,
2362,45081,Lasiopetalum glutinosum subsp. glutinosum,3,,,,SWAN,"PERTH HILLS,SWAN COASTAL","Guildford, Forrestfield, Helena Valley, Kelmscott, Serpentine",Sep-Dec,,
2363,50126,Lasiopetalum hapalocalyx,1,,,,SCST,ALBANY,Wellstead,Aug-Oct,,
2364,45084,Lasiopetalum laxiflorum,3,,,,"SWST,WARR","BLACKWOOD,DONNELLY","Cowaramup, Whicher Range, Acton Park, Chapman Hill, Manjimup","Oct,Nov",,
2365,5037,Lasiopetalum maxwellii,2,,,,SCST,"ALBANY,ESPERANCE","Cape Le Grand, Bald Island",Sep-Jan,,
2366,5038,Lasiopetalum membranaceum,3,,,,"SWAN,SWST,WHTB","BLACKWOOD,SWAN COASTAL,WELLINGTON,GREAT SOUTHERN","Yalgorup, Capel, Dwellingup, Yandup, Australind, Dawesville, Yanchep, Kings Park, Augusta, Tarin Rock",Oct-Nov,,
2367,17003,Lasiopetalum membraniflorum,4,,,,SCST,ALBANY,Stirling Range NP,-,,
2368,11010,Lasiopetalum monticola,3,,,,SCST,ALBANY,"Stirling Range NP, East Mt Barren","Sep,Oct",,
2369,48348,Lasiopetalum moullean,T,CR,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i); D",,WHTB,CENTRAL WHEATBELT,Mount Caroline N.R.,,,
2370,5042,Lasiopetalum ogilvieanum,1,,,,MWST,MOORA,Three Springs,,,
2371,5043,Lasiopetalum oldfieldii,3,,,,MWST,GERALDTON,"Kalbarri, Port Gregory, Yerina Springs",Aug-Nov,,
2372,5044,Lasiopetalum oppositifolium,3,,,,MWST,"GERALDTON,SHARK BAY","Murchison River, Kalbarri, Red Bluff, Tamala Stn.",Aug,,
2373,5045,Lasiopetalum parvuliflorum,3,,,,SCST,"ALBANY,ESPERANCE","Fitzgerald River N.P., Point Malcolm",Sep,,
2374,17000,Lasiopetalum pterocarpum,T,CR,"Ba1b(iii)+2ab(iii); C2a(i,ii); D",EN,SWAN,PERTH HILLS,Serpentine Falls,Aug,IRP,
2375,5048,Lasiopetalum rotundifolium,T,EN,B1+2c,EN,"MWST,WHTB","MOORA,GREAT SOUTHERN","Brookton, (New Norcia)",Oct,,
2376,48758,Lasiopetalum rupicola,1,,,,MWST,MOORA,"Hill River, Mt Misery",Sep,,
2377,48347,Lasiopetalum rutilans,2,,,,MWST,MOORA,"Lesueur N.P., Warradarge",,,
2378,33498,Lasiopetalum sp. Denmark (B.G. Hammersley 2012),3,,,,WARR,FRANKLAND,"Mt Lindesay, Denmark",Oct-Dec,,
2379,33658,Lasiopetalum sp. Desmond (N. McQuoid 653),2,,,,SCST,ALBANY,"Ravensthorpe, Kundip N.R.",Nov,,
2380,25874,Lasiopetalum sp. Weam Reserve (M. Hislop 2755),2,,,,WHTB,GREAT SOUTHERN,"Bookton, Weam N.R.",,,
2381,46516,Lasiopetalum trichanthera,2,,,,SWAN,PERTH HILLS,"Northam, Clackline","Oct,Nov",,
2382,45083,Lasiopetalum venustum,3,,,,SWAN,SWAN COASTAL,Boonanarring NR,,,
2383,51191,Latrobea colophon,T,CR,"B1ab(iii,v)",,SCST,ALBANY,Stirling Range,"Oct,Nov",IRP,
2384,46533,Latrobea pinnaculum,2,,,,SCST,ALBANY,Stirling Range,Oct,,
2385,20704,Latrobea recurva,3,,,,SCST,ALBANY,"Stirling Range, Bremer Bay",Aug-Oct,,
2386,19462,Lawrencia sp. Anna Plains (N.T. Burbidge 1433),3,,,,"KIMB,MWST","GERALDTON,WEST KIMBERLEY","Anna Plains, Lagrange Stn., Wanna Stn.",Aug,,
2387,43423,Lawrencia sp. Blue Hills (N. Gibson et al. NG 6516),1,,,,GOLD,KALGOORLIE,Birriliburu IPA,,,
2388,20002,Laxmannia grandiflora subsp. brendae,T,VU,D2,,WARR,FRANKLAND,"Little Lindesay, Mt Lindesay",Aug,,
2389,11510,Laxmannia grandiflora subsp. stirlingensis,3,,,,"SCST,SWAN,WHTB","ALBANY,PERTH HILLS,GREAT SOUTHERN","Meenar, Quairading, Jerramungup, South Stirlings",,,
2390,27793,Lecania sylvestris,2,,,,SWAN,SWAN COASTAL,Yanchep N.P.,,,
2391,31312,Lecania turicensis var. turicensis,2,,,,SWAN,SWAN COASTAL,"Yanchep N.P., Burns Beach, Eastern States",,,
2392,7567,Lechenaultia acutiloba,3,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Jerramungup, Ravensthorpe, Cairlocup, Lake Magenta, Hopetoun, West River",Oct-Dec,,
2393,19474,Lechenaultia aphylla,1,,,,GOLD,KALGOORLIE,"Cosmo Newbey - Laverton, SA",,,
2394,7570,Lechenaultia chlorantha,T,EN,D,VU,MWST,GERALDTON,Kalbarri,Jul-Aug,,
2395,19227,Lechenaultia galactites,3,,,,"MWST,WHTB","MOORA,GERALDTON,CENTRAL WHEATBELT","Kokardine, Nth Beacon, Latham, Perenjori, Dandaragan, Koorda, Wubin, Buntine","Jun,Sep,Oct",,
2396,20524,Lechenaultia hortii,2,,,,SWAN,PERTH HILLS,York,Nov-Jan,,
2397,7578,Lechenaultia juncea,3,,,,MWST,MOORA,"Three Springs, Gunyidi, Watheroo, Coorow",Sep-Dec,,
2398,7579,Lechenaultia laricina,T,VU,B1+2c,EN,"SWAN,WHTB","PERTH HILLS,GREAT SOUTHERN","SW of Northam, Brookton",Oct-Dec,,
2399,7581,Lechenaultia longiloba,4,,,,MWST,"MOORA,GERALDTON","Walkaway, Strawberry, Mt Horner, Casuarinas",Jul-Dec,,
2400,20527,Lechenaultia magnifica,1,,,,"SWAN,WHTB","PERTH HILLS,SWAN COASTAL,CENTRAL WHEATBELT","Bindoon, Julimar SF, Calingiri, Gingin",Nov,,
2401,45099,Lechenaultia mimica,1,,,,KIMB,"EAST KIMBERLEY,WEST KIMBERLEY","Harding Range, Prince Regent River",Apr,,
2402,49695,Lechenaultia orchestris,1,,,,SCST,ESPERANCE,Cascade,,,
2403,7585,Lechenaultia pulvinaris,4,,,,"SWAN,WHTB","PERTH HILLS,GREAT SOUTHERN","York-Wickepin-Lake Grace, Quairading",Oct-Dec,,
2404,7589,Lechenaultia superba,4,,,,SCST,ALBANY,W of Hopetoun,Jan-Dec,,
2405,50538,Leichhardtia glandulifera,1,,,,KIMB,WEST KIMBERLEY,Bongaree Is.,,,
2406,50540,Leichhardtia racemosa,1,,,,KIMB,EAST KIMBERLEY,Mabel Downs Stn.,Nov,,
2407,51234,Lemphoria humistrata,1,,,,MWST,GERALDTON,"Paynes Find, NSW",,,
2408,17998,Lepidium amelum,1,,,,PILB,KARRATHA,Tanguin Hill,Jun,,
2409,3019,Lepidium aschersonii,T,VU,B1+2c,VU,SCST,ALBANY,"Pallinup River, Corackerup, NSW, VIC",Sep-Oct,RP,
