id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,scientificNameAuthority,primaryDiscipline,speciesGroup,ffgactstatus,vicadvisorystatus,modified,extractDate,status,sourceStatus,epbcactStatus,restrictedFlag,establishmentMeans
4076434,Melaleuca armillaris subsp. armillaris,Giant Honey-myrtle,Melaleuca armillaris subsp. armillaris,https://id.biodiversity.org.au/node/apni/2894814,dr655,"[{'key': 'taxonID', 'value': '502145'}, {'key': 'scientificNameAuthority', 'value': '(Sol. ex Gaertn.) Sm.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'establishmentMeans', 'value': 'Native but some stands may be alien'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502145,(Sol. ex Gaertn.) Sm.,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,Native but some stands may be alien
4077704,Melaleuca halmaturorum,Salt Paperbark,Melaleuca halmaturorum,https://id.biodiversity.org.au/node/apni/2900003,dr655,"[{'key': 'taxonID', 'value': '502149'}, {'key': 'scientificNameAuthority', 'value': 'F. Muell. ex Miq.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'establishmentMeans', 'value': 'Native but some stands may be alien'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2022-02-23'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502149,F. Muell. ex Miq.,Flora,Dicotyledons,Endangered,Vulnerable,2022-02-23,2022-06-05,Endangered,Endangered,,,Native but some stands may be alien
4077365,Mesochaete undulata,Jungle Thyme-moss,Mesochaete undulata,https://id.biodiversity.org.au/node/ausmoss/10096969,dr655,"[{'key': 'taxonID', 'value': '506468'}, {'key': 'scientificNameAuthority', 'value': 'Lindb.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Mosses'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",506468,Lindb.,Flora,Mosses,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076566,Metzgeria saccata,Lobed Veilwort,Metzgeria saccata,https://id.biodiversity.org.au/node/ausmoss/2909812,dr655,"[{'key': 'taxonID', 'value': '506478'}, {'key': 'scientificNameAuthority', 'value': 'Mitt.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Liverworts'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",506478,Mitt.,Flora,Liverworts,Critically Endangered,Vulnerable,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,,,
4076911,Microcybe multiflora subsp. multiflora,Rec Microcybe,Microcybe multiflora subsp. multiflora,https://id.biodiversity.org.au/node/apni/2899757,dr655,"[{'key': 'taxonID', 'value': '502177'}, {'key': 'scientificNameAuthority', 'value': 'Turcz.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-11-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502177,Turcz.,Flora,Dicotyledons,Endangered,Vulnerable,2017-11-17,2022-06-05,Endangered,Endangered,,,
4077358,Microcybe pauciflora subsp. pauciflora,Yellow Microcybe,Microcybe pauciflora subsp. pauciflora,https://id.biodiversity.org.au/node/apni/8491041,dr655,"[{'key': 'taxonID', 'value': '502178'}, {'key': 'scientificNameAuthority', 'value': 'Turcz.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2017-11-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",502178,Turcz.,Flora,Dicotyledons,Critically Endangered,Endangered,2017-11-17,2022-06-05,Critically Endangered,Critically Endangered,,,
4078094,Microlepidium pilosulum,Hairy Shepherd's Purse,Microlepidium pilosulum,https://id.biodiversity.org.au/node/apni/2887803,dr655,"[{'key': 'taxonID', 'value': '502180'}, {'key': 'scientificNameAuthority', 'value': 'F. Muell.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2019-04-03'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",502180,F. Muell.,Flora,Dicotyledons,Critically Endangered,Endangered,2019-04-03,2022-06-05,Critically Endangered,Critically Endangered,,,
4077047,Microseris scapigera s.s.,Plains Yam-daisy,Microseris scapigera s.s.,ALA_DR655_320,dr655,"[{'key': 'taxonID', 'value': '504657'}, {'key': 'scientificNameAuthority', 'value': '(Sol. ex A. Cunn.) Sch. Bip.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2016-05-13'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",504657,(Sol. ex A. Cunn.) Sch. Bip.,Flora,Dicotyledons,Critically Endangered,Vulnerable,2016-05-13,2022-06-05,Critically Endangered,Critically Endangered,,,
4078072,Microtis orbicularis,Swamp Onion-orchid,Microtis orbicularis,https://id.biodiversity.org.au/taxon/apni/51406638,dr655,"[{'key': 'taxonID', 'value': '502186'}, {'key': 'scientificNameAuthority', 'value': 'R.S. Rogers'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2021-04-20'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502186,R.S. Rogers,Flora,Monocotyledons,Endangered,Vulnerable,2021-04-20,2022-06-05,Endangered,Endangered,,,
4077856,Minuria cunninghamii,Bush Minuria,Minuria cunninghamii,https://id.biodiversity.org.au/node/apni/2904159,dr655,"[{'key': 'taxonID', 'value': '502199'}, {'key': 'scientificNameAuthority', 'value': '(DC.) Benth.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",502199,(DC.) Benth.,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4077127,Minuria denticulata,Woolly Minuria,Minuria denticulata,https://id.biodiversity.org.au/node/apni/2890356,dr655,"[{'key': 'taxonID', 'value': '502200'}, {'key': 'scientificNameAuthority', 'value': '(DC.) Benth.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502200,(DC.) Benth.,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4077160,Minuria integerrima,Smooth Minuria,Minuria integerrima,https://id.biodiversity.org.au/node/apni/2919942,dr655,"[{'key': 'taxonID', 'value': '502201'}, {'key': 'scientificNameAuthority', 'value': '(DC.) Benth.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",502201,(DC.) Benth.,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4076419,Mirbelia pungens,Prickly Mirbelia,Mirbelia pungens,https://id.biodiversity.org.au/node/apni/2891491,dr655,"[{'key': 'taxonID', 'value': '503864'}, {'key': 'scientificNameAuthority', 'value': 'A. Cunn. ex G. Don'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-11-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",503864,A. Cunn. ex G. Don,Flora,Dicotyledons,Critically Endangered,Vulnerable,2017-11-17,2022-06-05,Critically Endangered,Critically Endangered,,,
4077344,Mirbelia rubiifolia,Heathy Mirbelia,Mirbelia rubiifolia,https://id.biodiversity.org.au/node/apni/2905858,dr655,"[{'key': 'taxonID', 'value': '502205'}, {'key': 'scientificNameAuthority', 'value': '(Andrews) G. Don'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-11-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",502205,(Andrews) G. Don,Flora,Dicotyledons,Critically Endangered,Vulnerable,2017-11-17,2022-06-05,Critically Endangered,Critically Endangered,,,
4077938,Mitrasacme polymorpha,Varied Mitrewort,Mitrasacme polymorpha,https://id.biodiversity.org.au/node/apni/2891097,dr655,"[{'key': 'taxonID', 'value': '502211'}, {'key': 'scientificNameAuthority', 'value': 'R. Br.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502211,R. Br.,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076528,Monotoca billawinica,Grampians Broom-heath,Monotoca billawinica,https://id.biodiversity.org.au/node/apni/2915757,dr655,"[{'key': 'taxonID', 'value': '503855'}, {'key': 'scientificNameAuthority', 'value': 'Albr.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",503855,Albr.,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4077804,Monotoca glauca,Currant-wood,Monotoca glauca,https://id.biodiversity.org.au/node/apni/2910688,dr655,"[{'key': 'taxonID', 'value': '503859'}, {'key': 'scientificNameAuthority', 'value': '(Labill.) Druce'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503859,(Labill.) Druce,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4077503,Monotoca oreophila,Mountain Broom Heath,Monotoca oreophila,https://id.biodiversity.org.au/node/apni/2886319,dr655,"[{'key': 'taxonID', 'value': '503866'}, {'key': 'scientificNameAuthority', 'value': 'Albr.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",503866,Albr.,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4077367,Monotoca rotundifolia,Trailing Monotoca,Monotoca rotundifolia,https://id.biodiversity.org.au/node/apni/2904879,dr655,"[{'key': 'taxonID', 'value': '502219'}, {'key': 'scientificNameAuthority', 'value': 'J.H. Willis'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-11-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",502219,J.H. Willis,Flora,Dicotyledons,Critically Endangered,Vulnerable,2017-11-17,2022-06-05,Critically Endangered,Critically Endangered,,,
4078006,Morchella esculenta,Common Morel,Morchella esculenta,NZOR-6-73126,dr655,"[{'key': 'taxonID', 'value': '507606'}, {'key': 'scientificNameAuthority', 'value': '(L.) Pers.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Fungi'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",507606,(L.) Pers.,Flora,Fungi,Endangered,Vulnerable,2010-09-16,2022-06-05,Endangered,Endangered,,,
4077877,Muehlenbeckia axillaris,Matted Lignum,Muehlenbeckia axillaris,https://id.biodiversity.org.au/node/apni/2902632,dr655,"[{'key': 'taxonID', 'value': '502226'}, {'key': 'scientificNameAuthority', 'value': '(Hook. f.) Endl.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",502226,(Hook. f.) Endl.,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4076202,Muehlenbeckia diclina subsp. 1,,Muehlenbeckia diclina subsp. Gippsland (R.O.Makinson 1007),https://id.biodiversity.org.au/node/apni/2887054,dr655,"[{'key': 'taxonID', 'value': '505281'}, {'key': 'scientificNameAuthority', 'value': 'sensu N.G. Walsh (1996)'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",505281,sensu N.G. Walsh (1996),Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4076514,Muehlenbeckia gracillima,Slender Lignum,Muehlenbeckia gracillima,https://id.biodiversity.org.au/node/apni/2894132,dr655,"[{'key': 'taxonID', 'value': '502229'}, {'key': 'scientificNameAuthority', 'value': 'Meisn.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2019-04-03'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",502229,Meisn.,Flora,Dicotyledons,Critically Endangered,Endangered,2019-04-03,2022-06-05,Critically Endangered,Critically Endangered,,,
4077508,Muehlenbeckia gunnii,Coastal Lignum,Muehlenbeckia gunnii,https://id.biodiversity.org.au/node/apni/2892066,dr655,"[{'key': 'taxonID', 'value': '503875'}, {'key': 'scientificNameAuthority', 'value': '(Hook. f.) Endl.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503875,(Hook. f.) Endl.,Flora,Dicotyledons,Endangered,Vulnerable,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076209,Muehlenbeckia rhyticarya,Wrinkle-nut Lignum,Muehlenbeckia rhyticarya,https://id.biodiversity.org.au/node/apni/2909249,dr655,"[{'key': 'taxonID', 'value': '502231'}, {'key': 'scientificNameAuthority', 'value': 'F. Muell.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",502231,F. Muell.,Flora,Dicotyledons,Vulnerable,Rare,2010-09-16,2022-06-05,Vulnerable,Vulnerable,,,
4077768,Muellerina celastroides,Coast Mistletoe,Muellerina celastroides,https://id.biodiversity.org.au/node/apni/2920672,dr655,"[{'key': 'taxonID', 'value': '502232'}, {'key': 'scientificNameAuthority', 'value': '(Sieber ex Schult. & Schult. f.) Tiegh.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",502232,(Sieber ex Schult. & Schult. f.) Tiegh.,Flora,Dicotyledons,Critically Endangered,Rare,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,,,
4077477,Myoporum brevipes,Pale Myoporum,Myoporum brevipes,https://id.biodiversity.org.au/node/apni/2907321,dr655,"[{'key': 'taxonID', 'value': '503876'}, {'key': 'scientificNameAuthority', 'value': 'Benth.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",503876,Benth.,Flora,Dicotyledons,Critically Endangered,Endangered,2010-09-16,2022-06-05,Critically Endangered,Critically Endangered,,,
4076765,Myoporum floribundum,Slender Myoporum,Myoporum floribundum,https://id.biodiversity.org.au/node/apni/2892280,dr655,"[{'key': 'taxonID', 'value': '502238'}, {'key': 'scientificNameAuthority', 'value': 'A. Cunn. ex Benth.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502238,A. Cunn. ex Benth.,Flora,Dicotyledons,Endangered,Endangered,2010-09-16,2022-06-05,Endangered,Endangered,,,
4077326,Myoporum montanum,Native Myrtle,Myoporum montanum,https://id.biodiversity.org.au/node/apni/7957707,dr655,"[{'key': 'taxonID', 'value': '502240'}, {'key': 'scientificNameAuthority', 'value': 'R. Br.'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",502240,R. Br.,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4076379,Myriophyllum alpinum,Alpine Water-milfoil,Myriophyllum alpinum,https://id.biodiversity.org.au/node/apni/2913591,dr655,"[{'key': 'taxonID', 'value': '503870'}, {'key': 'scientificNameAuthority', 'value': 'Orchard'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Rare'}, {'key': 'modified', 'value': '2010-09-16'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503870,Orchard,Flora,Dicotyledons,Endangered,Rare,2010-09-16,2022-06-05,Endangered,Endangered,,,
4077137,Myriophyllum gracile var. lineare,Slender Water-milfoil,Myriophyllum gracile var. lineare,https://id.biodiversity.org.au/node/apni/2919658,dr655,"[{'key': 'taxonID', 'value': '504517'}, {'key': 'scientificNameAuthority', 'value': 'Orchard'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Endangered'}, {'key': 'modified', 'value': '2019-04-03'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",504517,Orchard,Flora,Dicotyledons,Endangered,Endangered,2019-04-03,2022-06-05,Endangered,Endangered,,,
4077142,Myriophyllum porcatum,Ridged Water-milfoil,Myriophyllum porcatum,https://id.biodiversity.org.au/node/apni/2919668,dr655,"[{'key': 'taxonID', 'value': '502257'}, {'key': 'scientificNameAuthority', 'value': 'Orchard'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'epbcactStatus', 'value': 'Vulnerable'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2018-11-26'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",502257,Orchard,Flora,Dicotyledons,Critically Endangered,Vulnerable,2018-11-26,2022-06-05,Critically Endangered,Critically Endangered,Vulnerable,,
4076748,Myriophyllum striatum,Ridged Water-milfoil,Myriophyllum striatum,https://id.biodiversity.org.au/node/apni/2901480,dr655,"[{'key': 'taxonID', 'value': '503869'}, {'key': 'scientificNameAuthority', 'value': 'Orchard'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Dicotyledons'}, {'key': 'ffgactstatus', 'value': 'Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2017-11-17'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",503869,Orchard,Flora,Dicotyledons,Endangered,Vulnerable,2017-11-17,2022-06-05,Endangered,Endangered,,,
4077613,Najas marina subsp. armata,Prickly Water-nymph,Najas marina subsp. armata,https://id.biodiversity.org.au/node/apni/2887678,dr655,"[{'key': 'taxonID', 'value': '502261'}, {'key': 'scientificNameAuthority', 'value': '(H. Lindb.) Horn'}, {'key': 'primaryDiscipline', 'value': 'Flora'}, {'key': 'speciesGroup', 'value': 'Monocotyledons'}, {'key': 'ffgactstatus', 'value': 'Critically Endangered'}, {'key': 'vicadvisorystatus', 'value': 'Vulnerable'}, {'key': 'modified', 'value': '2013-08-04'}, {'key': 'extractDate', 'value': '2022-06-05'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",502261,(H. Lindb.) Horn,Flora,Monocotyledons,Critically Endangered,Vulnerable,2013-08-04,2022-06-05,Critically Endangered,Critically Endangered,,,
