id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,taxonID,status,Threatened  Species  Listed  Name,Threatened  Species  Date  Effective,Recovery  Plan,Recovery  Plan  Decisions,Taxon  Group,Norfolk  Island,sourceStatus,Conservation  Advice,Queensland,Western  Australia,iucn Red List,iucn Red List Listed Names,South  Australia,Tasmania,New  South  Wales,Victoria,Finalised  Priority  Assessment  List,Listed  Name,Northern  Territory,Christmas  Island,Marine  Status,Listed  Name  Marine,Ashmore and  Cartier  Islands,Commonwealth  Marine  Area,Australian  Capital  Territory,Jervis  Bay  Territory,Heard and  Mc Donald  Islands,Australian  Antarctic  Territory,Act  Migratory,Bonn,Cetacean,Cocos   Keeling   Islands,Coral  Sea  Islands,Camba,Jamba,Rokamba
4075006,Petaurus australis australis,Yellow-bellied Glider (south-eastern),Petaurus australis australis,ALA_DR652_232,dr656,"[{'key': 'taxonID', 'value': '87600'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petaurus australis australis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2022-03-02'}, {'key': 'Conservation  Advice', 'value': '02-Mar-22'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Australian  Capital  Territory', 'value': 'Present'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'Victoria', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",87600,Vulnerable,Petaurus australis australis,2022-03-02,,Recovery Plan required,mammals,,Vulnerable,02-Mar-22,Present,,,,,,Present,Present,,,,,,,,,Present,,,,,,,,,,,
4075249,Petaurus gracilis,Mahogany Glider,Petaurus gracilis,https://biodiversity.org.au/afd/taxa/f95f93b4-3038-41d1-97b9-caf80eec87be,dr656,"[{'key': 'taxonID', 'value': '26775'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petaurus gracilis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '01-Mar-22'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Petaurus gracilis'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",26775,Endangered,Petaurus gracilis,2000-07-16,01-Mar-22,Recovery Plan required,mammals,,Endangered,,Endemic,,Endangered,Petaurus gracilis,,,,,,,,,,,,,,,,,,,,,,,,
4075304,Petrogale coenensis,Cape York Rock-wallaby,Petrogale coenensis,https://biodiversity.org.au/afd/taxa/c07f58e7-6f1b-456a-a2fb-fc3c9d0e2ace,dr656,"[{'key': 'taxonID', 'value': '59278'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale coenensis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2015-12-03'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Petrogale coenensis'}, {'key': 'Conservation  Advice', 'value': '03-Dec-15'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Petrogale coenensis'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",59278,Endangered,Petrogale coenensis,2015-12-03,,Recovery Plan not required,mammals,,Endangered,03-Dec-15,Present,,Endangered,Petrogale coenensis,,,,,Completed,Petrogale coenensis,,,,,,,,,,,,,,,,,,
4075274,Petrogale concinna canescens,Nabarlek (top End),Petrogale concinna canescens,https://biodiversity.org.au/afd/taxa/32e80463-95f8-4eb7-9f8e-fe75d58fb768,dr656,"[{'key': 'taxonID', 'value': '87606'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale concinna canescens'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2015-12-03'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Petrogale concinna canescens'}, {'key': 'Conservation  Advice', 'value': '03-Dec-15'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Northern  Territory', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",87606,Endangered,Petrogale concinna canescens,2015-12-03,,Recovery Plan not required,mammals,,Endangered,03-Dec-15,,,,,,,,,Completed,Petrogale concinna canescens,Present,,,,,,,,,,,,,,,,,
4075330,Petrogale concinna concinna,Nabarlek (victoria River District),Petrogale concinna concinna,https://biodiversity.org.au/afd/taxa/67a0861b-0647-4a20-a7b3-2d3c1c2cc025,dr656,"[{'key': 'taxonID', 'value': '87605'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale concinna concinna'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2019-07-04'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Petrogale concinna concinna'}, {'key': 'Conservation  Advice', 'value': '04-Jul-19'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Northern  Territory', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",87605,Critically Endangered,Petrogale concinna concinna,2019-07-04,,Recovery Plan not required,mammals,,Critically Endangered,04-Jul-19,,,,,,,,,Completed,Petrogale concinna concinna,Endemic,,,,,,,,,,,,,,,,,
4075618,Petrogale concinna monastria,Nabarlek (kimberley),Petrogale concinna monastria,https://biodiversity.org.au/afd/taxa/99fe170f-b585-41c5-afda-ad071d58e0f3,dr656,"[{'key': 'taxonID', 'value': '87607'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale concinna monastria'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2015-12-03'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Petrogale concinna monastria'}, {'key': 'Conservation  Advice', 'value': '03-Dec-15'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Western  Australia', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",87607,Endangered,Petrogale concinna monastria,2015-12-03,,Recovery Plan not required,mammals,,Endangered,03-Dec-15,,Present,,,,,,,Completed,Petrogale concinna monastria,,,,,,,,,,,,,,,,,,
4074365,Petrogale lateralis centralis,Warru (central Australian Rock-wallaby),Petrogale lateralis centralis,https://biodiversity.org.au/afd/taxa/e932ad01-dfcb-4fbe-aa9c-ffeb5f5c8a0b,dr656,"[{'key': 'taxonID', 'value': '90831'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale lateralis centralis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '30-Jan-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Northern  Territory', 'value': 'Present'}, {'key': 'South  Australia', 'value': 'Present'}, {'key': 'Western  Australia', 'value': 'Present, Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",90831,Vulnerable,Petrogale lateralis centralis,2000-07-16,30-Jan-14,Recovery Plan required,mammals,,Vulnerable,,,"Present, Present",,,Present,,,,,,Present,,,,,,,,,,,,,,,,,
4074564,Petrogale lateralis hacketti,Recherche Black-footed Rock-wallaby,Petrogale lateralis hacketti,https://biodiversity.org.au/afd/taxa/a5c00d88-c3d9-4814-aed0-f72b2fd3d61a,dr656,"[{'key': 'taxonID', 'value': '66849'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale lateralis hacketti'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '30-Jan-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Western  Australia', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",66849,Vulnerable,Petrogale lateralis hacketti,2000-07-16,30-Jan-14,Recovery Plan required,mammals,,Vulnerable,,,Present,,,,,,,,,,,,,,,,,,,,,,,,,,
4074608,Petrogale lateralis kimberleyensis,Wiliji,Petrogale lateralis kimberleyensis,https://biodiversity.org.au/afd/taxa/bd954ec3-5a33-4339-9181-5599d34e7612,dr656,"[{'key': 'taxonID', 'value': '90832'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale lateralis kimberleyensis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2021-06-24'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Petrogale lateralis West Kimberley race'}, {'key': 'Conservation  Advice', 'value': '24-Jun-21'}, {'key': 'Recovery  Plan', 'value': '30-Jan-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Western  Australia', 'value': 'Endemic, Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",90832,Endangered,Petrogale lateralis kimberleyensis,2021-06-24,30-Jan-14,Recovery Plan required,mammals,,Endangered,24-Jun-21,,"Endemic, Present",,,,,,,Completed,Petrogale lateralis West Kimberley race,,,,,,,,,,,,,,,,,,
4074883,Petrogale lateralis lateralis,Black-footed Rock-wallaby,Petrogale lateralis lateralis,https://biodiversity.org.au/afd/taxa/386b592a-e73d-4260-8c3d-c6131d405f86,dr656,"[{'key': 'taxonID', 'value': '66647'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale lateralis lateralis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2016-12-07'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Petrogale lateralis lateralis'}, {'key': 'Conservation  Advice', 'value': '07-Dec-16'}, {'key': 'Recovery  Plan', 'value': '30-Jan-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Western  Australia', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",66647,Endangered,Petrogale lateralis lateralis,2016-12-07,30-Jan-14,Recovery Plan required,mammals,,Endangered,07-Dec-16,,Endemic,,,,,,,Completed,Petrogale lateralis lateralis,,,,,,,,,,,,,,,,,,
4074368,Petrogale penicillata,Brush-tailed Rock-wallaby,Petrogale penicillata,https://biodiversity.org.au/afd/taxa/7a7a2817-26e7-44bd-bb34-1dc9c1ed4d38,dr656,"[{'key': 'taxonID', 'value': '225'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale penicillata'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Finalised  Priority  Assessment  List', 'value': '30/10/2022'}, {'key': 'Listed  Name', 'value': 'Petrogale penicillata'}, {'key': 'Conservation  Advice', 'value': '23-Nov-21'}, {'key': 'Recovery  Plan', 'value': '10-Feb-12'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'iucn Red List', 'value': 'Vulnerable'}, {'key': 'iucn Red List Listed Names', 'value': 'Petrogale penicillata'}, {'key': 'Australian  Capital  Territory', 'value': 'Extinct'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'Victoria', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",225,Vulnerable,Petrogale penicillata,2000-07-16,10-Feb-12,Recovery Plan required,mammals,,Vulnerable,23-Nov-21,Present,,Vulnerable,Petrogale penicillata,,,Present,Present,30/10/2022,Petrogale penicillata,,,,,,,Extinct,,,,,,,,,,,
4074072,Petrogale persephone,Proserpine Rock-wallaby,Petrogale persephone,https://biodiversity.org.au/afd/taxa/11f1142d-30cc-4045-96dc-ebf85e48814c,dr656,"[{'key': 'taxonID', 'value': '226'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale persephone'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '29-Sep-21'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Petrogale persephone'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",226,Endangered,Petrogale persephone,2000-07-16,,Recovery Plan not required,mammals,,Endangered,29-Sep-21,Endemic,,Endangered,Petrogale persephone,,,,,,,,,,,,,,,,,,,,,,,,
4075401,Petrogale sharmani,Sharman's Rock Wallaby,Petrogale sharmani,https://biodiversity.org.au/afd/taxa/f418e89b-6d14-4518-899d-be5d584a75af,dr656,"[{'key': 'taxonID', 'value': '59281'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale sharmani'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2016-05-05'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Petrogale sharmani'}, {'key': 'Conservation  Advice', 'value': '05-May-16'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'iucn Red List', 'value': 'Vulnerable'}, {'key': 'iucn Red List Listed Names', 'value': 'Petrogale sharmani'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",59281,Vulnerable,Petrogale sharmani,2016-05-05,,Recovery Plan not required,mammals,,Vulnerable,05-May-16,Present,,Vulnerable,Petrogale sharmani,,,,,Completed,Petrogale sharmani,,,,,,,,,,,,,,,,,,
4075125,Petrogale xanthopus celeris,,Petrogale xanthopus celeris,https://biodiversity.org.au/afd/taxa/6c20d30b-19dd-48db-8e42-05df46c13cc7,dr656,"[{'key': 'taxonID', 'value': '87608'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale xanthopus celeris'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2016-05-05'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Petrogale xanthopus celeris'}, {'key': 'Conservation  Advice', 'value': '05-May-16'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",87608,Vulnerable,Petrogale xanthopus celeris,2016-05-05,,Recovery Plan not required,mammals,,Vulnerable,05-May-16,Present,,,,,,,,Completed,Petrogale xanthopus celeris,,,,,,,,,,,,,,,,,,
4074267,Petrogale xanthopus xanthopus,,Petrogale xanthopus xanthopus,https://biodiversity.org.au/afd/taxa/f47d4454-f95c-4086-908c-6cac6d330849,dr656,"[{'key': 'taxonID', 'value': '66646'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrogale xanthopus xanthopus'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '26-Mar-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'mammals'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'South  Australia', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",66646,Vulnerable,Petrogale xanthopus xanthopus,2000-07-16,,Recovery Plan not required,mammals,,Vulnerable,26-Mar-08,,,,,Present,,Present,,,,,,,,,,,,,,,,,,,,,
4073921,Petroica multicolor,Norfolk Island Robin,Petroica (Petroica) multicolor,https://biodiversity.org.au/afd/taxa/f46b25c5-cf0f-43f9-8e82-ab2d00da914a,dr656,"[{'key': 'taxonID', 'value': '604'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petroica multicolor'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Recovery  Plan', 'value': '28-Jul-10'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'birds'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Petroica multicolor'}, {'key': 'Norfolk  Island', 'value': 'Present, Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",604,Vulnerable,Petroica multicolor,2000-07-16,28-Jul-10,Recovery Plan required,birds,"Present, Endemic",Vulnerable,,,,Endangered,Petroica multicolor,,,,,,,,,,,,,,,,,,,,,,,,
4075633,Petrophile latericola,Laterite Petrophile,Petrophile latericola,https://id.biodiversity.org.au/node/apni/2910651,dr656,"[{'key': 'taxonID', 'value': '64532'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrophile latericola'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '16-Dec-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Endemic, Present, Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",64532,Endangered,Petrophile latericola,2000-07-16,,Recovery Plan not required,dicots (two seed leaves),,Endangered,16-Dec-08,,"Endemic, Present, Endemic",,,,,,,,,,,,,,,,,,,,,,,,,,
4075136,Petrophile nivea,,Petrophile nivea,https://id.biodiversity.org.au/node/apni/2898231,dr656,"[{'key': 'taxonID', 'value': '75847'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Petrophile nivea'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2018-05-11'}, {'key': 'Finalised  Priority  Assessment  List', 'value': 'Completed'}, {'key': 'Listed  Name', 'value': 'Petrophile nivea'}, {'key': 'Conservation  Advice', 'value': '11-May-18'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'dicots (two seed leaves)'}, {'key': 'Western  Australia', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",75847,Vulnerable,Petrophile nivea,2018-05-11,,Recovery Plan not required,dicots (two seed leaves),,Vulnerable,11-May-18,,Present,,,,,,,Completed,Petrophile nivea,,,,,,,,,,,,,,,,,,
4074851,Pezoporus flaviventris,Kyloring,Pezoporus flaviventris,https://biodiversity.org.au/afd/taxa/bfeb0f1a-5581-4034-ba30-e330fe233af6,dr656,"[{'key': 'taxonID', 'value': '84650'}, {'key': 'status', 'value': 'Critically Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Pezoporus flaviventris'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2013-05-14'}, {'key': 'Conservation  Advice', 'value': '14-May-13'}, {'key': 'Recovery  Plan', 'value': '21-Oct-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan required'}, {'key': 'Taxon  Group', 'value': 'birds'}, {'key': 'Western  Australia', 'value': 'Endemic, Endemic'}, {'key': 'sourceStatus', 'value': 'Critically Endangered'}]",84650,Critically Endangered,Pezoporus flaviventris,2013-05-14,21-Oct-14,Recovery Plan required,birds,,Critically Endangered,14-May-13,,"Endemic, Endemic",,,,,,,,,,,,,,,,,,,,,,,,,,
4074821,Pezoporus occidentalis,Night Parrot,Pezoporus occidentalis,https://biodiversity.org.au/afd/taxa/c630f3b0-528a-4686-a2a1-73113135f214,dr656,"[{'key': 'taxonID', 'value': '59350'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Pezoporus occidentalis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Finalised  Priority  Assessment  List', 'value': '30/10/2022'}, {'key': 'Listed  Name', 'value': 'Pezoporus occidentalis'}, {'key': 'Conservation  Advice', 'value': '15-Jul-16'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'birds'}, {'key': 'iucn Red List', 'value': 'Endangered'}, {'key': 'iucn Red List Listed Names', 'value': 'Pezoporus occidentalis'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'Northern  Territory', 'value': 'Present'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'South  Australia', 'value': 'Present'}, {'key': 'Western  Australia', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",59350,Endangered,Pezoporus occidentalis,2000-07-16,,Recovery Plan not required,birds,,Endangered,15-Jul-16,Present,Present,Endangered,Pezoporus occidentalis,Present,,Present,,30/10/2022,Pezoporus occidentalis,Present,,,,,,,,,,,,,,,,,
4075596,Phaethon lepturus fulvus,,Phaethon lepturus fulvus,https://biodiversity.org.au/afd/taxa/d8f05749-250c-4942-865e-323971c85c39,dr656,"[{'key': 'taxonID', 'value': '26021'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phaethon lepturus fulvus'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2014-11-06'}, {'key': 'Marine  Status', 'value': 'Listed'}, {'key': 'Listed  Name  Marine', 'value': 'Phaethon lepturus fulvus'}, {'key': 'Finalised  Priority  Assessment  List', 'value': '30/10/2022, Completed'}, {'key': 'Listed  Name', 'value': 'Phaethon lepturus fulvus, Phaethon lepturus fulvus'}, {'key': 'Conservation  Advice', 'value': '06-Nov-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'birds'}, {'key': 'Christmas  Island', 'value': 'Endemic'}, {'key': 'Commonwealth  Marine  Area', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",26021,Endangered,Phaethon lepturus fulvus,2014-11-06,,Recovery Plan not required,birds,,Endangered,06-Nov-14,,,,,,,,,"30/10/2022, Completed","Phaethon lepturus fulvus, Phaethon lepturus fulvus",,Endemic,Listed,Phaethon lepturus fulvus,,Present,,,,,,,,,,,,
4075578,Phaius australis,Southern Swamp Orchid,Phaius australis,https://id.biodiversity.org.au/taxon/apni/51407850,dr656,"[{'key': 'taxonID', 'value': '5872'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phaius australis'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '29-Apr-14'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'monocots (single seed leaf)'}, {'key': 'New  South  Wales', 'value': 'Present'}, {'key': 'Queensland', 'value': 'Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",5872,Endangered,Phaius australis,2000-07-16,,Recovery Plan not required,monocots (single seed leaf),,Endangered,29-Apr-14,Present,,,,,,Present,,,,,,,,,,,,,,,,,,,,,
4075097,Phaius bernaysii,Yellow Swamp-orchid,Phaius bernaysii,https://id.biodiversity.org.au/taxon/apni/51407852,dr656,"[{'key': 'taxonID', 'value': '4918'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phaius bernaysii'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '16-Dec-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'monocots (single seed leaf)'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",4918,Endangered,Phaius bernaysii,2000-07-16,,Recovery Plan not required,monocots (single seed leaf),,Endangered,16-Dec-08,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074286,Phaius pictus,,Phaius pictus,https://id.biodiversity.org.au/taxon/apni/51407854,dr656,"[{'key': 'taxonID', 'value': '22564'}, {'key': 'status', 'value': 'Vulnerable'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phaius pictus'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '16-Dec-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'monocots (single seed leaf)'}, {'key': 'Queensland', 'value': 'Endemic'}, {'key': 'sourceStatus', 'value': 'Vulnerable'}]",22564,Vulnerable,Phaius pictus,2000-07-16,,Recovery Plan not required,monocots (single seed leaf),,Vulnerable,16-Dec-08,Endemic,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075088,Phalaenopsis rosenstromii,Native Moth Orchid,Phalaenopsis rosenstromii,https://id.biodiversity.org.au/taxon/apni/51407858,dr656,"[{'key': 'taxonID', 'value': '15984'}, {'key': 'status', 'value': 'Endangered'}, {'key': 'Threatened  Species  Listed  Name', 'value': 'Phalaenopsis amabilis subsp. rosenstromii'}, {'key': 'Threatened  Species  Date  Effective', 'value': '2000-07-16'}, {'key': 'Conservation  Advice', 'value': '16-Dec-08'}, {'key': 'Recovery  Plan  Decisions', 'value': 'Recovery Plan not required'}, {'key': 'Taxon  Group', 'value': 'monocots (single seed leaf)'}, {'key': 'Queensland', 'value': 'Endemic, Present, Present'}, {'key': 'sourceStatus', 'value': 'Endangered'}]",15984,Endangered,Phalaenopsis amabilis subsp. rosenstromii,2000-07-16,,Recovery Plan not required,monocots (single seed leaf),,Endangered,16-Dec-08,"Endemic, Present, Present",,,,,,,,,,,,,,,,,,,,,,,,,,,
