id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,sourceOrigin,scientificNameAuthorship,sourceStatus,epbcStatus,status
4241718,Onchotelson brevicaudatus ,Isopod (great Lake & Shannon Lagoon),Onchotelson brevicaudatus,https://biodiversity.org.au/afd/taxa/5fc3fd7e-344d-43c7-bd46-3b5ba9cbd747,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Smith'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Smith,r,,Rare
4241792,Onchotelson spatulatus ,Isopod (great Lake),Onchotelson spatulatus,https://biodiversity.org.au/afd/taxa/cde65607-2a85-4ca8-9df0-8767dce809fa,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Nicholls'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Nicholls,e,,Endangered
4241583,Oreisplanus munionga larana ,,Oreisplanus munionga larana,https://biodiversity.org.au/afd/taxa/c3775945-20cd-47e9-ba8a-fdebaaa621ea,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Olliff'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Endangered'}]",end,Olliff,e,VU,Endangered
4241890,Oreixenica ptunarra ,Ptunarra Xenica,Oreixenica ptunarra,https://biodiversity.org.au/afd/taxa/6fd872f3-3bea-49c8-b054-4304924554b0,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Couchman'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Couchman,e,EN,Endangered
4241785,Orphninotrichia maculata ,Caddis Fly (wedge River),Orphninotrichia maculata,https://biodiversity.org.au/afd/taxa/406be4d8-f7d0-40c0-ab97-acb4a482f12a,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Mosley'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Mosley,r,,Rare
4242114,Orthotrichia adornata ,Caddis Fly (derwent River),Orthotrichia adornata,https://biodiversity.org.au/afd/taxa/61c71240-4398-4b27-9755-6bbc320d55d0,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Wells'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Wells,r,,Rare
4241542,Oxyethira mienica ,Caddis Fly (ouse River),Oxyethira (Trichoglene) mienica,https://biodiversity.org.au/afd/taxa/975008be-c8ac-4e2d-bb44-e0512e387f89,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Wells'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Wells,r,,Rare
4241746,Parvotettix rangaensis ,Cave Cricket,Parvotettix rangaensis,https://biodiversity.org.au/afd/taxa/302c9334-dd52-4f12-be3c-a68d69ba04b8,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Richards'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Richards,r,,Rare
4241832,Parvotettix whinrayi ,Whinray's Cave Cricket,Parvotettix whinrayi,https://biodiversity.org.au/afd/taxa/af21944e-125a-4e9c-aca1-2113dae7cf06,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Richards'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Richards,r,,Rare
4241887,Parvulastra vivipara ,Tasmanian Live-bearing Seastar,Parvulastra vivipara,https://biodiversity.org.au/afd/taxa/ef8cbfc1-545b-4e8c-9845-ec2938bc7960,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Dartnall)'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",end,(Dartnall),v,VU,Vulnerable
4241905,Pasmaditta jungermanniae ,Cataract Gorge Pinhead Snail,Pasmaditta jungermanniae,https://biodiversity.org.au/afd/taxa/e4e3de6d-f2c1-4ca6-8d99-3b8c6880824f,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Petterd'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",end,Petterd,v,,Vulnerable
4242123,Patiriella littoralis,Derwent River Seastar,Patiriella littoralis,ALA_DR654_153,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Dartnell)'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",end,(Dartnell),e,CR,Endangered
4241565,Phrantela annamurrayae ,Hydrobiid Snail,Phrantela annamurrayae,https://biodiversity.org.au/afd/taxa/38a2db9b-ce70-45b6-b06e-31835f351c1f,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ponder & Clark,r,,Rare
4241526,Phrantela conica ,Hydrobiid Snail,Phrantela conica,https://biodiversity.org.au/afd/taxa/2ecb63c5-7388-4460-9368-68fba5ab91f2,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ponder & Clark,r,,Rare
4241757,Phrantela marginata ,Hydrobiid Snail,Phrantela marginata,https://biodiversity.org.au/afd/taxa/efd144bd-ad1a-445f-9f79-3f8b0d2a06c1,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Petterd'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Petterd,r,,Rare
4242195,Phrantela pupiformis ,Hydrobiid Snail,Phrantela pupiformis,https://biodiversity.org.au/afd/taxa/2801b920-81df-4b0b-913b-13ce49f4207b,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ponder & Clark'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ponder & Clark,r,,Rare
4241580,Plesiothele fentoni ,Lake Fenton Trapdoor Spider,Plesiothele fentoni,https://biodiversity.org.au/afd/taxa/269fcc33-2050-4066-8631-381a3a0dc90d,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Hickman'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Hickman,e,,Endangered
4241654,Pseudalmenus chlorinda myrsilus,,Pseudalmenus chlorinda myrsilus,https://biodiversity.org.au/afd/taxa/ba889b75-c684-48fc-b332-3683e5ff0731,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Couchman'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Couchman,r,,Rare
4241537,Pseudotyrannochthonius typhlus ,Cave Pseudoscorpion (mole Creek),Pseudotyrannochthonius typhlus,https://biodiversity.org.au/afd/taxa/9264c535-9d87-486e-a8a7-97ee89b77dd3,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Dartnall'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Dartnall,r,,Rare
4241795,Ramiheithrus kocinus ,Caddis Fly (corinna),Ramiheithrus kocinus,https://biodiversity.org.au/afd/taxa/7de16a54-f088-48b1-a31c-e46641ade8be,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Neboiss'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Neboiss,r,,Rare
4242105,Schayera baiulus,Schayer's Grasshopper,Schayera baiulus,https://biodiversity.org.au/afd/taxa/309a1f18-53b8-48dd-893f-387ec7ffe8a8,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Erichson'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Erichson,e,,Endangered
4241531,Smilasterias tasmaniae ,Bruny Island Seastar,Smilasterias tasmaniae,https://biodiversity.org.au/afd/taxa/7b9df765-157d-48b6-89c1-3f3020291064,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': ""O'Loughlin and O'Hara""}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,O'Loughlin and O'Hara,e,,Endangered
4241581,Stenopsychodes lineata ,Caddis Fly (bluff Hill Creek),Stenopsychodes lineata,https://biodiversity.org.au/afd/taxa/c2f24ba6-32e9-4cb9-8857-69da8e944f23,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Neboiss'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Neboiss,r,,Rare
4241514,Tasimia drepana ,Caddis Fly (huon & Picton Rivers),Tasimia drepana,https://biodiversity.org.au/afd/taxa/7518e755-69e0-4153-a0ee-9440e618121e,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Neboiss'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Neboiss,r,,Rare
4241883,Taskiria mccubbini ,Caddis Fly (lake Pedder),Taskiria mccubbini,https://biodiversity.org.au/afd/taxa/f417435f-c735-40c9-998e-b66925e860c6,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Neboiss'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Neboiss,e,,Endangered
4241584,Taskiropsyche lacustris ,Caddis Fly (lake Pedder),Taskiropsyche lacustris,https://biodiversity.org.au/afd/taxa/e59f6a4f-93ae-4cf4-bf14-afa2795a46b6,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Neboiss'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",end,Neboiss,e,,Endangered
4241562,Tasmanipatus barretti ,Giant Velvet Worm,Tasmanipatus barretti,https://biodiversity.org.au/afd/taxa/4c5230df-19fc-4628-906d-717e7386be08,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Ruhberg'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Ruhberg,r,,Rare
4241906,Tasmanotrechus cockerilli ,Cave Beetle (mole Creek),Tasmanotrechus cockerilli,https://biodiversity.org.au/afd/taxa/3f1857bd-faca-4302-9437-bb8dd39e8728,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Moore'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Moore,r,,Rare
4242061,Tasniphargus tyleri ,Amphipod (great Lake),Tasniphargus tyleri,https://biodiversity.org.au/afd/taxa/f5e1c881-a22a-4ab1-8fb5-481fcbac3f35,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Williams & Barnard'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Williams & Barnard,r,,Rare
4241782,Theclinesthes serpentata lavara,Chequered Blue,Theclinesthes serpentata lavara,ALA_DR654_111,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Herrich-Schäffer)'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,(Herrich-Schäffer),r,,Rare
4241741,Uramphisopus pearsoni ,Isopod (great Lake),Uramphisopus pearsoni,https://biodiversity.org.au/afd/taxa/80a33c91-ad51-4ff0-a5e2-285ba109ce06,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Nicholls'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",end,Nicholls,r,,Rare
4241509,Acanthiza pusilla archibaldi,King Island Brown Thornbill,Acanthiza pusilla archibaldi,ALA_DR654_159,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Mathews'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Mathews,e,EN,Endangered
4242182,Acanthornis magna greeniana,,Acanthornis magna greeniana,https://biodiversity.org.au/afd/taxa/6d74feb3-5a52-468e-851a-14de78223598,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Schodde & Mason'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",end,Schodde & Mason,e,CR,Endangered
4242151,Accipiter novaehollandiae ,New Holland Goshawk,Accipiter (Leucospiza) novaehollandiae,https://biodiversity.org.au/afd/taxa/39c42e71-6196-48d9-abef-80262296ef8f,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gmelin'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'status', 'value': 'Endangered'}]",,Gmelin,e,,Endangered
4242000,Antechinus vandycki,Tasman Peninsula Dusky Antechinus,Antechinus vandycki,https://biodiversity.org.au/afd/taxa/44d995da-7d20-4290-969c-ac8db37ed073,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Baker, Mutton, Mason & Gray'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'status', 'value': 'Vulnerable'}]",end,"Baker, Mutton, Mason & Gray",v,,Vulnerable
4241937,Aquila audax fleayi ,,Aquila (Uroaetus) audax fleayi,https://biodiversity.org.au/afd/taxa/ac93f7f0-0686-4589-801a-5832378cb7c1,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Latham'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,Latham,e,EN,Endangered
4241533,Arctocephalus forsteri ,New Zealand Fur Seal,Arctocephalus forsteri,https://biodiversity.org.au/afd/taxa/228103e0-89a0-427d-b82c-c89d494f3611,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Lesson'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'status', 'value': 'Rare'}]",,Lesson,r,,Rare
4242027,Arctocephalus tropicalis,Subantarctic Fur Seal,Arctocephalus tropicalis,https://biodiversity.org.au/afd/taxa/69ad4103-0ffd-4588-99d7-19c6123ff026,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Gray'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",,Gray,e,EN,Endangered
4242199,Balaenoptera borealis,Sei Whale,Balaenoptera borealis,https://biodiversity.org.au/afd/taxa/52459c12-65e4-4cc7-8f8e-902dba2783d2,dr654,"[{'key': 'sourceOrigin', 'value': 'mig'}, {'key': 'scientificNameAuthorship', 'value': 'Lesson'}, {'key': 'epbcStatus', 'value': 'VU'}]",mig,Lesson,,VU,
4241754,Balaenoptera musculus,Blue Whale,Balaenoptera musculus,https://biodiversity.org.au/afd/taxa/d38b60a3-b004-48cd-80b1-862c61952963,dr654,"[{'key': 'sourceOrigin', 'value': 'mig'}, {'key': 'scientificNameAuthorship', 'value': 'Linnaeus'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",mig,Linnaeus,e,EN,Endangered
4242186,Balaenoptera physalus,Fin Whale,Balaenoptera physalus,https://biodiversity.org.au/afd/taxa/3a11b3c7-0b7f-4f86-ba52-08c138fccf21,dr654,"[{'key': 'sourceOrigin', 'value': 'mig'}, {'key': 'scientificNameAuthorship', 'value': 'Linnaeus'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",mig,Linnaeus,v,VU,Vulnerable
4242056,Botaurus poiciloptilus,Australasian Bittern,Botaurus poiciloptilus,https://biodiversity.org.au/afd/taxa/dba78701-cae9-4afb-a41a-6697c52c5e34,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Wagler)'}, {'key': 'epbcStatus', 'value': 'EN'}]",,(Wagler),,EN,
4241972,Brachiopsilus dianthus,Pink Handfish,Brachiopsilus dianthus,https://biodiversity.org.au/afd/taxa/911a4ca3-2c7d-4b16-a7a8-a8c603bdb50f,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Last and Gledhill, Fish'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",end,"Last and Gledhill, Fish",e,EN,Endangered
4241989,Brachionichthys hirsutus,Spotted Handfish,Brachionichthys hirsutus,https://biodiversity.org.au/afd/taxa/fa0c82af-92b0-4988-82f5-c0a261ac6fb5,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Lacepede'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Endangered'}]",end,Lacepede,e,CR,Endangered
4241954,Brachiopsilus ziebelli,Ziebell's Handfish,Brachiopsilus ziebelli,https://biodiversity.org.au/afd/taxa/272d7820-32ff-42c0-b8c7-e5b502c81dbc,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': 'Last & Gledhill'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Endangered'}]",end,Last & Gledhill,e,VU,Endangered
4241961,Calidris canutus,Red Knot,Calidris (Calidris) canutus,https://biodiversity.org.au/afd/taxa/e2b8086f-fb5a-41ac-9003-d9aed827dfe3,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Linnaeus)'}, {'key': 'epbcStatus', 'value': 'EN'}]",,(Linnaeus),,EN,
4241563,Calidris ferruginea,Curlew Sandpiper,Calidris (Erolia) ferruginea,https://biodiversity.org.au/afd/taxa/e6ea1087-ce34-4cf8-be85-546a9d732965,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Pontoppidan)'}, {'key': 'epbcStatus', 'value': 'CR'}]",,(Pontoppidan),,CR,
4241530,Calidris tenuirostris,Great Knot,Calidris (Calidris) tenuirostris,https://biodiversity.org.au/afd/taxa/3e9c17c9-270f-4a74-9ed8-7ccabd575be9,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Horsfield)'}, {'key': 'epbcStatus', 'value': 'CR'}]",,(Horsfield),,CR,
4241924,Carcharodon carcharias,Great White Shark,Carcharodon carcharias,https://biodiversity.org.au/afd/taxa/f308a791-3721-4010-87ec-a61868b6ab79,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Linnaeus'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,Linnaeus,v,VU,Vulnerable
4241968,Caretta caretta ,Loggerhead Turtle,Caretta caretta,https://biodiversity.org.au/afd/taxa/910b27e8-19c3-4194-b55a-fd95a80ccdf9,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Linnaeus'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",,Linnaeus,e,EN,Endangered
4241699,Carinascincus palfreymani,Red-throated Skink,Carinascincus palfreymani,https://biodiversity.org.au/afd/taxa/67926348-cdf6-472d-8d78-a9a0b17ee105,dr654,"[{'key': 'sourceOrigin', 'value': 'end'}, {'key': 'scientificNameAuthorship', 'value': '(Rawlinson)'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Endangered'}]",end,(Rawlinson),e,VU,Endangered
4242155,Centrophorus harrissoni,Dumb Gulper Shark,Centrophorus harrissoni,https://biodiversity.org.au/afd/taxa/875d23a7-fc90-4880-b623-e0c257b80e0b,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'McCulloch'}, {'key': 'epbcStatus', 'value': 'CD'}]",,McCulloch,,CD,
4241815,Centrophorus zeehaani,Southern Dogfish,Centrophorus zeehaani,https://biodiversity.org.au/afd/taxa/3ab20e18-2e2a-4397-ad90-569ddc4a1377,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'White, Ebert & Compagno'}, {'key': 'epbcStatus', 'value': 'CD'}]",,"White, Ebert & Compagno",,CD,
4241873,Ceyx azureus diemenensis,,Ceyx azureus diemenensis,https://biodiversity.org.au/afd/taxa/7584b629-9971-4709-98d9-851477a25613,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Gould)'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': 'Endangered'}]",,(Gould),e,EN,Endangered
4241894,Charadrius leschenaultii,Greater Sand Plover,Charadrius (Charadrius) leschenaultii,https://biodiversity.org.au/afd/taxa/9aeef589-2845-4876-a57b-b62fcbc49275,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Lesson'}, {'key': 'epbcStatus', 'value': 'VU'}]",,Lesson,,VU,
4241926,Charadrius mongolus,Lesser Sand Plover,Charadrius (Charadrius) mongolus mongolus,https://biodiversity.org.au/afd/taxa/bc2f1f65-2844-4e3c-a07e-b60717967b78,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Pallas'}, {'key': 'epbcStatus', 'value': 'EN'}]",,Pallas,,EN,
4242062,Chelonia mydas ,Green Turtle,Chelonia mydas,https://biodiversity.org.au/afd/taxa/2d605472-979b-49b4-aed3-03a384e9f706,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Linnaeus'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,Linnaeus,v,VU,Vulnerable
4242124,Cyanoramphus novaezelandiae erythrotis ,Macquarie Island Parakeet,Cyanoramphus novaezelandiae erythrotis,https://biodiversity.org.au/afd/taxa/0f0a9c3c-9097-4749-9427-ecbf937d1038,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Wagler'}, {'key': 'sourceStatus', 'value': 'x'}, {'key': 'epbcStatus', 'value': 'EX'}, {'key': 'status', 'value': 'Presumed Extinct'}]",,Wagler,x,EX,Presumed Extinct
4242065,Dasyurus maculatus maculatus,Spot-tailed Quoll,Dasyurus maculatus maculatus,https://biodiversity.org.au/afd/taxa/a4ef7496-ba95-481c-b3a5-a6ed66f37394,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Kerr)'}, {'key': 'sourceStatus', 'value': 'r'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Rare'}]",,(Kerr),r,VU,Rare
4241835,Dasyurus viverrinus,Eastern Quoll,Dasyurus viverrinus,https://biodiversity.org.au/afd/taxa/52149285-a12a-4085-a285-b41af5ba3ce3,dr654,"[{'key': 'scientificNameAuthorship', 'value': '(Shaw)'}, {'key': 'epbcStatus', 'value': 'EN'}]",,(Shaw),,EN,
4241636,Dermochelys coriacea,Leatherback Turtle,Dermochelys coriacea,https://biodiversity.org.au/afd/taxa/9b31383c-4745-4b8f-a3bd-8b9e91619e47,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Linnaeus'}, {'key': 'sourceStatus', 'value': 'v'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': 'Vulnerable'}]",,Linnaeus,v,VU,Vulnerable
4241553,Diomedea amsterdamensis,Amsterdam Albatross,Diomedea amsterdamensis,https://biodiversity.org.au/afd/taxa/1f08fd83-fc74-4a7b-b456-d4cb29027991,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Roux, Jouventin, Mougin, Stahl & Weimerskirch'}, {'key': 'sourceStatus', 'value': '*'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': '*'}]",,"Roux, Jouventin, Mougin, Stahl & Weimerskirch",*,EN,*
4241573,Diomedea antipodensis,Antipodean Albatross,Diomedea antipodensis,https://biodiversity.org.au/afd/taxa/6af89afc-7ac2-48ef-90cc-cd1026150087,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Robertson & Warham'}, {'key': 'sourceStatus', 'value': '*'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': '*'}]",,Robertson & Warham,*,VU,*
4242086,Diomedea antipodensis gibsoni,Gibson's Albatross,Diomedea antipodensis gibsoni,https://biodiversity.org.au/afd/taxa/d483ac45-e8c0-4d0e-96ad-7a0c4935ae60,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Robertson & Warham'}, {'key': 'sourceStatus', 'value': '*'}, {'key': 'epbcStatus', 'value': 'VU'}, {'key': 'status', 'value': '*'}]",,Robertson & Warham,*,VU,*
4241715,Diomedea epomophora (sensu stricto),Southern Royal Albatross,Diomedea epomophora,https://biodiversity.org.au/afd/taxa/2c982d88-e796-46bf-91f6-479fcfa3a310,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Lesson'}, {'key': 'epbcStatus', 'value': 'VU'}]",,Lesson,,VU,
4242202,Diomedea exulans,Wandering Albatross,Diomedea exulans,https://biodiversity.org.au/afd/taxa/a09b788e-7c35-4b61-9081-1612edc823ab,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Linnaeus'}, {'key': 'sourceStatus', 'value': 'e'}, {'key': 'epbcStatus', 'value': 'VU (sensu lato)'}, {'key': 'status', 'value': 'Endangered'}]",,Linnaeus,e,VU (sensu lato),Endangered
4241993,Diomedea dabbenena,Tristan Albatross,Diomedea dabbenena,https://biodiversity.org.au/afd/taxa/73aa150b-bb98-41c0-848b-28e89466394d,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Matthews'}, {'key': 'sourceStatus', 'value': '*'}, {'key': 'epbcStatus', 'value': 'EN'}, {'key': 'status', 'value': '*'}]",,Matthews,*,EN,*
4242128,Diomedea sanfordi,Northern Royal Albatross,Diomedea sanfordi,https://biodiversity.org.au/afd/taxa/bc1d9d6f-7680-4594-8f65-ce4a21adcf0d,dr654,"[{'key': 'scientificNameAuthorship', 'value': 'Murphy'}, {'key': 'epbcStatus', 'value': 'EN'}]",,Murphy,,EN,
