dcterms_rightsHolder,dcterms_rights,dcterms_language,dcterms_type,dcterms_modified,dcterms_available,speciesID,taxonRank,kingdomID,kingdom,classID,class,orderID,order,familyID,family,sortOrder,genusID,genus,parentSpeciesID,specificEpithet,infraspecificEpithet,scientificNameAuthorship,scientificNameID,speciesCode_Synonym,scientificName,scientificNameHTML,vernacularName,otherVernacularNames,taxonID,currentScientificNameCode,currentScientificName,currentVernacularName,isCurrent,generalTypeID,generalType,establishmentMeans,primaryGrowthForm,primaryGrowthFormGroup,secondaryGrowthForms,secondaryGrowthFormGroups,stateConservation,protectedInNSW,sensitivityClass,TSProfileID,countryConservation,highThreatWeed,widelyCultivatedNativeSpecies,CAMBA,JAMBA,ROKAMBA,status
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:34:44.33+11:00,1995-12-15T13:18:19+11:00,4256,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13052,2641.0,Eucalyptus,4256.0,imlayensis,,Crisp & Brooker,4256,4106,Eucalyptus imlayensis,<em>Eucalyptus imlayensis</em>,Imlay Mallee,,4256,4106,Eucalyptus imlayensis,Imlay Mallee,true,176.0,Mallees,"Alive in NSW, Native",Mallee tree,Tree (TG),Mallee shrub,Shrub (SG),Critically Endangered,false,Category 3,10296.0,Endangered,,,false,false,false,Critically Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:42:57.463+11:00,1995-12-15T13:18:27+11:00,4279,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16337,3416.0,Persoonia,4279.0,glaucescens,,Sieber ex Spreng.,4279,7677,Persoonia glaucescens,<em>Persoonia glaucescens</em>,Mittagong Geebung,,4279,7677,Persoonia glaucescens,Mittagong Geebung,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,true,Not Sensitive,10593.0,Vulnerable,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2011-11-11T11:23:03+11:00,1995-12-15T13:18:30+11:00,4288,Species,139,Plantae,38,Flora,137,Flora,344,Eriocaulaceae,9725,2622.0,Eriocaulon,4288.0,australasicum,,(F. Muell.) Korn.,4288,2667,Eriocaulon australasicum,<em>Eriocaulon australasicum</em>,Austral Pipewort,,4288,2667,Eriocaulon australasicum,Austral Pipewort,true,174.0,Herbs and Forbs,"Alive in NSW, Native",,,,,Endangered,false,Not Sensitive,10276.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:35:22.03+11:00,1995-12-15T13:18:36+11:00,4303,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13572,4006.0,Uromyrtus,4303.0,australis,,A.J. Scott,4303,4298,Uromyrtus australis,<em>Uromyrtus australis</em>,Peach Myrtle,,4303,4298,Uromyrtus australis,Peach Myrtle,true,185.0,Trees,"Alive in NSW, Native",Shrub,Shrub (SG),Tree,Tree (TG),Endangered,false,Not Sensitive,10825.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:30:08.18+11:00,1995-12-15T13:18:42+11:00,4323,Species,139,Plantae,38,Flora,137,Flora,226,Ebenaceae,9484,2508.0,Diospyros,4323.0,mabacea,,(F. Muell.) F. Muell.,4323,2564,Diospyros mabacea,<em>Diospyros mabacea</em>,Red-fruited Ebony,,4323,2564,Diospyros mabacea,Red-fruited Ebony,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Endangered,false,Not Sensitive,10227.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:30:30.933+11:00,1995-12-15T13:18:43+11:00,4324,Species,139,Plantae,38,Flora,137,Flora,344,Eriocaulaceae,9727,2622.0,Eriocaulon,4324.0,carsonii,,F. Muell.,4324,2669,Eriocaulon carsonii,<em>Eriocaulon carsonii</em>,Salt Pipewort,,4324,2669,Eriocaulon carsonii,Salt Pipewort,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Rush,Grass & grasslike (GG),,,Endangered,false,Not Sensitive,10277.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:36:32.86+11:00,1995-12-15T13:18:54+11:00,4350,Species,139,Plantae,38,Flora,137,Flora,159,Poaceae,15160,2481.0,Dichanthium,4350.0,setosum,,S.T. Blake,4350,4895,Dichanthium setosum,<em>Dichanthium setosum</em>,Bluegrass,,4350,4895,Dichanthium setosum,Bluegrass,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Tussock Grass,Grass & grasslike (GG),,,Vulnerable,false,Not Sensitive,10221.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:39:52.523+11:00,1995-12-15T13:18:57+11:00,4356,Species,139,Plantae,38,Flora,137,Flora,330,Winteraceae,18184,3876.0,Tasmannia,4356.0,purpurascens,,(Vick.) A.C. Smith,4356,6292,Tasmannia purpurascens,<em>Tasmannia purpurascens</em>,Broad-leaved Pepperbush,,4356,6292,Tasmannia purpurascens,Broad-leaved Pepperbush,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10797.0,Not Listed,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:23:27.313+11:00,1995-12-15T13:18:57+11:00,4358,Species,139,Plantae,38,Flora,137,Flora,220,Apocynaceae,6229,3153.0,Marsdenia,4358.0,longiloba,,Benth.,4358,1233,Marsdenia longiloba,<em>Marsdenia longiloba</em>,Slender Marsdenia,,4358,1233,Marsdenia longiloba,Slender Marsdenia,true,170.0,Epiphytes and Climbers,"Alive in NSW, Native",Vine,Other (OG),,,Endangered,false,Not Sensitive,10507.0,Vulnerable,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:31:10.98+11:00,1995-12-15T13:19:00+11:00,4366,Species,139,Plantae,38,Flora,137,Flora,421,Fabaceae (Faboideae),10272,2929.0,Indigofera,4366.0,efoliata,,F. Muell.,4366,2886,Indigofera efoliata,<em>Indigofera efoliata</em>,Leafless Indigo,,4366,2886,Indigofera efoliata,Leafless Indigo,true,184.0,Shrubs,"Alive in NSW, Native",Forb,Forb (FG),Shrub,Shrub (SG),Endangered,false,Category 3,10429.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2021-11-23T11:14:44.16+11:00,1995-12-15T13:19:01+11:00,4369,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13529,3642.0,Rhodamnia,4369.0,maideniana,,C.T.White,4369,4282,Rhodamnia maideniana,<em>Rhodamnia maideniana</em>,Smooth Scrub Turpentine,,4369,4282,Rhodamnia maideniana,Smooth Scrub Turpentine,true,,,"Alive in NSW, Native",Shrub,Shrub (SG),,,Critically Endangered,false,Not Sensitive,20377.0,Not Listed,,,false,false,false,Critically Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:32:44.857+11:00,1995-12-15T13:19:07+11:00,4385,Species,139,Plantae,38,Flora,137,Flora,158,Lauraceae,11987,2600.0,Endiandra,4385.0,hayesii,,Kosterm.,4385,3491,Endiandra hayesii,<em>Endiandra hayesii</em>,Rusty Rose Walnut,,4385,3491,Endiandra hayesii,Rusty Rose Walnut,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Vulnerable,false,Not Sensitive,10270.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:38:07.473+11:00,1995-12-15T13:19:09+11:00,4391,Species,139,Plantae,38,Flora,137,Flora,431,Fabaceae (Mimosoideae),10740,1793.0,Acacia,4391.0,courtii,,Tind. & Herscovitch,4391,555,Acacia courtii,<em>Acacia courtii</em>,North Brother Wattle,,4391,555,Acacia courtii,North Brother Wattle,true,184.0,Shrubs,"Alive in NSW, Native",Tree,Tree (TG),Shrub,Shrub (SG),Vulnerable,false,Not Sensitive,10011.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:39:28.693+11:00,1995-12-15T13:19:11+11:00,4397,Species,139,Plantae,38,Flora,137,Flora,315,Symplocaceae,17855,3859.0,Symplocos,4397.0,baeuerlenii,,R. Baker,4397,6163,Symplocos baeuerlenii,<em>Symplocos baeuerlenii</em>,Small-leaved Hazelwood,,4397,6163,Symplocos baeuerlenii,Small-leaved Hazelwood,true,184.0,Shrubs,"Alive in NSW, Native",Tree,Tree (TG),Shrub,Shrub (SG),Vulnerable,false,Not Sensitive,10790.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:37:45.58+11:00,1995-12-15T13:19:13+11:00,4403,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16273,2800.0,Hakea,4403.0,pulvinifera,,L. Johnson,4403,5422,Hakea pulvinifera,<em>Hakea pulvinifera</em>,Lake Keepit Hakea,,4403,5422,Hakea pulvinifera,Lake Keepit Hakea,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Category 2,10390.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:39:38.77+11:00,1995-12-15T13:19:14+11:00,4405,Species,139,Plantae,38,Flora,137,Flora,212,Tiliaceae,17955,2355.0,Corchorus,4405.0,cunninghamii,,F. Muell.,4405,6198,Corchorus cunninghamii,<em>Corchorus cunninghamii</em>,Native Jute,,4405,6198,Corchorus cunninghamii,Native Jute,true,184.0,Shrubs,"Alive in NSW, Native",Forb,Forb (FG),Shrub,Shrub (SG),Endangered,false,Not Sensitive,10177.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:30:16.463+11:00,1995-12-15T13:19:22+11:00,4430,Species,139,Plantae,38,Flora,137,Flora,302,Ericaceae,9580,2607.0,Epacris,4430.0,hamiltonii,,Maiden & E. Betche,4430,2596,Epacris hamiltonii,<em>Epacris hamiltonii</em>,,,4430,2596,Epacris hamiltonii,,true,184.0,Shrubs,"Alive in NSW, Native",Heath shrub,Shrub (SG),Shrub,Shrub (SG),Endangered,false,Not Sensitive,10272.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:41:07.617+11:00,1995-12-15T13:19:25+11:00,4436,Species,139,Plantae,38,Flora,137,Flora,159,Poaceae,15191,2500.0,Digitaria,4436.0,porrecta,,S.T. Blake,4436,6850,Digitaria porrecta,<em>Digitaria porrecta</em>,Finger Panic Grass,,4436,6850,Digitaria porrecta,Finger Panic Grass,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Tussock Grass,Grass & grasslike (GG),Other Grass,Grass & grasslike (GG),Endangered,false,Not Sensitive,10222.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:37:33.13+11:00,1995-12-15T13:19:28+11:00,4445,Species,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16160,2780.0,Grevillea,4445.0,kennedyana,,F. Muell.,4445,5378,Grevillea kennedyana,<em>Grevillea kennedyana</em>,Flame Spider Flower,,4445,5378,Grevillea kennedyana,Flame Spider Flower,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10368.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:45:28.733+11:00,1995-12-15T13:19:34+11:00,4463,Subspecies,139,Plantae,38,Flora,137,Flora,167,Proteaceae,16210,2780.0,Grevillea,4627.0,scortechinii,sarmentosa,(Blakely & McKie) McGillivray,4463,8799,Grevillea scortechinii subsp. sarmentosa,<em>Grevillea scortechinii </em>subsp.<em> sarmentosa</em>,Backwater Grevillea,,4463,8799,Grevillea scortechinii subsp. sarmentosa,Backwater Grevillea,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10379.0,Not Listed,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2018-10-26T23:43:16.47+11:00,1995-12-15T13:19:35+11:00,4465,Species,139,Plantae,38,Flora,137,Flora,170,Orchidaceae,14296,3638.0,Rhizanthella,4465.0,slateri,,(Rupp) M.A. Clem. and P.J. Cribb,4465,7000,Rhizanthella slateri,<em>Rhizanthella slateri</em>,Eastern Australian Underground Orchid,,4465,7000,Rhizanthella slateri,Eastern Australian Underground Orchid,true,179.0,Orchids,"Alive in NSW, Native",Forb,Forb (FG),,,Vulnerable,true,Category 2,10730.0,Endangered,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:33:27.093+11:00,1995-12-15T13:19:35+11:00,4467,Species,139,Plantae,38,Flora,137,Flora,431,Fabaceae (Mimosoideae),10736,1793.0,Acacia,4467.0,constablei,,Tind.,4467,3747,Acacia constablei,<em>Acacia constablei</em>,Narrabarba Wattle,,4467,3747,Acacia constablei,Narrabarba Wattle,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10010.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:44:25.717+11:00,1995-12-15T13:19:42+11:00,4488,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,12948,2641.0,Eucalyptus,4488.0,cannonii,,R. Baker,4488,8326,Eucalyptus cannonii,<em>Eucalyptus cannonii</em>,Capertee Stringybark,,4488,8326,Eucalyptus cannonii,Capertee Stringybark,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Vulnerable,false,Not Sensitive,10289.0,Not Listed,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:27:41.82+11:00,1995-12-15T13:19:44+11:00,4494,Species,139,Plantae,38,Flora,137,Flora,165,Asteraceae,7176,3313.0,Olearia,4494.0,flocktoniae,,Maiden & E. Betche,4494,1592,Olearia flocktoniae,<em>Olearia flocktoniae</em>,Dorrigo Daisy Bush,,4494,1592,Olearia flocktoniae,Dorrigo Daisy Bush,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10577.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:31:32.84+11:00,1995-12-15T13:19:53+11:00,4514,Species,139,Plantae,38,Flora,137,Flora,421,Fabaceae (Faboideae),10538,3852.0,Swainsona,4514.0,murrayana,,Wawra,4514,3048,Swainsona murrayana,<em>Swainsona murrayana</em>,Slender Darling Pea,,4514,3048,Swainsona murrayana,Slender Darling Pea,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Vulnerable,false,Not Sensitive,10779.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:45:47.763+11:00,1995-12-15T13:19:59+11:00,4531,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13213,2641.0,Eucalyptus,4531.0,scoparia,,Maiden,4531,8907,Eucalyptus scoparia,<em>Eucalyptus scoparia</em>,Wallangarra White Gum,,4531,8907,Eucalyptus scoparia,Wallangarra White Gum,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Endangered,false,Not Sensitive,10315.0,Vulnerable,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:32:01.73+11:00,1995-12-15T13:20:04+11:00,4545,Species,139,Plantae,38,Flora,137,Flora,897,Argophyllaceae,6440,2361.0,Corokia,4545.0,whiteana,,L.S. Sm.,4545,3224,Corokia whiteana,<em>Corokia whiteana</em>,Corokia,,4545,3224,Corokia whiteana,Corokia,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10178.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:34:44.797+11:00,1995-12-15T13:20:07+11:00,4553,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13055,2641.0,Eucalyptus,4553.0,kartzoffiana,,L. Johnson & Blaxell,4553,4110,Eucalyptus kartzoffiana,<em>Eucalyptus kartzoffiana</em>,Araluen Gum,,4553,4110,Eucalyptus kartzoffiana,Araluen Gum,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Vulnerable,false,Not Sensitive,10297.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:31:16.853+11:00,1995-12-15T13:20:21+11:00,4594,Species,139,Plantae,38,Flora,137,Flora,421,Fabaceae (Faboideae),10402,3456.0,Phyllota,4594.0,humifusa,,Benth.,4594,2957,Phyllota humifusa,<em>Phyllota humifusa</em>,Dwarf Phyllota,,4594,2957,Phyllota humifusa,Dwarf Phyllota,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,10626.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:34:47.483+11:00,1995-12-15T13:20:21+11:00,4596,Species,139,Plantae,38,Flora,137,Flora,156,Myrtaceae,13083,2641.0,Eucalyptus,4596.0,mckieana,,Blakely,4596,4123,Eucalyptus mckieana,<em>Eucalyptus mckieana</em>,McKie's Stringybark,,4596,4123,Eucalyptus mckieana,McKie's Stringybark,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Vulnerable,false,Not Sensitive,10300.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:44:32.433+11:00,1995-12-15T13:20:26+11:00,4608,Species,139,Plantae,38,Flora,137,Flora,421,Fabaceae (Faboideae),9989,1876.0,Almaleea,4608.0,cambagei,,(Maiden & E. Betche) Crisp & P. Weston,4608,8368,Almaleea cambagei,<em>Almaleea cambagei</em>,Torrington Pea,,4608,8368,Almaleea cambagei,Torrington Pea,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Endangered,false,Not Sensitive,10041.0,Vulnerable,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:33:13.42+11:00,1995-12-15T13:20:29+11:00,4616,Species,139,Plantae,38,Flora,137,Flora,265,Meliaceae,12566,3348.0,Owenia,4616.0,cepiodora,,F. Muell.,4616,3682,Owenia cepiodora,<em>Owenia cepiodora</em>,Onion Cedar,,4616,3682,Owenia cepiodora,Onion Cedar,true,185.0,Trees,"Alive in NSW, Native",Tree,Tree (TG),,,Vulnerable,false,Not Sensitive,10579.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:33:25.75+11:00,1995-12-15T13:20:47+11:00,4668,Species,139,Plantae,38,Flora,137,Flora,431,Fabaceae (Mimosoideae),10730,1793.0,Acacia,4668.0,clunies-rossiae,,Maiden,4668,3741,Acacia clunies-rossiae,<em>Acacia clunies-rossiae</em>,Kanangra Wattle,,4668,3741,Acacia clunies-rossiae,Kanangra Wattle,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),Tree,Tree (TG),Vulnerable,false,Not Sensitive,10009.0,Not Listed,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:28:08.163+11:00,1995-12-15T13:20:57+11:00,4689,Species,139,Plantae,38,Flora,137,Flora,155,Brassicaceae,7887,3023.0,Lepidium,4689.0,monoplocoides,,F. Muell.,4689,1824,Lepidium monoplocoides,<em>Lepidium monoplocoides</em>,Winged Peppercress,,4689,1824,Lepidium monoplocoides,Winged Peppercress,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Endangered,false,Not Sensitive,10463.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:38:52.007+11:00,1995-12-15T13:21:02+11:00,4704,Species,139,Plantae,38,Flora,137,Flora,257,Santalaceae,17367,3904.0,Thesium,4704.0,australe,,R. Br.,4704,5871,Thesium australe,<em>Thesium australe</em>,Austral Toadflax,,4704,5871,Thesium australe,Austral Toadflax,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Vulnerable,false,Not Sensitive,10802.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:43:11.637+11:00,1995-12-15T13:21:05+11:00,4713,Species,139,Plantae,38,Flora,137,Flora,301,Gentianaceae,11102,2734.0,Gentiana,4713.0,wissmannii,,J. Williams,4713,7787,Gentiana wissmannii,<em>Gentiana wissmannii</em>,New England Gentian,,4713,7787,Gentiana wissmannii,New England Gentian,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Vulnerable,false,Not Sensitive,10348.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:38:00.99+11:00,1995-12-15T13:21:10+11:00,4728,Species,139,Plantae,38,Flora,137,Flora,272,Ranunculaceae,16531,3619.0,Ranunculus,4728.0,anemoneus,,F. Muell.,4728,5500,Ranunculus anemoneus,<em>Ranunculus anemoneus</em>,Anemone Buttercup,,4728,5500,Ranunculus anemoneus,Anemone Buttercup,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Vulnerable,false,Not Sensitive,10727.0,Vulnerable,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:40:07.273+11:00,1995-12-15T13:21:12+11:00,4734,Species,139,Plantae,38,Flora,137,Flora,174,Chenopodiaceae,8542,3747.0,Sclerolaena,4734.0,napiformis,,Paul G. Wilson,4734,6371,Sclerolaena napiformis,<em>Sclerolaena napiformis</em>,Turnip Copperburr,,4734,6371,Sclerolaena napiformis,Turnip Copperburr,true,184.0,Shrubs,"Alive in NSW, Native",Chenopod,Shrub (SG),,,Endangered,false,Not Sensitive,10747.0,Endangered,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:29:23.743+11:00,1995-12-15T13:21:13+11:00,4736,Species,139,Plantae,38,Flora,137,Flora,209,Cyperaceae,9019,2200.0,Carex,4736.0,raleighii,,Nelmes,4736,2336,Carex raleighii,<em>Carex raleighii</em>,Raleigh Sedge,,4736,2336,Carex raleighii,Raleigh Sedge,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Sedge,Grass & grasslike (GG),,,Endangered,false,Not Sensitive,10149.0,Not Listed,,,false,false,false,Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:42:22.51+11:00,1995-12-15T13:21:15+11:00,4740,Species,139,Plantae,38,Flora,137,Flora,301,Gentianaceae,11099,2734.0,Gentiana,4740.0,bredboensis,,L.G. Adams,4740,7416,Gentiana bredboensis,<em>Gentiana bredboensis</em>,Bredbo Gentian,,4740,7416,Gentiana bredboensis,Bredbo Gentian,true,174.0,Herbs and Forbs,"Alive in NSW, Native",Forb,Forb (FG),,,Critically Endangered,false,Category 2,10346.0,Vulnerable,,,false,false,false,Critically Endangered
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-12-04T10:05:00.027+11:00,1995-12-15T13:21:17+11:00,4746,Species,139,Plantae,38,Flora,137,Flora,431,Fabaceae (Mimosoideae),10677,1793.0,Acacia,4746.0,ausfeldii,,Regel,4746,3708,Acacia ausfeldii,<em>Acacia ausfeldii</em>,Ausfeld's Wattle,,4746,3708,Acacia ausfeldii,Ausfeld's Wattle,true,184.0,Shrubs,"Alive in NSW, Native",Shrub,Shrub (SG),,,Vulnerable,false,Not Sensitive,20061.0,Not Listed,,,false,false,false,Vulnerable
"NSW Dept of Planning, Industry and Environment",CC-BY 4.0,en,service,2017-10-04T17:23:18.017+11:00,1995-12-15T13:21:19+11:00,4753,Species,139,Plantae,38,Flora,137,Flora,220,Apocynaceae,6203,2429.0,Cynanchum,4753.0,elegans,,(Benth.) Domin,4753,1226,Cynanchum elegans,<em>Cynanchum elegans</em>,White-flowered Wax Plant,,4753,1226,Cynanchum elegans,White-flowered Wax Plant,true,170.0,Epiphytes and Climbers,"Alive in NSW, Native",Vine,Other (OG),Shrub,Shrub (SG),Endangered,false,Not Sensitive,10196.0,Endangered,,,false,false,false,Endangered
