id,name,commonName,scientificName,lsid,dataResourceUid,kvpValues,sourceStatus,status
4378340,Menura alberti,Albert's Lyrebird,Menura (Harriwhitea) alberti,https://biodiversity.org.au/afd/taxa/a225c76e-6f2f-40e5-af45-71c34d44150e,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378391,Atrichornis rufescens,Rufous Scrub-bird,Atrichornis (Atrichornis) rufescens,https://biodiversity.org.au/afd/taxa/a0a03328-a019-4b4d-93d5-b51933d26adc,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377687,Climacteris picumnus victoriae,Brown Treecreeper (eastern Subspecies),Climacteris (Climacteris) picumnus victoriae,https://biodiversity.org.au/afd/taxa/fe69a214-d43c-468f-bb83-06402ac95e35,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377326,Amytornis barbatus,Grey Grasswren,Amytornis (Maluropsis) barbatus,https://biodiversity.org.au/afd/taxa/3b441005-8cc1-46f2-8818-91b36931b7d6,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378389,Amytornis barbatus barbatus,Grey Grasswren,Amytornis (Maluropsis) barbatus barbatus,https://biodiversity.org.au/afd/taxa/4b228269-91dc-4709-8af2-bfe6065bc4c1,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378606,Amytornis barbatus diamantina,Grey Grasswren,Amytornis (Maluropsis) barbatus diamantina,https://biodiversity.org.au/afd/taxa/8069e794-d6fc-4452-acc3-7777e0ab4da5,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378347,Amytornis dorotheae,Carpentarian Grasswren,Amytornis (Magnamytis) dorotheae,https://biodiversity.org.au/afd/taxa/425c0e16-780d-44da-b916-e0c4cf9ecd1d,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377547,Amytornis rowleyi,Rusty Grasswren,Amytornis rowleyi,ALA_DR652_168,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377452,Malurus coronatus,Purple-crowned Fairy-wren,Malurus (Malurus) coronatus,https://biodiversity.org.au/afd/taxa/40781e0e-88e3-490d-815a-246d9ddb8933,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378616,Stipiturus malachurus,Southern Emu-wren,Stipiturus malachurus,https://biodiversity.org.au/afd/taxa/960b9ffd-b781-4629-9044-78a79b33c485,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378480,Dasyornis brachypterus,Eastern Bristlebird,Dasyornis (Dasyornis) brachypterus,https://biodiversity.org.au/afd/taxa/5a760ca8-e6c7-4465-a113-3eaf26b170cb,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377892,Aphelocephala leucopsis,Western Whiteface,Aphelocephala leucopsis,https://biodiversity.org.au/afd/taxa/d2e67121-b3b9-4292-84f9-4f070a05b7d4,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378506,Anthochaera phrygia,Regent Honeyeater,Anthochaera (Xanthomyza) phrygia,https://biodiversity.org.au/afd/taxa/31869a0e-2ce5-40be-b6f6-c0231a48b414,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378186,Bolemoreus hindwoodi,Eungella Honeyeater,Bolemoreus hindwoodi,https://biodiversity.org.au/afd/taxa/405e0988-3254-4505-a20d-3b1453afad22,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377978,Epthianura crocea,Yellow Chat,Epthianura (Aurepthianura) crocea,https://biodiversity.org.au/afd/taxa/3ebe27bd-3977-4f7d-b822-bb8013379b3a,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378098,Epthianura crocea crocea,Yellow Chat,Epthianura (Aurepthianura) crocea crocea,https://biodiversity.org.au/afd/taxa/632efd10-a729-48b7-b793-94ff60978652,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377500,Epthianura crocea macgregori,,Epthianura (Aurepthianura) crocea macgregori,https://biodiversity.org.au/afd/taxa/3b102dda-5119-4719-88f9-278dc9e661ea,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378519,Grantiella picta,Painted Honeyeater,Grantiella picta,https://biodiversity.org.au/afd/taxa/6dad05af-065a-4b0f-ac18-ff00331a3f3e,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378577,Melanodryas cucullata cucullata,Hooded Robin (south-eastern Form),Melanodryas (Melanodryas) cucullata cucullata,https://biodiversity.org.au/afd/taxa/f411b7e7-5818-45fc-b3d2-8dfa5ed45f1e,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377394,Chloebia gouldiae,Gouldian Finch,Chloebia gouldiae,https://biodiversity.org.au/afd/taxa/27d27be2-4adb-407e-9f27-ee2d96164d18,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378304,Erythrura trichroa,Blue-faced Parrot-finch,Erythrura (Acalanthe) trichroa,https://biodiversity.org.au/afd/taxa/cb632014-1e9a-492c-8f5a-7a6582c72f74,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378312,Neochmia phaeton evangelinae,,Neochmia (Neochmia) phaeton evangelinae,https://biodiversity.org.au/afd/taxa/565b6f37-ddeb-4179-ab44-26c602b814ee,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377350,Neochmia ruficauda ruficauda,,Neochmia (Neochmia) ruficauda ruficauda,https://biodiversity.org.au/afd/taxa/7815aeb7-c36e-400e-b7ae-36109cd26d0d,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377345,Poephila cincta cincta,Black-throated Finch (southern Subspecies),Poephila (Poephila) cincta cincta,https://biodiversity.org.au/afd/taxa/9fe878db-cb42-4934-b27d-d345a09d68df,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378490,Stagonopleura guttata,Diamond Firetail,Stagonopleura (Stagonopleura) guttata,https://biodiversity.org.au/afd/taxa/6e872b58-55d1-443c-a30e-0d90a57e3240,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378018,Carcharias taurus,Greynurse Shark,Carcharias taurus,https://biodiversity.org.au/afd/taxa/0c3e2403-05c4-4a43-8019-30e6d657a283,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378315,Hemitrygon fluviorum,Estuary Stingaree,Hemitrygon fluviorum,https://biodiversity.org.au/afd/taxa/6cd20db7-a1c9-409f-b31a-8d06cca8d4f3,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377662,Trisyntopa scatophaga,Antbed Moth,Trisyntopa scatophaga,https://biodiversity.org.au/afd/taxa/8bf5e7c1-0ebb-4606-a6ab-52bd96b720c7,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377493,Ornithoptera richmondia,Richmond Birdwing Butterfly,Ornithoptera richmondia,https://biodiversity.org.au/afd/taxa/126701ac-e942-4e8f-bb44-49c9caaa8043,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377925,Argynnis hyperbius inconstans,Australian Fritillary,Argynnis hyperbius inconstans,https://biodiversity.org.au/afd/taxa/e06090e3-5151-4fa4-ac56-98b16d549a78,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378183,Acrodipsas illidgei,Mangrove Ant-blue,Acrodipsas illidgei,https://biodiversity.org.au/afd/taxa/a3ed46d4-655a-49e3-983a-5034245b70cd,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378295,Hypochrysops apollo apollo,,Hypochrysops apollo apollo,https://biodiversity.org.au/afd/taxa/5a6b303f-32ae-4a5e-a73d-e263a1b8ad9a,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377584,Hypochrysops piceatus,Bulloak Jewel,Hypochrysops piceatus,https://biodiversity.org.au/afd/taxa/e34f8ce7-8b33-4778-95bb-8329316843a9,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378083,Jalmenus eubulus,Pale Imperial Hairstreak,Jalmenus eubulus,https://biodiversity.org.au/afd/taxa/afcd2cac-0ca9-472e-8411-75c7eda40f89,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377558,Nacaduba pactolus cela,,Nacaduba pactolus cela,https://biodiversity.org.au/afd/taxa/bfcc6ac2-b852-4716-a524-55dc4fab1237,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377671,Cherax robustus,Freshwater Crayfish Or Yabby,Cherax robustus,https://biodiversity.org.au/afd/taxa/5a6e28c4-9a8f-461d-bd9b-78807fec9742,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377266,Euastacus bindal,Spiny Crayfish,Euastacus bindal,https://biodiversity.org.au/afd/taxa/6c69a1a2-b382-4c5d-afd6-54e9eaf69f5b,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378585,Euastacus binzayedi,,Euastacus binzayedi,https://biodiversity.org.au/afd/taxa/68cb686f-ee22-4ef6-8148-ab3ca6fcf99a,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377663,Euastacus dalagarbe,Freshwater Crayfish/yabby,Euastacus dalagarbe,https://biodiversity.org.au/afd/taxa/edb71ce0-5f94-4deb-99e7-602d76a3ecad,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378260,Euastacus eungella,Freshwater Crayfish Or Yabby,Euastacus eungella,https://biodiversity.org.au/afd/taxa/4bbc935c-9f86-48de-be5d-672caa531f88,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378512,Euastacus hystricosus,Freshwater Crayfish Or Yabby,Euastacus hystricosus,https://biodiversity.org.au/afd/taxa/0d4b9caf-ddc0-4bdd-9e7f-c91c04ee08ec,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378016,Euastacus jagara,Jagara Hairy Crayfish,Euastacus jagara,https://biodiversity.org.au/afd/taxa/d9e851a8-1d29-4005-b3b9-64c40835c822,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4378603,Euastacus maidae,Freshwater Crayfish Or Yabby,Euastacus maidae,https://biodiversity.org.au/afd/taxa/2c41bdf2-4613-40cf-abf5-39ed724aaf5d,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377998,Euastacus monteithorum,Freshwater Crayfish Or Yabby,Euastacus monteithorum,https://biodiversity.org.au/afd/taxa/ba9579e7-e4ec-4412-bb94-8a63af7e99fa,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377900,Euastacus robertsi,Freshwater Crayfish Or Yabby,Euastacus robertsi,https://biodiversity.org.au/afd/taxa/9c05fd21-675f-49fd-a9c7-86b858687fce,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378255,Tenuibranchiurus glypticus,Swamp Crayfish,Tenuibranchiurus glypticus,https://biodiversity.org.au/afd/taxa/1259edc9-64c8-423a-89fd-67d0503b1fd9,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377650,Antechinus argentus,Silver-headed Antechinus,Antechinus argentus,https://biodiversity.org.au/afd/taxa/1e9bdf61-53e4-40a8-a8dc-b308121d2bb0,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378538,Antechinus arktos,Black-tailed Antechinus,Antechinus arktos,https://biodiversity.org.au/afd/taxa/384b33e8-52f9-4d41-ab52-56d52d442709,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377875,Dasycercus blythi,Brush-tailed Mulgara,Dasycercus blythi,https://biodiversity.org.au/afd/taxa/926b1c33-86d2-48e6-b796-54fff5290937,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378436,Dasycercus cristicauda,Crest-tailed Mulgara,Dasycercus cristicauda,https://biodiversity.org.au/afd/taxa/469d7c2a-05e8-4fe4-b8da-ce0db1a351fd,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377949,Dasyuroides byrnei,Kowari,Dasyuroides byrnei,https://biodiversity.org.au/afd/taxa/c342ff42-9ee4-41f6-8365-62b15c4d27f2,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377742,Dasyurus geoffroii geoffroii,Tjooditj,Dasyurus geoffroii geoffroii,https://biodiversity.org.au/afd/taxa/8ab8d4af-c627-46a4-a38f-1250868efed9,dr652,"[{'key': 'sourceStatus', 'value': 'PE'}, {'key': 'status', 'value': 'Extinct in the wild'}]",PE,Extinct in the wild
4377818,Dasyurus maculatus gracilis,,Dasyurus maculatus gracilis,https://biodiversity.org.au/afd/taxa/428ea60d-7f8b-401e-b63b-83910f9ef8b8,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377392,Dasyurus maculatus maculatus,Spot-tailed Quoll,Dasyurus maculatus maculatus,https://biodiversity.org.au/afd/taxa/a4ef7496-ba95-481c-b3a5-a6ed66f37394,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377578,Sminthopsis archeri,Chestnut Dunnart,Sminthopsis archeri,https://biodiversity.org.au/afd/taxa/b3d1c315-bd1c-4233-b039-ce7c4de64b56,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377533,Sminthopsis douglasi,Julia Creek Dunnart,Sminthopsis douglasi,https://biodiversity.org.au/afd/taxa/591b8fb5-c18a-45e9-820a-1dbf515ba4c5,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377470,Sminthopsis leucopus janetzkiae,White-footed Dunnart,Sminthopsis leucopus,https://biodiversity.org.au/afd/taxa/785a2287-9677-4fdd-828a-335a0334ec84,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377327,Macrotis lagotis,Greater Bilby,Macrotis lagotis,https://biodiversity.org.au/afd/taxa/3814d122-c95f-467f-a3a2-2b269931b74f,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378026,Phascolarctos cinereus,Koala,Phascolarctos cinereus,https://biodiversity.org.au/afd/taxa/e9d6fbbd-1505-4073-990a-dc66c930dad6,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378050,Lasiorhinus krefftii,Northern Hairy-nosed Wombat,Lasiorhinus krefftii,https://biodiversity.org.au/afd/taxa/a3b32e6c-b91f-4a75-ab77-6cb240848e69,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377505,Vombatus ursinus,Bare-nosed Wombat,Vombatus ursinus,https://biodiversity.org.au/afd/taxa/e079f94d-3d7f-4deb-ae29-053fec4d1b53,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4378336,Petaurus australis australis,Yellow-bellied Glider (south-eastern),Petaurus australis australis,ALA_DR652_232,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378187,Petaurus australis unnamed subsp.,Yellow-bellied Glider (northern Subspecies),Petaurus australis unnamed subsp.,ALA_DR652_233,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378619,Petaurus gracilis,Mahogany Glider,Petaurus gracilis,https://biodiversity.org.au/afd/taxa/f95f93b4-3038-41d1-97b9-caf80eec87be,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378298,Hemibelideus lemuroides,Lemuroid Ringtail Possum,Hemibelideus lemuroides,https://biodiversity.org.au/afd/taxa/16ed6367-90fb-4c22-9953-f92c27d22e9f,dr652,"[{'key': 'sourceStatus', 'value': 'CR'}, {'key': 'status', 'value': 'Critically endangered'}]",CR,Critically endangered
4377295,Petauroides armillatus,Central Greater Glider,Petauroides armillatus,ALA_DR652_235,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377896,Petauroides minor,Northern Greater Glider,Petauroides minor,ALA_DR652_236,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377695,Petauroides volans sensu lato,Greater Glider,Petauroides volans sensu lato,ALA_DR652_237,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377492,Bettongia gaimardi gaimardi,Eastern Bettong,Bettongia gaimardi gaimardi,https://biodiversity.org.au/afd/taxa/2fa8d91d-8e8a-4a83-87e9-562ec0aecdef,dr652,"[{'key': 'sourceStatus', 'value': 'EX'}, {'key': 'status', 'value': 'Extinct'}]",EX,Extinct
4377310,Bettongia lesueur graii,Boodie,Bettongia lesueur graii,https://biodiversity.org.au/afd/taxa/7a019451-60d4-4925-82c9-2c3aaf3aeaf4,dr652,"[{'key': 'sourceStatus', 'value': 'EX'}, {'key': 'status', 'value': 'Extinct'}]",EX,Extinct
4377433,Bettongia tropica,Northern Bettong,Bettongia tropica,https://biodiversity.org.au/afd/taxa/614776a4-2cb4-49c1-bd22-c00741acf15e,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4378239,Caloprymnus campestris,Desert Rat-kangaroo,Caloprymnus campestris,https://biodiversity.org.au/afd/taxa/34600e3d-99b6-4dc7-9e97-ba9c4abd0354,dr652,"[{'key': 'sourceStatus', 'value': 'PE'}, {'key': 'status', 'value': 'Extinct in the wild'}]",PE,Extinct in the wild
4377893,Potorous tridactylus tridactylus,,Potorous tridactylus tridactylus,https://biodiversity.org.au/afd/taxa/76cb4b83-1a55-4ff8-98ff-4e7eb6fc0c9b,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377556,Dendrolagus bennettianus,Bennett's Tree-kangaroo,Dendrolagus bennettianus,https://biodiversity.org.au/afd/taxa/ce51dedf-f32d-450b-bd82-469be61dcb0c,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377673,Dendrolagus lumholtzi,Lumholtz's Tree-kangaroo,Dendrolagus lumholtzi,https://biodiversity.org.au/afd/taxa/cd65b2f1-55d7-4951-b8a9-5a3b9666c4ed,dr652,"[{'key': 'sourceStatus', 'value': 'NT'}, {'key': 'status', 'value': 'Near threatened'}]",NT,Near threatened
4377366,Onychogalea frenata,Bridled Nailtail Wallaby,Onychogalea frenata,ALA_DR652_245,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377625,Petrogale coenensis,Cape York Rock-wallaby,Petrogale coenensis,https://biodiversity.org.au/afd/taxa/c07f58e7-6f1b-456a-a2fb-fc3c9d0e2ace,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377282,Petrogale penicillata,Brush-tailed Rock-wallaby,Petrogale penicillata,https://biodiversity.org.au/afd/taxa/7a7a2817-26e7-44bd-bb34-1dc9c1ed4d38,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377375,Petrogale persephone,Proserpine Rock-wallaby,Petrogale persephone,https://biodiversity.org.au/afd/taxa/11f1142d-30cc-4045-96dc-ebf85e48814c,dr652,"[{'key': 'sourceStatus', 'value': 'E'}, {'key': 'status', 'value': 'Endangered'}]",E,Endangered
4377796,Petrogale purpureicollis,Purple-necked Rock-wallaby,Petrogale purpureicollis,https://biodiversity.org.au/afd/taxa/21101ff9-a33f-4e94-b26b-e11364741bd2,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378523,Petrogale sharmani,Sharman's Rock Wallaby,Petrogale sharmani,https://biodiversity.org.au/afd/taxa/f418e89b-6d14-4518-899d-be5d584a75af,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4378146,Petrogale xanthopus celeris,,Petrogale xanthopus celeris,https://biodiversity.org.au/afd/taxa/6c20d30b-19dd-48db-8e42-05df46c13cc7,dr652,"[{'key': 'sourceStatus', 'value': 'V'}, {'key': 'status', 'value': 'Vulnerable'}]",V,Vulnerable
4377836,Pteropus brunneus,Percy Island Flying-fox,Pteropus brunneus,https://biodiversity.org.au/afd/taxa/606a359a-b578-4c86-89a4-a05b88850e91,dr652,"[{'key': 'sourceStatus', 'value': 'EX'}, {'key': 'status', 'value': 'Extinct'}]",EX,Extinct
