WATaxonId,scientificName,vernacularName,class,Status,WAStatus,WARank,EPBCStatus,EPBCDesc,county,municipality,verbatimLocality,taxonRemarks
15781,Melaleuca eximia,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Mt Burdett, Wittenoom Hill",
29533,Microcorys sp. Stirling Range (S. Barrett 1392),,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range,
16056,Monotoca aristata,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Mt Maxwell, Fitzgerald River NP, N of Bremer Bay",
19416,Myriocephalus biflorus,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Mt Ragged, Cape Arid NP",
38201,Myriophyllum sp. Mt Arid (L.S.J. Sweedman 6767),,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,Cape Arid N.P.,
7347,Opercularia hirsuta,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Ravensthorpe, Peak Charles, Esperance",
19210,Opercularia loganioides,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Nuytsland NR, Twilight Cove, Toolinna Cove",
48688,Opercularia nubicola,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range N.P.,
23499,Paracaleana parvula,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Nuytsland Nature Reserve, Cape Le Grande NP, Helms Arboretum",
1545,Patersonia inaequalis,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Cape Le Grande NP, Mondrain Is",
15135,Persoonia spathulata,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Mount Ridley, Cape Arid, Cape Le Grand",
2287,Petrophile carduacea,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Stirling Range N.P., Manypeaks",
18518,Philotheca cymbiformis,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Fitzgerald River,
9108,Pimelea eyrei,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Fitzgerald River NP, East Mt Barron",
13483,Pomaderris paniculosa subsp. paralia,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Recherche Archipelago, Eastern States",
48482,Pterostylis fuliginosa,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,Peak Charles N.P.,
20707,Pultenaea brachyphylla,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Fitzgerald River NP,
31913,Ricinocarpos pilifer,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,Cape Le Grand NP,
6026,Rinzia rubra,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Frank Hann N.P., Bremer Range",
2887,Rumicastrum chamaecladum,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range N.P.,
7600,Scaevola brookeana,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,Mt Ragged,
48607,Scaevola sp. Mt Ragged (M. Goods GG 004),,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,Cape Arid N.P.,
44183,Scaevola xanthina,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Mt Manypeaks,
16269,Schoenus sp. Grassy (E. Gude & J. Harvey 250),,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Two Peoples Bay,
16276,Schoenus sp. Stirling (G.J. Keighery 3427),,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range,
25885,Senecio pinnatifolius var. leucocarpus,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Fitzgerald River N.P.,
14327,Spyridium montanum,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range NP,
14795,Spyridium mucronatum subsp. multiflorum,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Cape Arid N.P., Fleming, Drummond Track",
4835,Spyridium subochreatum,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Toolinna, South Australia",
14347,Spyridium villosum,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range,
14812,Stenanthemum cristatum,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Fitzgerald River N.P., Mid and East Mt Barren",
7686,Stylidium articulatum,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Albany, Mermaid Point",
31879,Stylidium bellum,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range NP,
11186,Stylidium corymbosum var. proliferum,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Porongurup Range, Porongurup NP",
17893,Stylidium daphne,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Hassell NP, Manypeaks, Wellstead",
7724,Stylidium falcatum,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Albany, Mt Clarence, Mt Melville, Mt Adelaide, Gull Rock N.P.",
12850,Stylidium keigheryi,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range N.P.,
44182,Stylidium lithophilum,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range N.P.,
48459,Stylidium monticola,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range,
44181,Stylidium oreophilum,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range N.P.,
31873,Tecticornia indefessa,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,Truslove,
45933,Thelymitra sp. Ongerup (S. Oborne 142),,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Ongerup, Peniup",
5076,Thomasia brachystachys,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range National Park,
40141,Thomasia sp. Hopetoun (K.R. Newbey 4896),,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Kundip, Thumb Peak",
1323,Thysanotus brachiatus,,,Priority 2 - Poorly known Species,2,,,,SCST,"ALBANY,ESPERANCE","Munglinup, Ravensthorpe, Hopetoun, Dalyup",
1325,Thysanotus brevifolius,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,South Stirling Range,
40280,Thysanotus volubilis,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,Cape Le Grand N.P.,
25876,Triglochin sp. Condingup (R. Davis 10877),,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Recherche Archipelago N.R., Dundas, Condinup",
7137,Utricularia helix,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,Cape Le Grand N.P.,
7159,Utricularia westonii,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,Cape Le Grand N.P.,
13160,Velleia exigua,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range N.P.,
12398,Verticordia brevifolia subsp. stirlingensis,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Stirling Range N.P.,
8261,Vittadinia blackii,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Cape Arid N.P., Mount Willgonarinya",
42866,Westringia fitzgeraldensis,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Fitzgerald River N.P.,
18005,Xanthoparmelia gerhardii,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Stirling Range, Mt Hassell, Mondurup Peak",
18008,Xanthoparmelia norpumila,,,Priority 2 - Poorly known Species,2,,,,SCST,ESPERANCE,"Burnabbie, Nullarbor, S. Australia",
29963,Xanthoparmelia subalpina,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,Porongurup,
18002,Xanthoparmelia xanthomelanoides,,,Priority 2 - Poorly known Species,2,,,,SCST,ALBANY,"Stirling Range NP, Mt Gog, S. Australia",
11253,Crassula colorata var. miriamiae,,,Priority 2 - Poorly known Species,2,,,,"SCST,SWAN","ALBANY,SWAN COASTAL","Perth, Stirling Range",
1717,Thelymitra variegata,,,Priority 2 - Poorly known Species,2,,,,"SCST,SWAN,SWSTWARR,WHTB","BLACKWOOD,ALBANY,FRANKLAND,SWAN COASTAL,GREAT SOUTHERN","Baldivis, Capel, Albany, Hyden, Mt Lindesay",
20162,Fabronia hampeana,,,Priority 2 - Poorly known Species,2,,,,"SCST,SWAN,WARR","ESPERANCE,DONNELLY,SWAN COASTAL","Bold Park, Windy Harbour, Esperance",
23502,Agrostocrinum scabrum subsp. littorale,,,Priority 2 - Poorly known Species,2,,,,"SCST,SWST","BLACKWOOD,ALBANY","Mutton Bird Is., Mt Manypeaks, Cape Leeuwin",
14003,Conospermum quadripetalum,,,Priority 2 - Poorly known Species,2,,,,"SCST,SWST","BLACKWOOD,ALBANY","Scott River, Albany, Torndirrup",
18004,Xanthoparmelia louisii,,,Priority 2 - Poorly known Species,2,,,,"SCST,SWST","ALBANY,WELLINGTON","Stirling Range, Bluff Knoll, Muja CP",
12940,Diuris heberlei,,,Priority 2 - Poorly known Species,2,,,,"SCST,SWSTWARR","BLACKWOOD,ALBANY,DONNELLY,FRANKLAND","Lake Seppings, Albany, Two Peoples Bay, D'Entrecasteaux, Scott Plains",
17579,Stylidium tylosum,,,Priority 2 - Poorly known Species,2,,,,"SCST,SWSTWHTB","ALBANY,WELLINGTON,GREAT SOUTHERN","Woogenilup, Moodiarrup, Youngs Siding, Narrogin",
15381,Caladenia startiorum,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,DONNELLY,FRANKLAND","Mt Barker, Lake Muir",
18400,Caladenia ultima,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,DONNELLY,FRANKLAND","Strachan, Mount Roe N.P., Mount Lindesay N.P., Stirling Range N.P.",
3820,Daviesia mesophylla,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,FRANKLAND","Stirling Range, Denbarker",
18016,Degelia flabellata,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,DONNELLY","Nancy Peak, Porongurup NP, Mt Chudalup, Willyung, Mt Melville",
48690,Drosera huegelii var. phillmanniana,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,FRANKLAND","Stirling Range N.P., Walpole-Nornalup n.P. Mt Lindesay N.P.",
13382,Drosera lasiantha,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,FRANKLAND","Porongerup Range, Denmark",
42068,Eucalyptus goniantha subsp. kynoura,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,FRANKLAND",Point Hillier,
7059,Euphrasia scabra,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,DONNELLY,FRANKLAND","Stirling Range, Lake Muir, Yorn Creek, Mt Lindesay, All other Southern States",
19752,Gastrolobium ferrugineum,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,FRANKLAND","Redmond (Denbarker), Mount Barker",
12908,Isopogon buxifolius var. buxifolius,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,FRANKLAND","Denmark, West Cape Howe N.P., Youngs Siding, Torbay",
48485,Pterostylis heberlei,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,FRANKLAND","Albany, Denmark",
33416,Rorippa cygnorum,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,FRANKLAND","Mt Frankland, Porongurup NP",
23979,Senecio oldfieldii,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,DONNELLY","Perup, Mainnerup",
33696,Synaphea sp. Kwornicup (D. Trenowden 429),,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR","ALBANY,FRANKLAND","Mt Barker, Kendenup, Wamballup N.R., Rocky Gully",
13274,Melaleuca ordinifolia,,,Priority 2 - Poorly known Species,2,,,,"SCST,WARR,WHTB","ALBANY,FRANKLAND,GREAT SOUTHERN","Cranbrook - Hamersley River, Stirling Range NP, Hay River",
14585,Acacia ancistrophylla var. lissophylla,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN,CENTRAL WHEATBELT","Kalannie, Lake Grace, Dundas N.R., S.A., Vic.",
14050,Acacia arcuatilis,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Camel Peaks, Kulin, Jitarning, Bendering, Pallarup River",
14052,Acacia asepala,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,CENTRAL WHEATBELT","Frank Hann NP, Marvel Loch, Lake Cronin, Forrestiana",
14125,Acacia mutabilis subsp. incurva,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Ongerup, Pingrup, Needilup",
44574,Amanita grandis,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,CENTRAL WHEATBELT","Kellerberrin, Stirling Range N.P.",
44575,Amanita inculta,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,CENTRAL WHEATBELT","Kellerberrin, Corrigin, Munglinup",
48317,Asterolasia hyalina,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Dryandra, Kalgan River",
7914,Cassinia arcuata,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Lake Magenta N.R., Ravensthorpe",
17829,Chordifex ornatus,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Cranbrook, Tambellup, Stirling Range",
16846,Conospermum sigmoideum,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Frank Hann NP, Forrestania",
14790,Cryptandra inconspicua,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Wishbone, Pingrup,  Fitzgerald River",
7460,Dampiera orchardii,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN,CENTRAL WHEATBELT","Tone R., Oldfield R., Ravensthorpe, Lake King, Lake Johnston",
6770,Dicrastylis obovata,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Lake King, Salmon Gums",
13206,Drosera salina,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Tadpole Lake (Scaddan - Grass Patch area), Lake King, Chinocup",
13279,Melaleuca viminea subsp. appressa,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,ESPERANCE,CENTRAL WHEATBELT","Mt Burdett, Ongerup, Skeleton Rock",
12637,Olearia laciniifolia,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN,CENTRAL WHEATBELT","Lake Grace, Mt Beaumont, Mt Heywood, Peak Charles, Frank Hann N.P., Forrestania",
5248,Pimelea halophila,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Salmon Gums, Lake King, Esperance",
18114,Pimelea neokyrea,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Dongolocking, Cranbrook",
45357,Pterostylis zebrina,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Lake Varley NR, Kulin, Mt Ridley",
11486,Stylidium diuroides subsp. nanum,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Pallinup River, Cranbrook, Stirling Range N.P.",
12589,Stylidium edentatum,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Lake King, Jacup, Dragon Rocks N.R.",
30711,Synaphea sp. Woodanilling (G.J. Keighery & N. Gibson 4614),,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ALBANY,GREAT SOUTHERN","Woodanilling, Fitzgerald",
1324,Thysanotus brachyantherus,,,Priority 2 - Poorly known Species,2,,,,"SCST,WHTB","ESPERANCE,GREAT SOUTHERN","Mt Ragged, Mt Heywood, Karlgarin",
3237,Acacia benthamii,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,"Wanneroo, Kings Park, Stake Hill",
46333,Amanita wadulawitu,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,"Winthrop, Yanchep N.P.",
41732,Andersonia sp. Blepharifolia (F. & J. Hort 1919),,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Kelmscott, Korung N.P.",
17872,Astroloma sp. sessile leaf (J.L. Robson 657),,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,Wandoo NP.,
32205,Banksia nivea subsp. Morangup (M. Pieroni 94/2),,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,Morangup NR,
35517,Banksia recurvistylis,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Monadnocks CP, Wandering",
14290,Bossiaea modesta,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Mt Dale, Pickering Brook",
18027,Caladenia postea,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Flynn SF, Dale SF, Wandoo N.P.",
44894,Caladenia swartsiorum,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,"Lake Clifton, Kooljerrenup N.R.",
45757,Calectasia elegans,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Pinjar (Wanneroo),
12372,Calytrix oncophylla,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,Wongamine N.R.,
13827,Cyanicula ixioides subsp. candida,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Bindoon, Smiths Mill, York, Wooroloo",
19287,Darwinia sp. Westdale (F. Hort 864),,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,Beverley,
46855,Diuris brevis,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Kenwick Wetlands,
8912,Drosera sewelliae,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Lower Chittering, Julimar, Rugged Hills NR, Bindoon, Morangup",
41800,Eryngium pinnatifidum subsp. Umbraphilum (G.J. Keighery 13967),,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Gingin, Pinjarrah, Bootine NR, Austin Bay NR",
30295,Gastrolobium sp. Harvey (G.J. Keighery 16821),,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,"Pinjarra, Lake Clifton",
1975,Grevillea candolleana,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Toodyay, Avon Valley NP",
33557,Grevillea hislopii,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Helena NP,York",
13452,Grevillea manglesii subsp. ornithopoda,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Murray River, Pinjarra, York, Jarrahdale, Mundaring, North Bannister",
33738,Grevillea sp. Toodyay West (F. Hort et al. 3296),,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,Julimar CP,
19775,Hibbertia glomerata subsp. ginginensis,,,Priority 2 - Poorly known Species,2,,,,SWAN,"PERTH HILLS,SWAN COASTAL","Gingin, Bindoon, Boonanarring N.R.",
16317,Isotropis cuneifolia subsp. glabra,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Gingin,
19272,Johnsonia pubescens subsp. cygnorum,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,"Serpentine, Cardup, Lowlands",
46516,Lasiopetalum trichanthera,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Northam, Clackline",
27793,Lecania sylvestris,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Yanchep N.P.,
31312,Lecania turicensis var. turicensis,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,"Yanchep N.P., Burns Beach, Eastern States",
20524,Lechenaultia hortii,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,York,
29494,Leucopogon sp. Bindoon (F. Hort 2766),,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Julimar, Toodyay",
40804,Leucopogon squarrosus subsp. trigynus,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,"Gingin, Moore River N.P.",
48680,Paracaleana sp. Laterite (G. Brockman GBB 3571),,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,Korung N.P.,
42022,Poranthera moorokatta,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Kings Park,
31731,Pterostylis frenchii,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Yalgorup,
28049,Rinodina bischoffii,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Yanchep N.P.,
16279,Schoenus sp. Bullsbrook (J.J. Alford 915),,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Bullsbrook,
19704,Stenanthemum sublineare,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Bullsbrook,
17582,Stylidium glabrifolium,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Bindoon,
35581,Tetraria sp. Chandala (G.J. Keighery 17055),,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,"Gingin, Wanneroo, Muchea",
48340,Tetratheca hirsuta subsp. boonanarring,,,Priority 2 - Poorly known Species,2,,,,SWAN,SWAN COASTAL,Gingin,
31781,Tetratheca phoenix,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,Mt Cooke,
33376,Tetratheca spartea,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,Julimar,
14710,Verticordia citrella,,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,"Wooroloo, Toodyay",
16017,Verticordia serrata var. Udumung (D. Hunter & B. Yarran 941006),,,Priority 2 - Poorly known Species,2,,,,SWAN,PERTH HILLS,Bindoon,
43000,Alyogyne sp. Rockingham (G.J. Keighery 14463),,,Priority 2 - Poorly known Species,2,,,,"SWAN,SWST","SWAN COASTAL,WELLINGTON","Yalgorup N.P., Kemerton N.R.",
4586,Amperea micrantha,,,Priority 2 - Poorly known Species,2,,,,"SWAN,SWST","BLACKWOOD,PERTH HILLS","Mokine, Yoongarillup, Busselton, Capel, Whicher Range, Ruabon NR",
42008,Craspedia sp. Waterloo (G.J. Keighery 13724),,,Priority 2 - Poorly known Species,2,,,,"SWAN,SWST","SWAN COASTAL,WELLINGTON","Pinjarra, Meelon, Waterloo",
41802,Hydrocotyle sp. Hamelinensis (G.J. Keighery s.n. PERTH 02391325),,,Priority 2 - Poorly known Species,2,,,,"SWAN,SWST","BLACKWOOD,SWAN COASTAL","Cape Naturaliste, Rottnest Is.",
999,Schoenus loliaceus,,,Priority 2 - Poorly known Species,2,,,,"SWAN,SWST","BLACKWOOD,SWAN COASTAL,WELLINGTON","Scott NP, Kenwick, North Boyanup",
7801,Stylidium squamellosum,,,Priority 2 - Poorly known Species,2,,,,"SWAN,SWST","BLACKWOOD,PERTH HILLS","Bowelling, Muchea, Wonnerup Rd, Bullsbrook",
32040,Banksia subpinnatifida var. imberbis,,,Priority 2 - Poorly known Species,2,,,,"SWAN,SWSTWHTB","PERTH HILLS,WELLINGTON,GREAT SOUTHERN","Boddington, Kojonup, Broomehill, Bowelling",
14337,Millotia tenuifolia var. laevis,,,Priority 2 - Poorly known Species,2,,,,"SWAN,SWSTWHTB","BLACKWOOD,PERTH HILLS,SWAN COASTAL,WELLINGTON,CENTRAL WHEATBELT","Dunsborough, Cape Naturaliste, Collie, Red Hill, Dowerin, Chittering, Ellenbrook, Mundijong",
48681,Drosera albonotata,,,Priority 2 - Poorly known Species,2,,,,"SWAN,WHTB","PERTH HILLS,CENTRAL WHEATBELT","Wandoo N.P., York, Quairading, Tammin",
14407,Grevillea crowleyae,,,Priority 2 - Poorly known Species,2,,,,"SWAN,WHTB","PERTH HILLS,GREAT SOUTHERN","Dardadine, Dryandra, Jarrahdale",
17366,Phyllangium palustre,,,Priority 2 - Poorly known Species,2,,,,"SWAN,WHTB","PERTH HILLS,SWAN COASTAL,GREAT SOUTHERN","Beaufort River, (Midland), Kojonup, Wandoo NP, Waroona, Austin Bay NR",
19258,Actinotus whicheranus,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,Whicher Range,
6315,Andersonia longifolia,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,"Whicher Range, Blackwood River N.P.",
44910,Caladenia ambusta,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,Boranup,
15373,Caladenia nivalis,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,"Yallingup, Leeuwin-Naturaliste National Park",
43142,Calystegia sepium subsp. roseata,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,Broadwater NR,
20852,Eucalyptus relicta,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,"Whicher Range, Sabina River, Busselton, Nannup",
20474,Gastrolobium whicherense,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,"Whicher Range, Dardanup",
18401,Genus sp. Nillup (R.D. Royce 98),,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,"Scott N.P., Nillup Plain",
6168,Haloragis aculeolata,,,Priority 2 - Poorly known Species,2,,,,SWST,WELLINGTON,"Yalgorup N.P., (Toolbrunup, Cannington), Beermullah",
17702,Leptomeria furtiva,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,"Cowaramup, Scott River, Ambergate, Busselton",
41160,Leucopogon extremus,,,Priority 2 - Poorly known Species,2,,,,SWST,WELLINGTON,Collie,
45055,Leucopogon incisus,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,Blackwood River N.P.,
29492,Leucopogon sp. Busselton (D. Cooper 243),,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,"Capel, Ruabon N.R., Dardanup",
30351,Leucopogon sp. Gingilup (N. Gibson & M. Lyons 590),,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,"Gingilup Swamps N.R., Whicher N.P.",
48957,Leucopogon sp. Kirup (M. Hislop 3919),,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,Kirup,
16006,Melaleuca incana subsp. Gingilup (N. Gibson & M. Lyons 593),,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,Gingilup Swamp,
33377,Platytheca anasima,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,"Capel, Donnybrook",
25850,Platytheca sp. Sabina (G.J. & B.J. Keighery 295),,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,Sabina River,
40480,Stylidium acuminatum subsp. acuminatum,,,Priority 2 - Poorly known Species,2,,,,SWST,"BLACKWOOD,WELLINGTON","Collie, Donnybrook",
31878,Stylidium korijekup,,,Priority 2 - Poorly known Species,2,,,,SWST,"BLACKWOOD,WELLINGTON","Harvey, Whicher N.P.",
17481,Xyris maxima,,,Priority 2 - Poorly known Species,2,,,,SWST,BLACKWOOD,Witchcliffe,
6303,Andersonia barbata,,,Priority 2 - Poorly known Species,2,,,,"SWST,WARR","BLACKWOOD,DONNELLY","Busselton, Whicher Range, Nannup, Windy Harbour",
